Wavenumber (cm-1),% Transmittance
2775.80243,0.71554
2775.32026,0.7383
2774.8381,0.75899
2774.35594,0.76042
2773.87378,0.76156
2773.39162,0.77291
2772.90946,0.785
2772.4273,0.79131
2771.94514,0.79374
2771.46297,0.79447
2770.98081,0.7947
2770.49865,0.7948
2770.01649,0.79486
2769.53433,0.79492
2769.05217,0.79499
2768.57001,0.7951
2768.08785,0.79513
2767.60568,0.79517
2767.12352,0.79521
2766.64136,0.79528
2766.1592,0.79531
2765.67704,0.79537
2765.19488,0.79547
2764.71272,0.79552
2764.23056,0.79554
2763.74839,0.7955
2763.26623,0.79552
2762.78407,0.79556
2762.30191,0.79564
2761.81975,0.79565
2761.33759,0.79561
2760.85543,0.79562
2760.37327,0.7956
2759.8911,0.79564
2759.40894,0.79569
2758.92678,0.79576
2758.44462,0.79579
2757.96246,0.79579
2757.4803,0.79579
2756.99814,0.79577
2756.51597,0.79582
2756.03381,0.79587
2755.55165,0.79588
2755.06949,0.79579
2754.58733,0.79568
2754.10517,0.79544
2753.62301,0.79302
2753.14085,0.77967
2752.65868,0.75358
2752.17652,0.73916
2751.69436,0.7519
2751.2122,0.76917
2750.73004,0.77262
2750.24788,0.77303
2749.76572,0.7803
2749.28356,0.78904
2748.80139,0.79394
2748.31923,0.79594
2747.83707,0.79664
2747.35491,0.79674
2746.87275,0.79667
2746.39059,0.79662
2745.90843,0.79664
2745.42627,0.79667
2744.9441,0.7967
2744.46194,0.79671
2743.97978,0.79676
2743.49762,0.79683
2743.01546,0.79686
2742.5333,0.79686
2742.05114,0.79686
2741.56898,0.79689
2741.08681,0.79694
2740.60465,0.79699
2740.12249,0.79705
2739.64033,0.7971
2739.15817,0.79712
2738.67601,0.79715
2738.19385,0.79725
2737.71169,0.79734
2737.22952,0.79735
2736.74736,0.79731
2736.2652,0.79731
2735.78304,0.79734
2735.30088,0.79737
2734.81872,0.7974
2734.33656,0.79742
2733.8544,0.79742
2733.37223,0.79743
2732.89007,0.79744
2732.40791,0.79748
2731.92575,0.79748
2731.44359,0.79745
2730.96143,0.79743
2730.47927,0.79744
2729.99711,0.79735
2729.51494,0.79675
2729.03278,0.79143
2728.55062,0.77653
2728.06846,0.76288
2727.5863,0.7663
2727.10414,0.77857
2726.62198,0.78342
2726.13981,0.78348
2725.65765,0.78705
2725.17549,0.79259
2724.69333,0.79603
2724.21117,0.79741
2723.72901,0.79789
2723.24685,0.79807
2722.76469,0.79822
2722.28252,0.7983
2721.80036,0.79832
2721.3182,0.79828
2720.83604,0.79826
2720.35388,0.79823
2719.87172,0.79821
2719.38956,0.79825
2718.9074,0.7983
2718.42523,0.79835
2717.94307,0.79837
2717.46091,0.79838
2716.97875,0.7984
2716.49659,0.79846
2716.01443,0.79852
2715.53227,0.79857
2715.05011,0.79859
2714.56794,0.79859
2714.08578,0.79864
2713.60362,0.79867
2713.12146,0.79869
2712.6393,0.79872
2712.15714,0.79876
2711.67498,0.79878
2711.19282,0.7988
2710.71065,0.79885
2710.22849,0.79893
2709.74633,0.799
2709.26417,0.79897
2708.78201,0.79894
2708.29985,0.79897
2707.81769,0.79904
2707.33553,0.79908
2706.85336,0.79909
2706.3712,0.79909
2705.88904,0.7991
2705.40688,0.79911
2704.92472,0.79903
2704.44256,0.79761
2703.9604,0.79131
2703.47824,0.78204
2702.99607,0.77991
2702.51391,0.78611
2702.03175,0.79076
2701.54959,0.7913
2701.06743,0.79264
2700.58527,0.79565
2700.10311,0.79799
2699.62095,0.79912
2699.13878,0.79952
2698.65662,0.79958
2698.17446,0.79959
2697.6923,0.79961
2697.21014,0.79962
2696.72798,0.79967
2696.24582,0.79974
2695.76366,0.79976
2695.28149,0.79972
2694.79933,0.79972
2694.31717,0.79977
2693.83501,0.79984
2693.35285,0.79987
2692.87069,0.79992
2692.38853,0.79993
2691.90636,0.79991
2691.4242,0.79994
2690.94204,0.8
2690.45988,0.80002
2689.97772,0.80002
2689.49556,0.80006
2689.0134,0.8001
2688.53124,0.80011
2688.04907,0.80012
2687.56691,0.80014
2687.08475,0.80016
2686.60259,0.80019
2686.12043,0.80025
2685.63827,0.80031
2685.15611,0.80036
2684.67395,0.8004
2684.19178,0.80041
2683.70962,0.80037
2683.22746,0.80035
2682.7453,0.80038
2682.26314,0.80047
2681.78098,0.80059
2681.29882,0.80069
2680.81666,0.80069
2680.33449,0.80066
2679.85233,0.80062
2679.37017,0.80038
2678.88801,0.79851
2678.40585,0.79409
2677.92369,0.79105
2677.44153,0.79292
2676.95937,0.79608
2676.4772,0.79695
2675.99504,0.79727
2675.51288,0.79855
2675.03072,0.79985
2674.54856,0.80053
2674.0664,0.80085
2673.58424,0.80099
2673.10208,0.80102
2672.61991,0.801
2672.13775,0.80096
2671.65559,0.80095
2671.17343,0.80097
2670.69127,0.80101
2670.20911,0.80106
2669.72695,0.80111
2669.24479,0.80114
2668.76262,0.80116
2668.28046,0.80119
2667.7983,0.80123
2667.31614,0.80127
2666.83398,0.80128
2666.35182,0.80127
2665.86966,0.80125
2665.3875,0.80122
2664.90533,0.80122
2664.42317,0.80124
2663.94101,0.80126
2663.45885,0.80128
2662.97669,0.80131
2662.49453,0.80138
2662.01237,0.80149
2661.5302,0.80158
2661.04804,0.80159
2660.56588,0.80155
2660.08372,0.80151
2659.60156,0.80152
2659.1194,0.80158
2658.63724,0.80165
2658.15508,0.80169
2657.67291,0.80174
2657.19075,0.80177
2656.70859,0.80176
2656.22643,0.80175
2655.74427,0.80177
2655.26211,0.80182
2654.77995,0.80185
2654.29779,0.80184
2653.81562,0.80183
2653.33346,0.80152
2652.8513,0.80006
2652.36914,0.79815
2651.88698,0.798
2651.40482,0.79939
2650.92266,0.80024
2650.4405,0.80042
2649.95833,0.80088
2649.47617,0.80153
2648.99401,0.80194
2648.51185,0.80213
2648.02969,0.80221
2647.54753,0.80223
2647.06537,0.8022
2646.58321,0.80222
2646.10104,0.80231
2645.61888,0.80239
2645.13672,0.80241
2644.65456,0.80241
2644.1724,0.80241
2643.69024,0.80239
2643.20808,0.80237
2642.72592,0.80241
2642.24375,0.80249
2641.76159,0.80254
2641.27943,0.80255
2640.79727,0.80257
2640.31511,0.80264
2639.83295,0.80269
2639.35079,0.80271
2638.86863,0.80273
2638.38646,0.80276
2637.9043,0.80277
2637.42214,0.80276
2636.93998,0.80277
2636.45782,0.80282
2635.97566,0.80283
2635.4935,0.80285
2635.01134,0.8029
2634.52917,0.80295
2634.04701,0.80299
2633.56485,0.80299
2633.08269,0.80297
2632.60053,0.80297
2632.11837,0.803
2631.63621,0.80303
2631.15405,0.80308
2630.67188,0.80314
2630.18972,0.80315
2629.70756,0.80314
2629.2254,0.80315
2628.74324,0.80318
2628.26108,0.8032
2627.77892,0.80326
2627.29675,0.80329
2626.81459,0.80298
2626.33243,0.80223
2625.85027,0.8018
2625.36811,0.80215
2624.88595,0.80259
2624.40379,0.80269
2623.92163,0.80281
2623.43946,0.80309
2622.9573,0.80332
2622.47514,0.80344
2621.99298,0.80352
2621.51082,0.80357
2621.02866,0.80361
2620.5465,0.80362
2620.06434,0.8036
2619.58217,0.80359
2619.10001,0.80362
2618.61785,0.80367
2618.13569,0.80367
2617.65353,0.80369
2617.17137,0.80376
2616.68921,0.80386
2616.20705,0.80388
2615.72488,0.80381
2615.24272,0.80375
2614.76056,0.80377
2614.2784,0.80382
2613.79624,0.80385
2613.31408,0.80388
2612.83192,0.80389
2612.34976,0.80391
2611.86759,0.80396
2611.38543,0.80401
2610.90327,0.80404
2610.42111,0.80406
2609.93895,0.80408
2609.45679,0.80412
2608.97463,0.80416
2608.49247,0.80419
2608.0103,0.80417
2607.52814,0.80414
2607.04598,0.80417
2606.56382,0.80425
2606.08166,0.80433
2605.5995,0.80435
2605.11734,0.80435
2604.63518,0.80434
2604.15301,0.80433
2603.67085,0.80434
2603.18869,0.80435
2602.70653,0.80437
2602.22437,0.80443
2601.74221,0.80447
2601.26005,0.80447
2600.77789,0.80446
2600.29572,0.80443
2599.81356,0.80426
2599.3314,0.80407
2598.84924,0.80415
2598.36708,0.80436
2597.88492,0.80446
2597.40276,0.80451
2596.92059,0.80457
2596.43843,0.80463
2595.95627,0.80469
2595.47411,0.80475
2594.99195,0.80477
2594.50979,0.80479
2594.02763,0.80484
2593.54547,0.80492
2593.0633,0.80496
2592.58114,0.80497
2592.09898,0.80499
2591.61682,0.80501
2591.13466,0.80498
2590.6525,0.80494
2590.17034,0.80495
2589.68818,0.80498
2589.20601,0.80504
2588.72385,0.80509
2588.24169,0.80511
2587.75953,0.80512
2587.27737,0.80516
2586.79521,0.80523
2586.31305,0.80527
2585.83089,0.80524
2585.34872,0.8052
2584.86656,0.80522
2584.3844,0.80528
2583.90224,0.80536
2583.42008,0.8054
2582.93792,0.8054
2582.45576,0.80541
2581.9736,0.80544
2581.49143,0.80547
2581.00927,0.80547
2580.52711,0.80546
2580.04495,0.80545
2579.56279,0.80547
2579.08063,0.80554
2578.59847,0.80563
2578.11631,0.80567
2577.63414,0.80566
2577.15198,0.80565
2576.66982,0.80568
2576.18766,0.80573
2575.7055,0.80578
2575.22334,0.80581
2574.74118,0.8058
2574.25902,0.80578
2573.77685,0.80581
2573.29469,0.80586
2572.81253,0.80583
2572.33037,0.80573
2571.84821,0.8057
2571.36605,0.80579
2570.88389,0.80589
2570.40173,0.80593
2569.91956,0.80595
2569.4374,0.80601
2568.95524,0.80606
2568.47308,0.80607
2567.99092,0.80608
2567.50876,0.80609
2567.0266,0.8061
2566.54443,0.80613
2566.06227,0.80617
2565.58011,0.80617
2565.09795,0.80616
2564.61579,0.80615
2564.13363,0.80615
2563.65147,0.80617
2563.16931,0.8062
2562.68714,0.80623
2562.20498,0.80626
2561.72282,0.80632
2561.24066,0.80636
2560.7585,0.80637
2560.27634,0.8064
2559.79418,0.80645
2559.31202,0.80647
2558.82985,0.80645
2558.34769,0.80644
2557.86553,0.80647
2557.38337,0.80651
2556.90121,0.80653
2556.41905,0.80656
2555.93689,0.8066
2555.45473,0.80659
2554.97256,0.80656
2554.4904,0.80659
2554.00824,0.80667
2553.52608,0.80672
2553.04392,0.80675
2552.56176,0.80677
2552.0796,0.80679
2551.59744,0.8068
2551.11527,0.80679
2550.63311,0.80679
2550.15095,0.80678
2549.66879,0.80678
2549.18663,0.80681
2548.70447,0.80689
2548.22231,0.80697
2547.74015,0.80699
2547.25798,0.80698
2546.77582,0.80698
2546.29366,0.80701
2545.8115,0.80705
2545.32934,0.80709
2544.84718,0.80712
2544.36502,0.80714
2543.88286,0.80715
2543.40069,0.80714
2542.91853,0.80715
2542.43637,0.8072
2541.95421,0.80725
2541.47205,0.80729
2540.98989,0.80732
2540.50773,0.80735
2540.02557,0.80737
2539.5434,0.80739
2539.06124,0.80742
2538.57908,0.80742
2538.09692,0.8074
2537.61476,0.80741
2537.1326,0.80747
2536.65044,0.80751
2536.16828,0.80748
2535.68611,0.80748
2535.20395,0.80753
2534.72179,0.80756
2534.23963,0.80755
2533.75747,0.80755
2533.27531,0.80756
2532.79315,0.80759
2532.31098,0.80764
2531.82882,0.8077
2531.34666,0.80773
2530.8645,0.80779
2530.38234,0.80786
2529.90018,0.80792
2529.41802,0.80793
2528.93586,0.80791
2528.45369,0.80791
2527.97153,0.80793
2527.48937,0.80793
2527.00721,0.80789
2526.52505,0.80787
2526.04289,0.80792
2525.56073,0.808
2525.07857,0.80805
2524.5964,0.80806
2524.11424,0.80807
2523.63208,0.80811
2523.14992,0.80813
2522.66776,0.80812
2522.1856,0.80809
2521.70344,0.8081
2521.22128,0.80814
2520.73911,0.80817
2520.25695,0.80821
2519.77479,0.80823
2519.29263,0.80825
2518.81047,0.80827
2518.32831,0.80827
2517.84615,0.80826
2517.36399,0.80828
2516.88182,0.80832
2516.39966,0.80834
2515.9175,0.80835
2515.43534,0.80838
2514.95318,0.80844
2514.47102,0.8085
2513.98886,0.80851
2513.5067,0.80848
2513.02453,0.80843
2512.54237,0.80842
2512.06021,0.80847
2511.57805,0.80856
2511.09589,0.80859
2510.61373,0.80857
2510.13157,0.80856
2509.64941,0.80857
2509.16724,0.8086
2508.68508,0.80865
2508.20292,0.80868
2507.72076,0.80871
2507.2386,0.80872
2506.75644,0.8087
2506.27428,0.80868
2505.79212,0.8087
2505.30995,0.80874
2504.82779,0.80877
2504.34563,0.80879
2503.86347,0.80881
2503.38131,0.80882
2502.89915,0.80882
2502.41699,0.80885
2501.93482,0.80886
2501.45266,0.80884
2500.9705,0.80884
2500.48834,0.80887
2500.00618,0.80892
2499.52402,0.80898
2499.04186,0.80902
2498.5597,0.80901
2498.07753,0.809
2497.59537,0.80902
2497.11321,0.80907
2496.63105,0.8091
2496.14889,0.80911
2495.66673,0.80913
2495.18457,0.80913
2494.70241,0.80914
2494.22024,0.80916
2493.73808,0.80916
2493.25592,0.80918
2492.77376,0.80923
2492.2916,0.80926
2491.80944,0.8093
2491.32728,0.80934
2490.84512,0.80936
2490.36295,0.80932
2489.88079,0.80926
2489.39863,0.80925
2488.91647,0.80929
2488.43431,0.80935
2487.95215,0.80938
2487.46999,0.80941
2486.98783,0.80946
2486.50566,0.8095
2486.0235,0.80953
2485.54134,0.80955
2485.05918,0.80957
2484.57702,0.80959
2484.09486,0.80962
2483.6127,0.80965
2483.13054,0.8097
2482.64837,0.80975
2482.16621,0.80977
2481.68405,0.80975
2481.20189,0.80973
2480.71973,0.80973
2480.23757,0.80976
2479.75541,0.80981
2479.27325,0.80988
2478.79108,0.80991
2478.30892,0.80989
2477.82676,0.80988
2477.3446,0.80992
2476.86244,0.80998
2476.38028,0.81004
2475.89812,0.81004
2475.41596,0.81002
2474.93379,0.81002
2474.45163,0.81005
2473.96947,0.81009
2473.48731,0.81013
2473.00515,0.81016
2472.52299,0.81017
2472.04083,0.81019
2471.55866,0.81024
2471.0765,0.81025
2470.59434,0.81024
2470.11218,0.81023
2469.63002,0.81024
2469.14786,0.81028
2468.6657,0.81034
2468.18354,0.81037
2467.70137,0.81038
2467.21921,0.81038
2466.73705,0.81039
2466.25489,0.81044
2465.77273,0.81049
2465.29057,0.81053
2464.80841,0.81054
2464.32625,0.81052
2463.84408,0.81052
2463.36192,0.81058
2462.87976,0.81063
2462.3976,0.81064
2461.91544,0.8106
2461.43328,0.81059
2460.95112,0.81063
2460.46896,0.8107
2459.98679,0.81076
2459.50463,0.81081
2459.02247,0.81082
2458.54031,0.81078
2458.05815,0.81076
2457.57599,0.81073
2457.09383,0.81072
2456.61167,0.81074
2456.1295,0.81083
2455.64734,0.81092
2455.16518,0.81097
2454.68302,0.81098
2454.20086,0.811
2453.7187,0.81103
2453.23654,0.81105
2452.75438,0.81105
2452.27221,0.81103
2451.79005,0.81103
2451.30789,0.8111
2450.82573,0.81115
2450.34357,0.81114
2449.86141,0.81113
2449.37925,0.81116
2448.89709,0.81116
2448.41492,0.81114
2447.93276,0.81115
2447.4506,0.81119
2446.96844,0.81122
2446.48628,0.81124
2446.00412,0.81126
2445.52196,0.81128
2445.0398,0.81127
2444.55763,0.81127
2444.07547,0.81129
2443.59331,0.81132
2443.11115,0.81134
2442.62899,0.81135
2442.14683,0.81137
2441.66467,0.81139
2441.18251,0.81142
2440.70034,0.81143
2440.21818,0.81143
2439.73602,0.81144
2439.25386,0.81148
2438.7717,0.81152
2438.28954,0.81153
2437.80738,0.81152
2437.32521,0.8115
2436.84305,0.81149
2436.36089,0.81153
2435.87873,0.81157
2435.39657,0.8116
2434.91441,0.81164
2434.43225,0.81167
2433.95009,0.81168
2433.46792,0.81165
2432.98576,0.81163
2432.5036,0.81167
2432.02144,0.81174
2431.53928,0.81176
2431.05712,0.81176
2430.57496,0.81178
2430.0928,0.81182
2429.61063,0.81184
2429.12847,0.81181
2428.64631,0.81177
2428.16415,0.81175
2427.68199,0.81178
2427.19983,0.81184
2426.71767,0.81189
2426.23551,0.81192
2425.75334,0.81191
2425.27118,0.81188
2424.78902,0.81188
2424.30686,0.81192
2423.8247,0.81197
2423.34254,0.812
2422.86038,0.812
2422.37822,0.81197
2421.89605,0.81193
2421.41389,0.81194
2420.93173,0.81198
2420.44957,0.812
2419.96741,0.812
2419.48525,0.812
2419.00309,0.81201
2418.52093,0.81203
2418.03876,0.81204
2417.5566,0.81208
2417.07444,0.81213
2416.59228,0.81217
2416.11012,0.81221
2415.62796,0.81224
2415.1458,0.81225
2414.66364,0.8122
2414.18147,0.81216
2413.69931,0.81216
2413.21715,0.81218
2412.73499,0.81218
2412.25283,0.81219
2411.77067,0.81223
2411.28851,0.81224
2410.80635,0.81224
2410.32418,0.81224
2409.84202,0.81225
2409.35986,0.81226
2408.8777,0.81225
2408.39554,0.81223
2407.91338,0.81223
2407.43122,0.81224
2406.94905,0.81224
2406.46689,0.81224
2405.98473,0.81225
2405.50257,0.81226
2405.02041,0.81227
2404.53825,0.81227
2404.05609,0.81226
2403.57393,0.81226
2403.09176,0.81227
2402.6096,0.81225
2402.12744,0.81223
2401.64528,0.81223
2401.16312,0.81227
2400.68096,0.81227
2400.1988,0.81224
2399.71664,0.81225
2399.23447,0.8123
2398.75231,0.81237
2398.27015,0.81238
2397.78799,0.81232
2397.30583,0.81223
2396.82367,0.8122
2396.34151,0.81219
2395.85935,0.81215
2395.37718,0.81211
2394.89502,0.81206
2394.41286,0.81198
2393.9307,0.81183
2393.44854,0.81165
2392.96638,0.8114
2392.48422,0.81104
2392.00206,0.81054
2391.51989,0.8098
2391.03773,0.80871
2390.55557,0.8071
2390.07341,0.80489
2389.59125,0.80181
2389.10909,0.79769
2388.62693,0.79228
2388.14477,0.78532
2387.6626,0.77647
2387.18044,0.76536
2386.69828,0.75179
2386.21612,0.73557
2385.73396,0.71666
2385.2518,0.69496
2384.76964,0.67062
2384.28748,0.64403
2383.80531,0.61556
2383.32315,0.58577
2382.84099,0.55504
2382.35883,0.52395
2381.87667,0.49279
2381.39451,0.46193
2380.91235,0.43153
2380.43019,0.40171
2379.94802,0.37262
2379.46586,0.34418
2378.9837,0.31672
2378.50154,0.29011
2378.01938,0.2647
2377.53722,0.2404
2377.05506,0.21737
2376.57289,0.19583
2376.09073,0.1755
2375.60857,0.15692
2375.12641,0.13948
2374.64425,0.1237
2374.16209,0.10926
2373.67993,0.09607
2373.19777,0.08448
2372.7156,0.07369
2372.23344,0.06459
2371.75128,0.05618
2371.26912,0.04898
2370.78696,0.04286
2370.3048,0.03694
2369.82264,0.03242
2369.34048,0.02802
2368.85831,0.02456
2368.37615,0.02146
2367.89399,0.01845
2367.41183,0.01666
2366.92967,0.01451
2366.44751,0.01287
2365.96535,0.01135
2365.48319,0.00991
2365.00102,0.00938
2364.51886,0.00842
2364.0367,0.00749
2363.55454,0.00677
2363.07238,0.00612
2362.59022,0.0063
2362.10806,0.00646
2361.6259,0.00604
2361.14373,0.00582
2360.66157,0.0052
2360.17941,0.00484
2359.69725,0.00552
2359.21509,0.00589
2358.73293,0.00661
2358.25077,0.00727
2357.76861,0.00664
2357.28644,0.00674
2356.80428,0.0078
2356.32212,0.00866
2355.83996,0.01176
2355.3578,0.01543
2354.87564,0.01679
2354.39348,0.0196
2353.91132,0.02225
2353.42915,0.02181
2352.94699,0.02619
2352.46483,0.03506
2351.98267,0.03981
2351.50051,0.05021
2351.01835,0.06901
2350.53619,0.07831
2350.05403,0.08841
2349.57186,0.11849
2349.0897,0.14603
2348.60754,0.14062
2348.12538,0.10748
2347.64322,0.07891
2347.16106,0.06946
2346.6789,0.06028
2346.19674,0.04636
2345.71457,0.04197
2345.23241,0.04023
2344.75025,0.03208
2344.26809,0.02822
2343.78593,0.0287
2343.30377,0.02433
2342.82161,0.02079
2342.33944,0.02344
2341.85728,0.02401
2341.37512,0.02071
2340.89296,0.02321
2340.4108,0.02862
2339.92864,0.02703
2339.44648,0.0258
2338.96432,0.03191
2338.48215,0.03332
2337.99999,0.02779
2337.51783,0.02822
2337.03567,0.03159
2336.55351,0.02761
2336.07135,0.0257
2335.58919,0.03502
2335.10703,0.04069
2334.62486,0.03419
2334.1427,0.03091
2333.66054,0.03866
2333.17838,0.04048
2332.69622,0.03348
2332.21406,0.0363
2331.7319,0.04591
2331.24974,0.04305
2330.76757,0.03654
2330.28541,0.04426
2329.80325,0.0505
2329.32109,0.04264
2328.83893,0.03888
2328.35677,0.04976
2327.87461,0.05534
2327.39245,0.04769
2326.91028,0.04577
2326.42812,0.0607
2325.94596,0.07148
2325.4638,0.06287
2324.98164,0.05711
2324.49948,0.07492
2324.01732,0.08762
2323.53516,0.07491
2323.05299,0.0727
2322.57083,0.10086
2322.08867,0.11176
2321.60651,0.09046
2321.12435,0.09093
2320.64219,0.12529
2320.16003,0.13419
2319.67787,0.11118
2319.1957,0.1162
2318.71354,0.15508
2318.23138,0.1679
2317.74922,0.14708
2317.26706,0.1468
2316.7849,0.18326
2316.30274,0.20748
2315.82058,0.19356
2315.33841,0.179
2314.85625,0.20583
2314.37409,0.24198
2313.89193,0.23145
2313.40977,0.19778
2312.92761,0.21371
2312.44545,0.26322
2311.96328,0.26271
2311.48112,0.21771
2310.99896,0.21946
2310.5168,0.27929
2310.03464,0.30431
2309.55248,0.26527
2309.07032,0.24743
2308.58816,0.29939
2308.10599,0.3493
2307.62383,0.33329
2307.14167,0.30378
2306.65951,0.33392
2306.17735,0.39223
2305.69519,0.40642
2305.21303,0.38417
2304.73087,0.39243
2304.2487,0.43783
2303.76654,0.46125
2303.28438,0.43737
2302.80222,0.411
2302.32006,0.43469
2301.8379,0.47771
2301.35574,0.47541
2300.87358,0.44149
2300.39141,0.43853
2299.90925,0.4863
2299.42709,0.52873
2298.94493,0.5132
2298.46277,0.48519
2297.98061,0.50055
2297.49845,0.5362
2297.01629,0.54817
2296.53412,0.52421
2296.05196,0.51393
2295.5698,0.55341
2295.08764,0.58509
2294.60548,0.57363
2294.12332,0.55557
2293.64116,0.56089
2293.159,0.59376
2292.67683,0.62199
2292.19467,0.6124
2291.71251,0.60276
2291.23035,0.62589
2290.74819,0.64701
2290.26603,0.65187
2289.78387,0.65095
2289.30171,0.64791
2288.81954,0.66307
2288.33738,0.68962
2287.85522,0.69437
2287.37306,0.68874
2286.8909,0.70085
2286.40874,0.71908
2285.92658,0.72973
2285.44442,0.73801
2284.96225,0.74343
2284.48009,0.74996
2283.99793,0.76225
2283.51577,0.77213
2283.03361,0.77054
2282.55145,0.75962
2282.06929,0.75421
2281.58712,0.75777
2281.10496,0.75377
2280.6228,0.74187
2280.14064,0.74053
2279.65848,0.74191
2279.17632,0.73177
2278.69416,0.72919
2278.212,0.7365
2277.72983,0.72795
2277.24767,0.71646
2276.76551,0.72652
2276.28335,0.731
2275.80119,0.7149
2275.31903,0.71427
2274.83687,0.72855
2274.35471,0.72073
2273.87254,0.7085
2273.39038,0.72243
2272.90822,0.72959
2272.42606,0.71116
2271.9439,0.70964
2271.46174,0.729
2270.97958,0.72445
2270.49742,0.70739
2270.01525,0.71914
2269.53309,0.73404
2269.05093,0.71872
2268.56877,0.70945
2268.08661,0.72883
2267.60445,0.7343
2267.12229,0.71488
2266.64013,0.71605
2266.15796,0.73755
2265.6758,0.7342
2265.19364,0.71614
2264.71148,0.72576
2264.22932,0.74485
2263.74716,0.73534
2263.265,0.72164
2262.78284,0.73657
2262.30067,0.75154
2261.81851,0.73901
2261.33635,0.72999
2260.85419,0.74702
2260.37203,0.75792
2259.88987,0.74462
2259.40771,0.73922
2258.92555,0.75628
2258.44338,0.76431
2257.96122,0.75134
2257.47906,0.74782
2256.9969,0.76391
2256.51474,0.77071
2256.03258,0.75921
2255.55042,0.75651
2255.06826,0.77094
2254.58609,0.77737
2254.10393,0.76768
2253.62177,0.76483
2253.13961,0.77714
2252.65745,0.78383
2252.17529,0.77622
2251.69313,0.77272
2251.21097,0.78253
2250.7288,0.78964
2250.24664,0.78431
2249.76448,0.78012
2249.28232,0.78723
2248.80016,0.79458
2248.318,0.79168
2247.83584,0.78714
2247.35367,0.79152
2246.87151,0.79858
2246.38935,0.7979
2245.90719,0.79342
2245.42503,0.79521
2244.94287,0.80142
2244.46071,0.8027
2243.97855,0.79901
2243.49638,0.79873
2243.01422,0.80348
2242.53206,0.80618
2242.0499,0.80397
2241.56774,0.80245
2241.08558,0.8053
2240.60342,0.80844
2240.12126,0.80777
2239.63909,0.8059
2239.15693,0.80702
2238.67477,0.8099
2238.19261,0.81059
2237.71045,0.80913
2237.22829,0.80892
2236.74613,0.81082
2236.26397,0.81221
2235.7818,0.81162
2235.29964,0.81089
2234.81748,0.81177
2234.33532,0.81321
2233.85316,0.81342
2233.371,0.81271
2232.88884,0.81269
2232.40668,0.81368
2231.92451,0.8144
2231.44235,0.81418
2230.96019,0.81382
2230.47803,0.81418
2229.99587,0.81491
2229.51371,0.81514
2229.03155,0.81486
2228.54939,0.81478
2228.06722,0.81522
2227.58506,0.81565
2227.1029,0.81569
2226.62074,0.81555
2226.13858,0.81565
2225.65642,0.81595
2225.17426,0.81614
2224.6921,0.81611
2224.20993,0.81605
2223.72777,0.81616
2223.24561,0.81636
2222.76345,0.81647
2222.28129,0.81645
2221.79913,0.81642
2221.31697,0.81648
2220.83481,0.81656
2220.35264,0.8166
2219.87048,0.8166
2219.38832,0.81665
2218.90616,0.81674
2218.424,0.81681
2217.94184,0.81682
2217.45968,0.81679
2216.97751,0.8168
2216.49535,0.81684
2216.01319,0.81687
2215.53103,0.81689
2215.04887,0.81689
2214.56671,0.8169
2214.08455,0.81694
2213.60239,0.81698
2213.12022,0.81702
2212.63806,0.81705
2212.1559,0.81706
2211.67374,0.81705
2211.19158,0.81704
2210.70942,0.81705
2210.22726,0.81706
2209.7451,0.81707
2209.26293,0.81714
2208.78077,0.81721
2208.29861,0.81722
2207.81645,0.8172
2207.33429,0.81721
2206.85213,0.81723
2206.36997,0.81725
2205.88781,0.81726
2205.40564,0.81723
2204.92348,0.81722
2204.44132,0.81726
2203.95916,0.81733
2203.477,0.81737
2202.99484,0.81738
2202.51268,0.81738
2202.03052,0.81738
2201.54835,0.81739
2201.06619,0.81738
2200.58403,0.81738
2200.10187,0.81739
2199.61971,0.8174
2199.13755,0.8174
2198.65539,0.81741
2198.17323,0.81746
2197.69106,0.81751
2197.2089,0.81753
2196.72674,0.81752
2196.24458,0.8175
2195.76242,0.81752
2195.28026,0.81755
2194.7981,0.81757
2194.31594,0.81759
2193.83377,0.81762
2193.35161,0.81763
2192.86945,0.81764
2192.38729,0.81766
2191.90513,0.81768
2191.42297,0.81768
2190.94081,0.81769
2190.45865,0.81772
2189.97648,0.81775
2189.49432,0.81779
2189.01216,0.81782
2188.53,0.81781
2188.04784,0.81777
2187.56568,0.81773
2187.08352,0.81772
2186.60135,0.81774
2186.11919,0.81778
2185.63703,0.81783
2185.15487,0.81788
2184.67271,0.81787
2184.19055,0.81783
2183.70839,0.8178
2183.22623,0.81782
2182.74406,0.81787
2182.2619,0.8179
2181.77974,0.8179
2181.29758,0.81791
2180.81542,0.81792
2180.33326,0.81794
2179.8511,0.81798
2179.36894,0.818
2178.88677,0.81799
2178.40461,0.81799
2177.92245,0.81803
2177.44029,0.81807
2176.95813,0.81806
2176.47597,0.81803
2175.99381,0.81804
2175.51165,0.8181
2175.02948,0.81812
2174.54732,0.81811
2174.06516,0.81808
2173.583,0.81807
2173.10084,0.81809
2172.61868,0.81813
2172.13652,0.81814
2171.65436,0.81818
2171.17219,0.81823
2170.69003,0.81827
2170.20787,0.81829
2169.72571,0.81827
2169.24355,0.81824
2168.76139,0.81823
2168.27923,0.81828
2167.79707,0.81833
2167.3149,0.81834
2166.83274,0.81834
2166.35058,0.81833
2165.86842,0.81831
2165.38626,0.81831
2164.9041,0.81834
2164.42194,0.81839
2163.93978,0.81841
2163.45761,0.8184
2162.97545,0.81839
2162.49329,0.81837
