Wavenumber (cm-1),% Transmittance
2775.26735,0.80919
2774.7852,0.80993
2774.30305,0.81066
2773.8209,0.81146
2773.33874,0.81226
2772.85659,0.81299
2772.37444,0.81369
2771.89229,0.81442
2771.41014,0.81516
2770.92798,0.81587
2770.44583,0.81657
2769.96368,0.81721
2769.48153,0.81779
2768.99938,0.81839
2768.51722,0.81896
2768.03507,0.81946
2767.55292,0.8199
2767.07077,0.82032
2766.58861,0.82075
2766.10646,0.82116
2765.62431,0.82153
2765.14216,0.82183
2764.66001,0.82211
2764.17785,0.82244
2763.6957,0.82279
2763.21355,0.8231
2762.7314,0.82335
2762.24925,0.82361
2761.76709,0.8239
2761.28494,0.82417
2760.80279,0.82441
2760.32064,0.82468
2759.83849,0.82496
2759.35633,0.82522
2758.87418,0.82541
2758.39203,0.82556
2757.90988,0.82575
2757.42773,0.82596
2756.94557,0.82617
2756.46342,0.82637
2755.98127,0.82655
2755.49912,0.82671
2755.01696,0.82685
2754.53481,0.82699
2754.05266,0.82714
2753.57051,0.82731
2753.08836,0.82753
2752.6062,0.82772
2752.12405,0.82786
2751.6419,0.82804
2751.15975,0.82827
2750.6776,0.82844
2750.19544,0.82855
2749.71329,0.82864
2749.23114,0.82873
2748.74899,0.82885
2748.26684,0.82903
2747.78468,0.82919
2747.30253,0.82926
2746.82038,0.82926
2746.33823,0.82925
2745.85608,0.82926
2745.37392,0.82926
2744.89177,0.82923
2744.40962,0.82916
2743.92747,0.82915
2743.44532,0.82917
2742.96316,0.82914
2742.48101,0.82902
2741.99886,0.82887
2741.51671,0.82873
2741.03455,0.82861
2740.5524,0.82852
2740.07025,0.82838
2739.5881,0.82817
2739.10595,0.82797
2738.62379,0.82779
2738.14164,0.82761
2737.65949,0.82738
2737.17734,0.82709
2736.69519,0.82674
2736.21303,0.82642
2735.73088,0.82617
2735.24873,0.82595
2734.76658,0.82569
2734.28443,0.82535
2733.80227,0.82502
2733.32012,0.82476
2732.83797,0.82449
2732.35582,0.82424
2731.87367,0.82407
2731.39151,0.82391
2730.90936,0.82372
2730.42721,0.82354
2729.94506,0.82339
2729.4629,0.82322
2728.98075,0.82309
2728.4986,0.82301
2728.01645,0.82291
2727.5343,0.8228
2727.05214,0.82271
2726.56999,0.82259
2726.08784,0.82246
2725.60569,0.82235
2725.12354,0.82224
2724.64138,0.8221
2724.15923,0.822
2723.67708,0.82196
2723.19493,0.82192
2722.71278,0.8219
2722.23062,0.82183
2721.74847,0.82171
2721.26632,0.8216
2720.78417,0.82155
2720.30202,0.82156
2719.81986,0.8216
2719.33771,0.82166
2718.85556,0.82169
2718.37341,0.82169
2717.89126,0.82168
2717.4091,0.82167
2716.92695,0.8217
2716.4448,0.82179
2715.96265,0.82187
2715.48049,0.82193
2714.99834,0.82202
2714.51619,0.82213
2714.03404,0.82222
2713.55189,0.8223
2713.06973,0.82235
2712.58758,0.82241
2712.10543,0.82254
2711.62328,0.82273
2711.14113,0.82294
2710.65897,0.82306
2710.17682,0.8231
2709.69467,0.82311
2709.21252,0.82317
2708.73037,0.82327
2708.24821,0.82338
2707.76606,0.82346
2707.28391,0.82351
2706.80176,0.8236
2706.31961,0.82371
2705.83745,0.82378
2705.3553,0.82381
2704.87315,0.82382
2704.391,0.8238
2703.90884,0.82378
2703.42669,0.82382
2702.94454,0.82386
2702.46239,0.82385
2701.98024,0.82382
2701.49808,0.8238
2701.01593,0.8238
2700.53378,0.8238
2700.05163,0.82379
2699.56948,0.82379
2699.08732,0.82378
2698.60517,0.8237
2698.12302,0.82361
2697.64087,0.82355
2697.15872,0.82347
2696.67656,0.82333
2696.19441,0.8232
2695.71226,0.82312
2695.23011,0.82305
2694.74796,0.82301
2694.2658,0.82296
2693.78365,0.82288
2693.3015,0.82281
2692.81935,0.82275
2692.3372,0.82271
2691.85504,0.82266
2691.37289,0.82261
2690.89074,0.82255
2690.40859,0.8225
2689.92643,0.82247
2689.44428,0.82248
2688.96213,0.82249
2688.47998,0.82247
2687.99783,0.82248
2687.51567,0.82254
2687.03352,0.82259
2686.55137,0.82261
2686.06922,0.82263
2685.58707,0.82267
2685.10491,0.82273
2684.62276,0.82282
2684.14061,0.82294
2683.65846,0.82303
2683.17631,0.82307
2682.69415,0.8231
2682.212,0.82321
2681.72985,0.82338
2681.2477,0.82351
2680.76555,0.82353
2680.28339,0.82351
2679.80124,0.82353
2679.31909,0.82359
2678.83694,0.82364
2678.35478,0.82369
2677.87263,0.82377
2677.39048,0.82381
2676.90833,0.82375
2676.42618,0.82368
2675.94402,0.82364
2675.46187,0.82359
2674.97972,0.82353
2674.49757,0.8235
2674.01542,0.82353
2673.53326,0.82361
2673.05111,0.82365
2672.56896,0.82362
2672.08681,0.82355
2671.60466,0.82353
2671.1225,0.82359
2670.64035,0.82368
2670.1582,0.82378
2669.67605,0.8239
2669.1939,0.82404
2668.71174,0.82418
2668.22959,0.82432
2667.74744,0.82449
2667.26529,0.82471
2666.78313,0.82492
2666.30098,0.82504
2665.81883,0.8251
2665.33668,0.82518
2664.85453,0.82531
2664.37237,0.82545
2663.89022,0.82553
2663.40807,0.82556
2662.92592,0.8256
2662.44377,0.82563
2661.96161,0.8256
2661.47946,0.82554
2660.99731,0.82552
2660.51516,0.82552
2660.03301,0.82549
2659.55085,0.82544
2659.0687,0.82539
2658.58655,0.82535
2658.1044,0.8253
2657.62225,0.82521
2657.14009,0.82507
2656.65794,0.82498
2656.17579,0.82494
2655.69364,0.82489
2655.21149,0.82482
2654.72933,0.82475
2654.24718,0.82466
2653.76503,0.82457
2653.28288,0.82449
2652.80072,0.82439
2652.31857,0.82427
2651.83642,0.82416
2651.35427,0.82409
2650.87212,0.82402
2650.38996,0.82395
2649.90781,0.82388
2649.42566,0.82381
2648.94351,0.82374
2648.46136,0.82366
2647.9792,0.82356
2647.49705,0.82349
2647.0149,0.82347
2646.53275,0.82347
2646.0506,0.82345
2645.56844,0.82343
2645.08629,0.82341
2644.60414,0.82337
2644.12199,0.82333
2643.63984,0.82334
2643.15768,0.82337
2642.67553,0.82333
2642.19338,0.82318
2641.71123,0.82301
2641.22907,0.82284
2640.74692,0.82263
2640.26477,0.82231
2639.78262,0.82192
2639.30047,0.82143
2638.81831,0.82086
2638.33616,0.82026
2637.85401,0.81961
2637.37186,0.8189
2636.88971,0.81812
2636.40755,0.81725
2635.9254,0.81632
2635.44325,0.8154
2634.9611,0.81451
2634.47895,0.81365
2633.99679,0.81282
2633.51464,0.81204
2633.03249,0.81137
2632.55034,0.81085
2632.06819,0.81051
2631.58603,0.81039
2631.10388,0.8105
2630.62173,0.81086
2630.13958,0.81146
2629.65743,0.8123
2629.17527,0.8133
2628.69312,0.81444
2628.21097,0.81565
2627.72882,0.81686
2627.24666,0.818
2626.76451,0.8191
2626.28236,0.82018
2625.80021,0.82121
2625.31806,0.82217
2624.8359,0.82306
2624.35375,0.82389
2623.8716,0.82469
2623.38945,0.82544
2622.9073,0.82611
2622.42514,0.82668
2621.94299,0.82718
2621.46084,0.82768
2620.97869,0.82818
2620.49654,0.82867
2620.01438,0.82912
2619.53223,0.82948
2619.05008,0.82977
2618.56793,0.83006
2618.08578,0.83033
2617.60362,0.83053
2617.12147,0.83066
2616.63932,0.83075
2616.15717,0.83078
2615.67501,0.83076
2615.19286,0.8307
2614.71071,0.83062
2614.22856,0.83047
2613.74641,0.83021
2613.26425,0.82993
2612.7821,0.82965
2612.29995,0.82931
2611.8178,0.82884
2611.33565,0.82829
2610.85349,0.82769
2610.37134,0.82706
2609.88919,0.82637
2609.40704,0.8256
2608.92489,0.82476
2608.44273,0.8239
2607.96058,0.82302
2607.47843,0.82211
2606.99628,0.82122
2606.51413,0.82037
2606.03197,0.81957
2605.54982,0.81884
2605.06767,0.81819
2604.58552,0.81767
2604.10337,0.81725
2603.62121,0.81696
2603.13906,0.81686
2602.65691,0.81693
2602.17476,0.81712
2601.6926,0.81744
2601.21045,0.81794
2600.7283,0.8186
2600.24615,0.81934
2599.764,0.82014
2599.28184,0.82105
2598.79969,0.82199
2598.31754,0.82291
2597.83539,0.82391
2597.35324,0.82496
2596.87108,0.82598
2596.38893,0.82697
2595.90678,0.8279
2595.42463,0.82874
2594.94248,0.82952
2594.46032,0.83032
2593.97817,0.8311
2593.49602,0.83177
2593.01387,0.83228
2592.53172,0.83271
2592.04956,0.8331
2591.56741,0.83342
2591.08526,0.83365
2590.60311,0.83382
2590.12095,0.8339
2589.6388,0.83387
2589.15665,0.83375
2588.6745,0.83359
2588.19235,0.83337
2587.71019,0.83304
2587.22804,0.83262
2586.74589,0.83209
2586.26374,0.83146
2585.78159,0.83077
2585.29943,0.83002
2584.81728,0.82918
2584.33513,0.82831
2583.85298,0.82745
2583.37083,0.82664
2582.88867,0.82587
2582.40652,0.8252
2581.92437,0.82469
2581.44222,0.82435
2580.96007,0.82421
2580.47791,0.8243
2579.99576,0.82461
2579.51361,0.82512
2579.03146,0.82579
2578.5493,0.82662
2578.06715,0.82756
2577.585,0.82852
2577.10285,0.8295
2576.6207,0.83045
2576.13854,0.83131
2575.65639,0.83207
2575.17424,0.83277
2574.69209,0.8334
2574.20994,0.83397
2573.72778,0.83446
2573.24563,0.83481
2572.76348,0.83506
2572.28133,0.83526
2571.79918,0.83545
2571.31702,0.83563
2570.83487,0.83572
2570.35272,0.83576
2569.87057,0.83584
2569.38842,0.83588
2568.90626,0.83582
2568.42411,0.83576
2567.94196,0.83576
2567.45981,0.83579
2566.97766,0.83574
2566.4955,0.83563
2566.01335,0.83555
2565.5312,0.83552
2565.04905,0.83549
2564.56689,0.83542
2564.08474,0.83535
2563.60259,0.83527
2563.12044,0.8352
2562.63829,0.83519
2562.15613,0.83521
2561.67398,0.83519
2561.19183,0.83513
2560.70968,0.83509
2560.22753,0.83512
2559.74537,0.83515
2559.26322,0.83518
2558.78107,0.83522
2558.29892,0.83524
2557.81677,0.83521
2557.33461,0.83516
2556.85246,0.83511
2556.37031,0.83505
2555.88816,0.83502
2555.40601,0.83499
2554.92385,0.83492
2554.4417,0.83481
2553.95955,0.83469
2553.4774,0.83456
2552.99524,0.83444
2552.51309,0.83431
2552.03094,0.83409
2551.54879,0.83384
2551.06664,0.83361
2550.58448,0.83341
2550.10233,0.83319
2549.62018,0.83294
2549.13803,0.83268
2548.65588,0.8325
2548.17372,0.8324
2547.69157,0.8323
2547.20942,0.83218
2546.72727,0.8321
2546.24512,0.83209
2545.76296,0.83213
2545.28081,0.8322
2544.79866,0.83231
2544.31651,0.8325
2543.83436,0.83274
2543.3522,0.83301
2542.87005,0.83332
2542.3879,0.83364
2541.90575,0.83392
2541.4236,0.83422
2540.94144,0.83455
2540.45929,0.83487
2539.97714,0.83511
2539.49499,0.83533
2539.01283,0.83559
2538.53068,0.83587
2538.04853,0.83611
2537.56638,0.83628
2537.08423,0.8364
2536.60207,0.83648
2536.11992,0.83658
2535.63777,0.8367
2535.15562,0.8368
2534.67347,0.83684
2534.19131,0.83688
2533.70916,0.83696
2533.22701,0.83705
2532.74486,0.83707
2532.26271,0.83708
2531.78055,0.8371
2531.2984,0.83712
2530.81625,0.83709
2530.3341,0.83704
2529.85195,0.837
2529.36979,0.83698
2528.88764,0.83695
2528.40549,0.83692
2527.92334,0.8369
2527.44118,0.83684
2526.95903,0.83673
2526.47688,0.83661
2525.99473,0.83653
2525.51258,0.83646
2525.03042,0.83636
2524.54827,0.83623
2524.06612,0.83606
2523.58397,0.83595
2523.10182,0.83592
2522.61966,0.83589
2522.13751,0.83579
2521.65536,0.83566
2521.17321,0.83557
2520.69106,0.83551
2520.2089,0.83543
2519.72675,0.83534
2519.2446,0.83528
2518.76245,0.83525
2518.2803,0.83522
2517.79814,0.83522
2517.31599,0.83524
2516.83384,0.83522
2516.35169,0.83517
2515.86954,0.83512
2515.38738,0.83504
2514.90523,0.83496
2514.42308,0.83492
2513.94093,0.83488
2513.45877,0.83484
2512.97662,0.83483
2512.49447,0.83479
2512.01232,0.83468
2511.53017,0.83457
2511.04801,0.83451
2510.56586,0.8345
2510.08371,0.83454
2509.60156,0.83461
2509.11941,0.8347
2508.63725,0.8348
2508.1551,0.83492
2507.67295,0.83504
2507.1908,0.8352
2506.70865,0.8354
2506.22649,0.83563
2505.74434,0.83585
2505.26219,0.83608
2504.78004,0.83633
2504.29789,0.83659
2503.81573,0.83687
2503.33358,0.83716
2502.85143,0.83741
2502.36928,0.83765
2501.88712,0.83789
2501.40497,0.83813
2500.92282,0.8384
2500.44067,0.83874
2499.95852,0.83905
2499.47636,0.83923
2498.99421,0.83934
2498.51206,0.83948
2498.02991,0.83963
2497.54776,0.83975
2497.0656,0.83989
2496.58345,0.84004
2496.1013,0.84015
2495.61915,0.8402
2495.137,0.84025
2494.65484,0.84032
2494.17269,0.84041
2493.69054,0.84053
2493.20839,0.84068
2492.72624,0.84083
2492.24408,0.84095
2491.76193,0.84106
2491.27978,0.84118
2490.79763,0.84133
2490.31548,0.84152
2489.83332,0.84169
2489.35117,0.84186
2488.86902,0.84205
2488.38687,0.84225
2487.90471,0.84241
2487.42256,0.84253
2486.94041,0.84268
2486.45826,0.84285
2485.97611,0.84297
2485.49395,0.84307
2485.0118,0.84318
2484.52965,0.84332
2484.0475,0.84346
2483.56535,0.84364
2483.08319,0.84384
2482.60104,0.84401
2482.11889,0.84417
2481.63674,0.84436
2481.15459,0.84458
2480.67243,0.84482
2480.19028,0.84506
2479.70813,0.8453
2479.22598,0.84555
2478.74383,0.84585
2478.26167,0.84613
2477.77952,0.84638
2477.29737,0.84661
2476.81522,0.84687
2476.33306,0.84714
2475.85091,0.84739
2475.36876,0.84764
2474.88661,0.84789
2474.40446,0.84817
2473.9223,0.84848
2473.44015,0.84877
2472.958,0.84903
2472.47585,0.84927
2471.9937,0.84952
2471.51154,0.84978
2471.02939,0.85004
2470.54724,0.85025
2470.06509,0.85045
2469.58294,0.85065
2469.10078,0.85083
2468.61863,0.85103
2468.13648,0.85126
2467.65433,0.85151
2467.17218,0.85173
2466.69002,0.85189
2466.20787,0.85205
2465.72572,0.85224
2465.24357,0.85241
2464.76141,0.8525
2464.27926,0.85257
2463.79711,0.85268
2463.31496,0.85281
2462.83281,0.85294
2462.35065,0.85303
2461.8685,0.85308
2461.38635,0.8531
2460.9042,0.85312
2460.42205,0.85313
2459.93989,0.85313
2459.45774,0.85309
2458.97559,0.85307
2458.49344,0.8531
2458.01129,0.85317
2457.52913,0.85317
2457.04698,0.85306
2456.56483,0.8529
2456.08268,0.8528
2455.60053,0.85276
2455.11837,0.85271
2454.63622,0.85265
2454.15407,0.85262
2453.67192,0.85261
2453.18977,0.85258
2452.70761,0.85254
2452.22546,0.85255
2451.74331,0.85262
2451.26116,0.8527
2450.779,0.85276
2450.29685,0.85286
2449.8147,0.85301
2449.33255,0.85314
2448.8504,0.8532
2448.36824,0.85325
2447.88609,0.85333
2447.40394,0.85342
2446.92179,0.85351
2446.43964,0.85363
2445.95748,0.85372
2445.47533,0.85376
2444.99318,0.85382
2444.51103,0.85391
2444.02888,0.85401
2443.54672,0.85411
2443.06457,0.85421
2442.58242,0.85428
2442.10027,0.85435
2441.61812,0.85442
2441.13596,0.85447
2440.65381,0.85453
2440.17166,0.85463
2439.68951,0.85474
2439.20735,0.85486
2438.7252,0.85499
2438.24305,0.85509
2437.7609,0.85516
2437.27875,0.85526
2436.79659,0.85538
2436.31444,0.85551
2435.83229,0.85561
2435.35014,0.8557
2434.86799,0.85581
2434.38583,0.85595
2433.90368,0.85611
2433.42153,0.85627
2432.93938,0.8564
2432.45723,0.85653
2431.97507,0.8567
2431.49292,0.85689
2431.01077,0.85711
2430.52862,0.85733
2430.04647,0.85752
2429.56431,0.85768
2429.08216,0.85785
2428.60001,0.85809
2428.11786,0.85832
2427.63571,0.85847
2427.15355,0.85859
2426.6714,0.85874
2426.18925,0.85891
2425.7071,0.8591
2425.22494,0.85924
2424.74279,0.85933
2424.26064,0.85947
2423.77849,0.85964
2423.29634,0.85979
2422.81418,0.85991
2422.33203,0.85999
2421.84988,0.86007
2421.36773,0.86017
2420.88558,0.86027
2420.40342,0.86035
2419.92127,0.86043
2419.43912,0.86049
2418.95697,0.86056
2418.47482,0.86064
2417.99266,0.86071
2417.51051,0.86076
2417.02836,0.86079
2416.54621,0.86082
2416.06406,0.86086
2415.5819,0.86087
2415.09975,0.86082
2414.6176,0.86078
2414.13545,0.86077
2413.65329,0.86073
2413.17114,0.86072
2412.68899,0.86076
2412.20684,0.86077
2411.72469,0.86072
2411.24253,0.86065
2410.76038,0.86059
2410.27823,0.86052
2409.79608,0.86041
2409.31393,0.86032
2408.83177,0.86022
2408.34962,0.86011
2407.86747,0.86005
2407.38532,0.86
2406.90317,0.85994
2406.42101,0.85985
2405.93886,0.85975
2405.45671,0.85965
2404.97456,0.85952
2404.49241,0.85943
2404.01025,0.85942
2403.5281,0.85941
2403.04595,0.85937
2402.5638,0.85932
2402.08165,0.85927
2401.59949,0.85918
2401.11734,0.85908
2400.63519,0.85901
2400.15304,0.85896
2399.67088,0.85889
2399.18873,0.85885
2398.70658,0.85883
2398.22443,0.85876
2397.74228,0.85869
2397.26012,0.85866
2396.77797,0.85871
2396.29582,0.85871
2395.81367,0.85866
2395.33152,0.85863
2394.84936,0.85865
2394.36721,0.85863
2393.88506,0.85857
2393.40291,0.85857
2392.92076,0.85856
2392.4386,0.8585
2391.95645,0.85841
2391.4743,0.85836
2390.99215,0.85831
2390.51,0.85824
2390.02784,0.85818
2389.54569,0.85811
2389.06354,0.85802
2388.58139,0.85782
2388.09923,0.85757
2387.61708,0.85733
2387.13493,0.85709
2386.65278,0.85675
2386.17063,0.85628
2385.68847,0.85576
2385.20632,0.85509
2384.72417,0.85429
2384.24202,0.85336
2383.75987,0.85233
2383.27771,0.85114
2382.79556,0.84974
2382.31341,0.84817
2381.83126,0.8464
2381.34911,0.8445
2380.86695,0.84238
2380.3848,0.84008
2379.90265,0.83759
2379.4205,0.83492
2378.93835,0.8322
2378.45619,0.82936
2377.97404,0.82648
2377.49189,0.8234
2377.00974,0.82036
2376.52758,0.81736
2376.04543,0.81438
2375.56328,0.81145
2375.08113,0.8084
2374.59898,0.80567
2374.11682,0.80282
2373.63467,0.80015
2373.15252,0.79747
2372.67037,0.79471
2372.18822,0.79243
2371.70606,0.78968
2371.22391,0.78751
2370.74176,0.78504
2370.25961,0.78254
2369.77746,0.78054
2369.2953,0.77752
2368.81315,0.77584
2368.331,0.77335
2367.84885,0.77093
2367.3667,0.76948
2366.88454,0.7663
2366.40239,0.76529
2365.92024,0.76341
2365.43809,0.76069
2364.95594,0.76013
2364.47378,0.7571
2363.99163,0.75605
2363.50948,0.75603
2363.02733,0.75313
2362.54517,0.75341
2362.06302,0.75251
2361.58087,0.75003
2361.09872,0.75206
2360.61657,0.751
2360.13441,0.74959
2359.65226,0.75199
2359.17011,0.7495
2358.68796,0.74906
2358.20581,0.75304
2357.72365,0.75187
2357.2415,0.75368
2356.75935,0.75827
2356.2772,0.75618
2355.79505,0.75743
2355.31289,0.76189
2354.83074,0.75954
2354.34859,0.76208
2353.86644,0.76977
2353.38429,0.77019
2352.90213,0.77272
2352.41998,0.77973
2351.93783,0.77962
2351.45568,0.78049
2350.97352,0.79013
2350.49137,0.79694
2350.00922,0.79976
2349.52707,0.80593
2349.04492,0.81192
2348.56276,0.80992
2348.08061,0.79968
2347.59846,0.79171
2347.11631,0.7901
2346.63416,0.78288
2346.152,0.77216
2345.66985,0.77242
2345.1877,0.77269
2344.70555,0.76365
2344.2234,0.76196
2343.74124,0.76735
2343.25909,0.76274
2342.77694,0.75683
2342.29479,0.76185
2341.81264,0.7618
2341.33048,0.75269
2340.84833,0.75307
2340.36618,0.75811
2339.88403,0.75145
2339.40188,0.74547
2338.91972,0.75328
2338.43757,0.75531
2337.95542,0.74688
2337.47327,0.74772
2336.99111,0.75454
2336.50896,0.74991
2336.02681,0.74441
2335.54466,0.75438
2335.06251,0.76103
2334.58035,0.75421
2334.0982,0.75283
2333.61605,0.76403
2333.1339,0.76579
2332.65175,0.75748
2332.16959,0.76189
2331.68744,0.77367
2331.20529,0.77151
2330.72314,0.76408
2330.24099,0.77309
2329.75883,0.78341
2329.27668,0.77895
2328.79453,0.77433
2328.31238,0.78533
2327.83023,0.79319
2327.34807,0.78762
2326.86592,0.78461
2326.38377,0.79513
2325.90162,0.80047
2325.41946,0.79259
2324.93731,0.78876
2324.45516,0.79907
2323.97301,0.80301
2323.49086,0.79334
2323.0087,0.79018
2322.52655,0.80239
2322.0444,0.8069
2321.56225,0.79717
2321.0801,0.79393
2320.59794,0.80576
2320.11579,0.81062
2319.63364,0.80187
2319.15149,0.79808
2318.66934,0.80825
2318.18718,0.81382
2317.70503,0.80736
2317.22288,0.80289
2316.74073,0.80999
2316.25858,0.81521
2315.77642,0.80964
2315.29427,0.8033
2314.81212,0.80788
2314.32997,0.81406
2313.84782,0.81029
2313.36566,0.80292
2312.88351,0.80552
2312.40136,0.81347
2311.91921,0.8136
2311.43705,0.80751
2310.9549,0.80788
2310.47275,0.81588
2309.9906,0.81971
2309.50845,0.81622
2309.02629,0.8149
2308.54414,0.82128
2308.06199,0.82748
2307.57984,0.82702
2307.09769,0.82491
2306.61553,0.82856
2306.13338,0.83506
2305.65123,0.83722
2305.16908,0.83547
2304.68693,0.83628
2304.20477,0.84109
2303.72262,0.8445
2303.24047,0.8438
2302.75832,0.84253
2302.27617,0.84466
2301.79401,0.84809
2301.31186,0.84868
2300.82971,0.84711
2300.34756,0.84701
2299.8654,0.84936
2299.38325,0.85117
2298.9011,0.85032
2298.41895,0.84907
2297.9368,0.84983
2297.45464,0.85142
2296.97249,0.85187
2296.49034,0.85093
2296.00819,0.85041
2295.52604,0.85158
2295.04388,0.85261
2294.56173,0.85229
2294.07958,0.85172
2293.59743,0.85187
2293.11528,0.85282
2292.63312,0.85362
2292.15097,0.85336
2291.66882,0.8531
2291.18667,0.85385
2290.70452,0.8547
2290.22236,0.8551
2289.74021,0.85533
2289.25806,0.85555
2288.77591,0.85624
2288.29375,0.8572
2287.8116,0.8576
2287.32945,0.85771
2286.8473,0.85829
2286.36515,0.85909
2285.88299,0.85969
2285.40084,0.86016
2284.91869,0.86052
2284.43654,0.86089
2283.95439,0.86137
2283.47223,0.86178
2282.99008,0.86193
2282.50793,0.86182
2282.02578,0.86178
2281.54363,0.86192
2281.06147,0.86195
2280.57932,0.86185
2280.09717,0.86192
2279.61502,0.86197
2279.13287,0.86176
2278.65071,0.86169
2278.16856,0.86181
2277.68641,0.86159
2277.20426,0.8613
2276.72211,0.86144
2276.23995,0.8614
2275.7578,0.86091
2275.27565,0.8608
2274.7935,0.86098
2274.31134,0.86059
2273.82919,0.86013
2273.34704,0.86031
2272.86489,0.86032
2272.38274,0.85971
2271.90058,0.85949
2271.41843,0.85975
2270.93628,0.85941
2270.45413,0.85878
2269.97198,0.85881
2269.48982,0.85893
2269.00767,0.85836
2268.52552,0.85793
2268.04337,0.85815
2267.56122,0.85804
2267.07906,0.85732
2266.59691,0.85705
2266.11476,0.85727
2265.63261,0.85692
2265.15046,0.85626
2264.6683,0.85626
2264.18615,0.85648
2263.704,0.85603
2263.22185,0.85546
2262.73969,0.85554
2262.25754,0.85562
2261.77539,0.85508
2261.29324,0.85461
2260.81109,0.85474
2260.32893,0.85477
2259.84678,0.85431
2259.36463,0.85402
2258.88248,0.85421
2258.40033,0.85423
2257.91817,0.85381
2257.43602,0.85357
2256.95387,0.85374
2256.47172,0.85381
2255.98957,0.85354
2255.50741,0.85342
2255.02526,0.85363
2254.54311,0.85373
2254.06096,0.85358
2253.57881,0.8536
2253.09665,0.85394
2252.6145,0.85419
2252.13235,0.85418
2251.6502,0.85427
2251.16805,0.85464
2250.68589,0.85499
2250.20374,0.85517
2249.72159,0.85537
2249.23944,0.85575
2248.75728,0.85613
2248.27513,0.85638
2247.79298,0.85661
2247.31083,0.85697
2246.82868,0.85737
2246.34652,0.85768
2245.86437,0.85792
2245.38222,0.85827
2244.90007,0.8587
2244.41792,0.85904
2243.93576,0.85929
2243.45361,0.85959
2242.97146,0.85997
2242.48931,0.86028
2242.00716,0.86047
2241.525,0.86066
2241.04285,0.86093
2240.5607,0.86122
2240.07855,0.86145
2239.5964,0.86167
2239.11424,0.86191
2238.63209,0.86215
2238.14994,0.86232
2237.66779,0.86245
2237.18563,0.86262
2236.70348,0.86286
2236.22133,0.86306
2235.73918,0.86319
2235.25703,0.86332
2234.77487,0.86348
2234.29272,0.8636
2233.81057,0.86369
2233.32842,0.86381
2232.84627,0.86396
2232.36411,0.86412
2231.88196,0.86426
2231.39981,0.86438
2230.91766,0.86449
2230.43551,0.86463
2229.95335,0.86478
2229.4712,0.86493
2228.98905,0.86508
2228.5069,0.86525
2228.02475,0.86545
2227.54259,0.86564
2227.06044,0.86584
2226.57829,0.86606
2226.09614,0.86628
2225.61399,0.86649
2225.13183,0.86668
2224.64968,0.86686
2224.16753,0.86704
2223.68538,0.86722
2223.20322,0.86743
2222.72107,0.86764
2222.23892,0.86783
2221.75677,0.868
2221.27462,0.86815
2220.79246,0.86832
2220.31031,0.86847
2219.82816,0.86858
2219.34601,0.86865
2218.86386,0.86874
2218.3817,0.86888
2217.89955,0.86901
2217.4174,0.86908
2216.93525,0.8691
2216.4531,0.86912
2215.97094,0.86916
2215.48879,0.86919
2215.00664,0.8692
2214.52449,0.86924
2214.04234,0.86933
2213.56018,0.86937
2213.07803,0.86936
2212.59588,0.86936
2212.11373,0.86938
2211.63157,0.86944
2211.14942,0.86954
2210.66727,0.86964
2210.18512,0.86973
2209.70297,0.86985
2209.22081,0.87003
2208.73866,0.87022
2208.25651,0.87043
2207.77436,0.87063
2207.29221,0.87083
2206.81005,0.87108
2206.3279,0.87133
2205.84575,0.87156
2205.3636,0.87178
2204.88145,0.87204
2204.39929,0.8723
2203.91714,0.87252
2203.43499,0.87272
2202.95284,0.87289
2202.47069,0.87304
2201.98853,0.8732
2201.50638,0.87337
2201.02423,0.8735
2200.54208,0.87355
2200.05992,0.87354
2199.57777,0.87354
2199.09562,0.8736
2198.61347,0.87365
2198.13132,0.87364
2197.64916,0.87361
2197.16701,0.87356
2196.68486,0.87351
2196.20271,0.87346
2195.72056,0.87343
2195.2384,0.8734
2194.75625,0.87332
2194.2741,0.8732
2193.79195,0.87307
2193.3098,0.87294
2192.82764,0.87279
2192.34549,0.87262
2191.86334,0.87247
2191.38119,0.87231
2190.89904,0.87212
2190.41688,0.87192
2189.93473,0.87173
2189.45258,0.87154
2188.97043,0.87133
2188.48828,0.8711
2188.00612,0.87087
2187.52397,0.87061
2187.04182,0.87039
2186.55967,0.87024
2186.07751,0.87014
2185.59536,0.87003
2185.11321,0.86992
2184.63106,0.86982
2184.14891,0.86979
2183.66675,0.86985
2183.1846,0.86996
2182.70245,0.87006
2182.2203,0.87012
2181.73815,0.87019
2181.25599,0.87032
2180.77384,0.87053
2180.29169,0.87075
2179.80954,0.87093
2179.32739,0.8711
2178.84523,0.87129
2178.36308,0.87146
2177.88093,0.8716
2177.39878,0.87173
2176.91663,0.87187
2176.43447,0.87201
2175.95232,0.87211
2175.47017,0.87216
2174.98802,0.87219
2174.50586,0.87227
2174.02371,0.87238
2173.54156,0.87246
2173.05941,0.87246
2172.57726,0.87243
2172.0951,0.87242
2171.61295,0.87242
2171.1308,0.87242
2170.64865,0.87242
2170.1665,0.87241
2169.68434,0.87239
2169.20219,0.87235
2168.72004,0.87233
2168.23789,0.87233
2167.75574,0.87234
2167.27358,0.87233
2166.79143,0.87228
2166.30928,0.87223
2165.82713,0.87218
2165.34498,0.87215
2164.86282,0.87212
2164.38067,0.87203
2163.89852,0.87192
2163.41637,0.87183
2162.93422,0.87176
2162.45206,0.8716
