Wavenumber (cm-1),% Transmittance
3387.11834,0.81141
3386.63619,0.81233
3386.15403,0.81343
3385.67188,0.81416
3385.18973,0.81471
3384.70758,0.81522
3384.22542,0.81519
3383.74327,0.81481
3383.26112,0.8146
3382.77897,0.81449
3382.29682,0.81445
3381.81466,0.81465
3381.33251,0.81509
3380.85036,0.81563
3380.36821,0.81598
3379.88606,0.81604
3379.4039,0.81611
3378.92175,0.81636
3378.4396,0.81674
3377.95745,0.81714
3377.4753,0.8175
3376.99314,0.81778
3376.51099,0.81792
3376.02884,0.81798
3375.54669,0.81815
3375.06454,0.81849
3374.58238,0.81876
3374.10023,0.81888
3373.61808,0.81903
3373.13593,0.81926
3372.65377,0.81955
3372.17162,0.81998
3371.68947,0.82056
3371.20732,0.82119
3370.72517,0.82191
3370.24301,0.82272
3369.76086,0.82344
3369.27871,0.82384
3368.79656,0.82411
3368.31441,0.82459
3367.83225,0.82495
3367.3501,0.82494
3366.86795,0.82521
3366.3858,0.82596
3365.90365,0.82627
3365.42149,0.8259
3364.93934,0.82549
3364.45719,0.82513
3363.97504,0.82465
3363.49289,0.82441
3363.01073,0.82474
3362.52858,0.82554
3362.04643,0.82631
3361.56428,0.82644
3361.08213,0.82614
3360.59997,0.82605
3360.11782,0.82619
3359.63567,0.82609
3359.15352,0.8257
3358.67136,0.82544
3358.18921,0.82569
3357.70706,0.82638
3357.22491,0.82699
3356.74276,0.82736
3356.2606,0.8278
3355.77845,0.82801
3355.2963,0.82767
3354.81415,0.82726
3354.332,0.8272
3353.84984,0.82728
3353.36769,0.82726
3352.88554,0.8273
3352.40339,0.82767
3351.92124,0.82836
3351.43908,0.82917
3350.95693,0.82979
3350.47478,0.82991
3349.99263,0.82953
3349.51048,0.82905
3349.02832,0.82884
3348.54617,0.82881
3348.06402,0.82881
3347.58187,0.82889
3347.09971,0.82901
3346.61756,0.8291
3346.13541,0.82924
3345.65326,0.82942
3345.17111,0.82958
3344.68895,0.82975
3344.2068,0.83008
3343.72465,0.83059
3343.2425,0.83099
3342.76035,0.83109
3342.27819,0.83099
3341.79604,0.8309
3341.31389,0.83094
3340.83174,0.83115
3340.34959,0.83146
3339.86743,0.83192
3339.38528,0.83254
3338.90313,0.83294
3338.42098,0.83296
3337.93883,0.83331
3337.45667,0.83453
3336.97452,0.8354
3336.49237,0.83479
3336.01022,0.8337
3335.52807,0.83343
3335.04591,0.83378
3334.56376,0.83383
3334.08161,0.83339
3333.59946,0.83298
3333.1173,0.83285
3332.63515,0.83286
3332.153,0.8329
3331.67085,0.83304
3331.1887,0.83319
3330.70654,0.83335
3330.22439,0.83357
3329.74224,0.83376
3329.26009,0.83386
3328.77794,0.83399
3328.29578,0.83436
3327.81363,0.83486
3327.33148,0.83532
3326.84933,0.83583
3326.36718,0.83627
3325.88502,0.83637
3325.40287,0.83617
3324.92072,0.83588
3324.43857,0.83558
3323.95642,0.83547
3323.47426,0.8356
3322.99211,0.8357
3322.50996,0.83556
3322.02781,0.83535
3321.54565,0.83531
3321.0635,0.83544
3320.58135,0.8356
3320.0992,0.83567
3319.61705,0.8357
3319.13489,0.83581
3318.65274,0.83602
3318.17059,0.83625
3317.68844,0.83644
3317.20629,0.83647
3316.72413,0.83635
3316.24198,0.83627
3315.75983,0.83634
3315.27768,0.83647
3314.79553,0.83674
3314.31337,0.83746
3313.83122,0.83847
3313.34907,0.83894
3312.86692,0.83868
3312.38477,0.83822
3311.90261,0.83797
3311.42046,0.83812
3310.93831,0.83851
3310.45616,0.83876
3309.97401,0.83942
3309.49185,0.84097
3309.0097,0.84214
3308.52755,0.8418
3308.0454,0.84078
3307.56324,0.8403
3307.08109,0.84043
3306.59894,0.84057
3306.11679,0.84049
3305.63464,0.8404
3305.15248,0.84039
3304.67033,0.84026
3304.18818,0.83989
3303.70603,0.83949
3303.22388,0.83923
3302.74172,0.83903
3302.25957,0.83885
3301.77742,0.83875
3301.29527,0.83878
3300.81312,0.83893
3300.33096,0.83909
3299.84881,0.83919
3299.36666,0.8393
3298.88451,0.83962
3298.40236,0.84016
3297.9202,0.84065
3297.43805,0.84085
3296.9559,0.84077
3296.47375,0.84048
3295.99159,0.84027
3295.50944,0.8404
3295.02729,0.84067
3294.54514,0.84073
3294.06299,0.84068
3293.58083,0.84109
3293.09868,0.84205
3292.61653,0.84295
3292.13438,0.84344
3291.65223,0.84335
3291.17007,0.8425
3290.68792,0.84141
3290.20577,0.84078
3289.72362,0.84081
3289.24147,0.84126
3288.75931,0.84155
3288.27716,0.84132
3287.79501,0.84085
3287.31286,0.84056
3286.83071,0.84055
3286.34855,0.84063
3285.8664,0.84064
3285.38425,0.84078
3284.9021,0.84116
3284.41994,0.84154
3283.93779,0.84183
3283.45564,0.84204
3282.97349,0.84197
3282.49134,0.84161
3282.00918,0.84132
3281.52703,0.84135
3281.04488,0.84168
3280.56273,0.84209
3280.08058,0.84228
3279.59842,0.84223
3279.11627,0.8421
3278.63412,0.84195
3278.15197,0.84197
3277.66982,0.84253
3277.18766,0.84386
3276.70551,0.84505
3276.22336,0.84502
3275.74121,0.84428
3275.25906,0.84392
3274.7769,0.84448
3274.29475,0.84567
3273.8126,0.84617
3273.33045,0.8454
3272.8483,0.84446
3272.36614,0.84425
3271.88399,0.84456
3271.40184,0.84483
3270.91969,0.8448
3270.43753,0.84452
3269.95538,0.84413
3269.47323,0.84375
3268.99108,0.84343
3268.50893,0.84316
3268.02677,0.84303
3267.54462,0.8431
3267.06247,0.84333
3266.58032,0.84356
3266.09817,0.84377
3265.61601,0.84405
3265.13386,0.84424
3264.65171,0.84418
3264.16956,0.84407
3263.68741,0.84402
3263.20525,0.84398
3262.7231,0.84392
3262.24095,0.84388
3261.7588,0.84402
3261.27665,0.84448
3260.79449,0.84502
3260.31234,0.84516
3259.83019,0.84496
3259.34804,0.84473
3258.86588,0.84459
3258.38373,0.84475
3257.90158,0.84532
3257.41943,0.84583
3256.93728,0.84586
3256.45512,0.84568
3255.97297,0.84557
3255.49082,0.84576
3255.00867,0.84662
3254.52652,0.84766
3254.04436,0.84763
3253.56221,0.84664
3253.08006,0.8457
3252.59791,0.84514
3252.11576,0.84489
3251.6336,0.84487
3251.15145,0.84492
3250.6693,0.84495
3250.18715,0.84497
3249.705,0.84504
3249.22284,0.84512
3248.74069,0.84522
3248.25854,0.84556
3247.77639,0.84609
3247.29424,0.84643
3246.81208,0.84646
3246.32993,0.84676
3245.84778,0.84802
3245.36563,0.84946
3244.88347,0.84944
3244.40132,0.84804
3243.91917,0.84675
3243.43702,0.84611
3242.95487,0.84592
3242.47271,0.84602
3241.99056,0.84618
3241.50841,0.84621
3241.02626,0.84632
3240.54411,0.8466
3240.06195,0.84666
3239.5798,0.84642
3239.09765,0.84622
3238.6155,0.84619
3238.13335,0.84628
3237.65119,0.84669
3237.16904,0.8473
3236.68689,0.84755
3236.20474,0.84729
3235.72259,0.84693
3235.24043,0.84676
3234.75828,0.84694
3234.27613,0.84751
3233.79398,0.8483
3233.31182,0.84874
3232.82967,0.84844
3232.34752,0.84775
3231.86537,0.84718
3231.38322,0.84691
3230.90106,0.84707
3230.41891,0.84747
3229.93676,0.84749
3229.45461,0.84699
3228.97246,0.84647
3228.4903,0.84637
3228.00815,0.84658
3227.526,0.84646
3227.04385,0.84576
3226.5617,0.8449
3226.07954,0.84417
3225.59739,0.84355
3225.11524,0.84295
3224.63309,0.84232
3224.15094,0.84164
3223.66878,0.84097
3223.18663,0.84044
3222.70448,0.84012
3222.22233,0.83971
3221.74018,0.83905
3221.25802,0.83844
3220.77587,0.83815
3220.29372,0.83837
3219.81157,0.83873
3219.32941,0.83826
3218.84726,0.83685
3218.36511,0.83547
3217.88296,0.8347
3217.40081,0.83457
3216.91865,0.83479
3216.4365,0.835
3215.95435,0.83515
3215.4722,0.83568
3214.99005,0.83712
3214.50789,0.83885
3214.02574,0.83942
3213.54359,0.83883
3213.06144,0.83836
3212.57929,0.83856
3212.09713,0.8392
3211.61498,0.83991
3211.13283,0.84073
3210.65068,0.84211
3210.16853,0.84376
3209.68637,0.84452
3209.20422,0.84422
3208.72207,0.84373
3208.23992,0.84359
3207.75776,0.84381
3207.27561,0.84426
3206.79346,0.8447
3206.31131,0.84503
3205.82916,0.84533
3205.347,0.84562
3204.86485,0.84585
3204.3827,0.84612
3203.90055,0.84647
3203.4184,0.84676
3202.93624,0.84692
3202.45409,0.84705
3201.97194,0.84725
3201.48979,0.84752
3201.00764,0.84784
3200.52548,0.84821
3200.04333,0.8485
3199.56118,0.84869
3199.07903,0.84922
3198.59688,0.8504
3198.11472,0.85139
3197.63257,0.85127
3197.15042,0.85068
3196.66827,0.85048
3196.18611,0.8504
3195.70396,0.85011
3195.22181,0.84978
3194.73966,0.84958
3194.25751,0.84953
3193.77535,0.84961
3193.2932,0.84976
3192.81105,0.84989
3192.3289,0.85002
3191.84675,0.85013
3191.36459,0.85017
3190.88244,0.85016
3190.40029,0.85017
3189.91814,0.85024
3189.43599,0.85038
3188.95383,0.85054
3188.47168,0.85066
3187.98953,0.85076
3187.50738,0.85081
3187.02523,0.85083
3186.54307,0.85108
3186.06092,0.85184
3185.57877,0.85266
3185.09662,0.8528
3184.61447,0.85232
3184.13231,0.8518
3183.65016,0.85152
3183.16801,0.85143
3182.68586,0.85142
3182.2037,0.85144
3181.72155,0.85151
3181.2394,0.8516
3180.75725,0.85167
3180.2751,0.85178
3179.79294,0.85203
3179.31079,0.85273
3178.82864,0.85413
3178.34649,0.8552
3177.86434,0.85474
3177.38218,0.85348
3176.90003,0.85262
3176.41788,0.85231
3175.93573,0.85227
3175.45358,0.85227
3174.97142,0.85222
3174.48927,0.85221
3174.00712,0.85224
3173.52497,0.85227
3173.04282,0.8523
3172.56066,0.85233
3172.07851,0.85233
3171.59636,0.85236
3171.11421,0.85246
3170.63205,0.85262
3170.1499,0.85276
3169.66775,0.85278
3169.1856,0.85272
3168.70345,0.85271
3168.22129,0.85281
3167.73914,0.85289
3167.25699,0.8529
3166.77484,0.8529
3166.29269,0.85293
3165.81053,0.85294
3165.32838,0.85298
3164.84623,0.85307
3164.36408,0.85316
3163.88193,0.85321
3163.39977,0.85321
3162.91762,0.85318
3162.43547,0.85311
3161.95332,0.85304
3161.47117,0.853
3160.98901,0.85303
3160.50686,0.85313
3160.02471,0.85324
3159.54256,0.85333
3159.06041,0.8534
3158.57825,0.85345
3158.0961,0.85352
3157.61395,0.8536
3157.1318,0.85365
3156.64964,0.85367
3156.16749,0.85364
3155.68534,0.85361
3155.20319,0.85367
3154.72104,0.85383
3154.23888,0.85405
3153.75673,0.85439
3153.27458,0.85491
3152.79243,0.85542
3152.31028,0.85561
3151.82812,0.85538
3151.34597,0.85491
3150.86382,0.85449
3150.38167,0.85424
3149.89952,0.85412
3149.41736,0.8541
3148.93521,0.85414
3148.45306,0.85412
3147.97091,0.85409
3147.48876,0.85413
3147.0066,0.85422
3146.52445,0.85427
3146.0423,0.85424
3145.56015,0.8542
3145.07799,0.85425
3144.59584,0.85433
3144.11369,0.85442
3143.63154,0.85456
3143.14939,0.85471
3142.66723,0.85475
3142.18508,0.85466
3141.70293,0.85463
3141.22078,0.85475
3140.73863,0.85506
3140.25647,0.85547
3139.77432,0.85577
3139.29217,0.85575
3138.81002,0.85551
3138.32787,0.85526
3137.84571,0.85508
3137.36356,0.85493
3136.88141,0.85482
3136.39926,0.85478
3135.91711,0.85477
3135.43495,0.85475
3134.9528,0.85481
3134.47065,0.85518
3133.9885,0.8563
3133.50635,0.85775
3133.02419,0.85808
3132.54204,0.85708
3132.05989,0.85602
3131.57774,0.85544
3131.09558,0.85524
3130.61343,0.85537
3130.13128,0.85558
3129.64913,0.85557
3129.16698,0.85541
3128.68482,0.85534
3128.20267,0.85546
3127.72052,0.85591
3127.23837,0.8566
3126.75622,0.85697
3126.27406,0.85681
3125.79191,0.85646
3125.30976,0.85611
3124.82761,0.85579
3124.34546,0.85566
3123.8633,0.85615
3123.38115,0.85752
3122.899,0.85892
3122.41685,0.859
3121.9347,0.85808
3121.45254,0.85741
3120.97039,0.85726
3120.48824,0.85736
3120.00609,0.85784
3119.52393,0.85871
3119.04178,0.85922
3118.55963,0.85899
3118.07748,0.85847
3117.59533,0.85812
3117.11317,0.85825
3116.63102,0.85912
3116.14887,0.86
3115.66672,0.85986
3115.18457,0.85896
3114.70241,0.85798
3114.22026,0.85703
3113.73811,0.85638
3113.25596,0.85635
3112.77381,0.85669
3112.29165,0.85678
3111.8095,0.85649
3111.32735,0.85631
3110.8452,0.85646
3110.36305,0.85675
3109.88089,0.85697
3109.39874,0.85713
3108.91659,0.8573
3108.43444,0.8574
3107.95228,0.85739
3107.47013,0.85719
3106.98798,0.85678
3106.50583,0.85638
3106.02368,0.85616
3105.54152,0.85607
3105.05937,0.85606
3104.57722,0.85618
3104.09507,0.85658
3103.61292,0.85727
3103.13076,0.85773
3102.64861,0.85776
3102.16646,0.85806
3101.68431,0.85897
3101.20216,0.85952
3100.72,0.85928
3100.23785,0.85899
3099.7557,0.85875
3099.27355,0.85809
3098.7914,0.85706
3098.30924,0.85612
3097.82709,0.85579
3097.34494,0.85641
3096.86279,0.85782
3096.38064,0.85918
3095.89848,0.85934
3095.41633,0.85847
3094.93418,0.85771
3094.45203,0.85739
3093.96987,0.85726
3093.48772,0.85709
3093.00557,0.85688
3092.52342,0.85675
3092.04127,0.85673
3091.55911,0.85692
3091.07696,0.85732
3090.59481,0.85764
3090.11266,0.85756
3089.63051,0.85725
3089.14835,0.85703
3088.6662,0.85696
3088.18405,0.85711
3087.7019,0.85746
3087.21975,0.85762
3086.73759,0.85693
3086.25544,0.85546
3085.77329,0.8547
3085.29114,0.85561
3084.80899,0.85709
3084.32683,0.85776
3083.84468,0.85756
3083.36253,0.85737
3082.88038,0.85767
3082.39822,0.85815
3081.91607,0.85873
3081.43392,0.85928
3080.95177,0.8596
3080.46962,0.86002
3079.98746,0.86039
3079.50531,0.86022
3079.02316,0.85992
3078.54101,0.86005
3078.05886,0.85998
3077.5767,0.85927
3077.09455,0.85846
3076.6124,0.85786
3076.13025,0.85749
3075.6481,0.85729
3075.16594,0.85714
3074.68379,0.85699
3074.20164,0.8563
3073.71949,0.85377
3073.23734,0.85048
3072.75518,0.85019
3072.27303,0.85285
3071.79088,0.85501
3071.30873,0.85522
3070.82658,0.85462
3070.34442,0.85483
3069.86227,0.85587
3069.38012,0.85679
3068.89797,0.85749
3068.41581,0.85831
3067.93366,0.85947
3067.45151,0.86059
3066.96936,0.86083
3066.48721,0.86006
3066.00505,0.85911
3065.5229,0.85887
3065.04075,0.85969
3064.5586,0.86046
3064.07645,0.86002
3063.59429,0.85891
3063.11214,0.85802
3062.62999,0.85752
3062.14784,0.85734
3061.66569,0.85734
3061.18353,0.85737
3060.70138,0.85631
3060.21923,0.8509
3059.73708,0.84294
3059.25493,0.84131
3058.77277,0.8472
3058.29062,0.85266
3057.80847,0.85368
3057.32632,0.85304
3056.84416,0.85448
3056.36201,0.85717
3055.87986,0.85841
3055.39771,0.85845
3054.91556,0.85828
3054.4334,0.85803
3053.95125,0.85782
3053.4691,0.85772
3052.98695,0.85769
3052.5048,0.85777
3052.02264,0.85809
3051.54049,0.85851
3051.05834,0.85868
3050.57619,0.85852
3050.09404,0.85854
3049.61188,0.85913
3049.12973,0.85975
3048.64758,0.85964
3048.16543,0.85894
3047.68328,0.85835
3047.20112,0.85803
3046.71897,0.85738
3046.23682,0.85184
3045.75467,0.83728
3045.27252,0.8252
3044.79036,0.82969
3044.30821,0.84274
3043.82606,0.84925
3043.34391,0.84751
3042.86175,0.84561
3042.3796,0.84901
3041.89745,0.85402
3041.4153,0.85691
3040.93315,0.85827
3040.45099,0.85877
3039.96884,0.85871
3039.48669,0.85842
3039.00454,0.85827
3038.52239,0.85817
3038.04023,0.85817
3037.55808,0.85819
3037.07593,0.85825
3036.59378,0.85866
3036.11163,0.85924
3035.62947,0.85986
3035.14732,0.86048
3034.66517,0.86103
3034.18302,0.86088
3033.70087,0.86016
3033.21871,0.85973
3032.73656,0.86027
3032.25441,0.86141
3031.77226,0.86094
3031.2901,0.85119
3030.80795,0.82501
3030.3258,0.80182
3029.84365,0.80758
3029.3615,0.82983
3028.87934,0.84106
3028.39719,0.83666
3027.91504,0.83209
3027.43289,0.8383
3026.95074,0.84875
3026.46858,0.85546
3025.98643,0.85852
3025.50428,0.85956
3025.02213,0.85963
3024.53998,0.85942
3024.05782,0.85905
3023.57567,0.85881
3023.09352,0.85884
3022.61137,0.85896
3022.12922,0.85903
3021.64706,0.85894
3021.16491,0.85888
3020.68276,0.85889
3020.20061,0.85903
3019.71845,0.85916
3019.2363,0.85914
3018.75415,0.85905
3018.272,0.85904
3017.78985,0.8592
3017.30769,0.8593
3016.82554,0.85929
3016.34339,0.85905
3015.86124,0.85313
3015.37909,0.8253
3014.89693,0.78153
3014.41478,0.76692
3013.93263,0.79539
3013.45048,0.82622
3012.96833,0.82997
3012.48617,0.81892
3012.00402,0.8201
3011.52187,0.83612
3011.03972,0.85037
3010.55757,0.85713
3010.07541,0.8593
3009.59326,0.85932
3009.11111,0.85893
3008.62896,0.85868
3008.14681,0.85858
3007.66465,0.85847
3007.1825,0.85848
3006.70035,0.85853
3006.2182,0.85867
3005.73604,0.859
3005.25389,0.85934
3004.77174,0.85958
3004.28959,0.85948
3003.80744,0.85924
3003.32528,0.85889
3002.84313,0.8585
3002.36098,0.85821
3001.87883,0.85798
3001.39668,0.85779
3000.91452,0.85748
3000.43237,0.8569
2999.95022,0.85534
2999.46807,0.84435
2998.98592,0.80256
2998.50376,0.74214
2998.02161,0.72532
2997.53946,0.76619
2997.05731,0.80599
2996.57516,0.80684
2996.093,0.79119
2995.61085,0.79697
2995.1287,0.82256
2994.64655,0.8433
2994.16439,0.85299
2993.68224,0.85662
2993.20009,0.85782
2992.71794,0.85816
2992.23579,0.85808
2991.75363,0.85769
2991.27148,0.85727
2990.78933,0.85709
2990.30718,0.85691
2989.82503,0.85679
2989.34287,0.85665
2988.86072,0.85672
2988.37857,0.85686
2987.89642,0.85689
2987.41427,0.85661
2986.93211,0.85593
2986.44996,0.85528
2985.96781,0.8546
2985.48566,0.85414
2985.00351,0.85374
2984.52135,0.8533
2984.0392,0.85267
2983.55705,0.85171
2983.0749,0.8499
2982.59275,0.84154
2982.11059,0.80314
2981.62844,0.72685
2981.14629,0.67725
2980.66414,0.70756
2980.18198,0.76649
2979.69983,0.78375
2979.21768,0.76413
2978.73553,0.7599
2978.25338,0.78789
2977.77122,0.81807
2977.28907,0.83325
2976.80692,0.83851
2976.32477,0.8393
2975.84262,0.8386
2975.36046,0.8376
2974.87831,0.83636
2974.39616,0.83482
2973.91401,0.83338
2973.43186,0.83214
2972.9497,0.83091
2972.46755,0.82981
2971.9854,0.829
2971.50325,0.82857
2971.0211,0.82845
2970.53894,0.8287
2970.05679,0.82923
2969.57464,0.82986
2969.09249,0.83061
2968.61033,0.83152
2968.12818,0.83258
2967.64603,0.83372
2967.16388,0.83487
2966.68173,0.83592
2966.19957,0.83679
2965.71742,0.837
2965.23527,0.83499
2964.75312,0.81974
2964.27097,0.76228
2963.78881,0.67442
2963.30666,0.6416
2962.82451,0.69524
2962.34236,0.75597
2961.86021,0.76111
2961.37805,0.74031
2960.8959,0.75105
2960.41375,0.7916
2959.9316,0.82486
2959.44945,0.84117
2958.96729,0.84786
2958.48514,0.85032
2958.00299,0.8514
2957.52084,0.85204
2957.03869,0.85259
2956.55653,0.85292
2956.07438,0.85337
2955.59223,0.85373
2955.11008,0.85422
2954.62792,0.85458
2954.14577,0.85477
2953.66362,0.85509
2953.18147,0.85544
2952.69932,0.85589
2952.21716,0.85587
2951.73501,0.85575
2951.25286,0.85555
2950.77071,0.85549
2950.28856,0.85557
2949.8064,0.85552
2949.32425,0.85552
2948.8421,0.85533
2948.35995,0.85523
2947.8778,0.85492
2947.39564,0.85397
2946.91349,0.85069
2946.43134,0.83499
2945.94919,0.77736
2945.46704,0.68231
2944.98488,0.63669
2944.50273,0.68582
2944.02058,0.75274
2943.53843,0.76323
2943.05627,0.74191
2942.57412,0.75077
2942.09197,0.79226
2941.60982,0.82796
2941.12767,0.84555
2940.64551,0.85263
2940.16336,0.85491
2939.68121,0.8556
2939.19906,0.85591
2938.71691,0.85611
2938.23475,0.85625
2937.7526,0.85638
2937.27045,0.85642
2936.7883,0.85639
2936.30615,0.85637
2935.82399,0.85643
2935.34184,0.85647
2934.85969,0.85644
2934.37754,0.85637
2933.89539,0.85629
2933.41323,0.85617
2932.93108,0.85598
2932.44893,0.85583
2931.96678,0.85569
2931.48462,0.85567
2931.00247,0.85572
2930.52032,0.8559
2930.03817,0.8559
2929.55602,0.85541
2929.07386,0.85442
2928.59171,0.85312
2928.10956,0.85096
2927.62741,0.84403
2927.14526,0.81152
2926.6631,0.73218
2926.18095,0.65715
2925.6988,0.66635
2925.21665,0.73342
2924.7345,0.76955
2924.25234,0.75801
2923.77019,0.75291
2923.28804,0.78257
2922.80589,0.81931
2922.32374,0.84051
2921.84158,0.84955
2921.35943,0.85275
2920.87728,0.8538
2920.39513,0.85418
2919.91298,0.85451
2919.43082,0.85481
2918.94867,0.85508
2918.46652,0.85525
2917.98437,0.85525
2917.50221,0.85545
2917.02006,0.85563
2916.53791,0.85574
2916.05576,0.85561
2915.57361,0.85555
2915.09145,0.85579
2914.6093,0.8562
2914.12715,0.85665
2913.645,0.85672
2913.16285,0.85656
2912.68069,0.85619
2912.19854,0.85593
2911.71639,0.85584
2911.23424,0.85585
2910.75209,0.85591
2910.26993,0.85573
2909.78778,0.85551
2909.30563,0.85513
2908.82348,0.85456
2908.34133,0.8531
2907.85917,0.84622
2907.37702,0.81515
2906.89487,0.75256
2906.41272,0.71004
2905.93056,0.73333
2905.44841,0.78215
2904.96626,0.7998
2904.48411,0.79269
2904.00196,0.79757
2903.5198,0.82035
2903.03765,0.84096
2902.5555,0.85145
2902.07335,0.85581
2901.5912,0.85728
2901.10904,0.85775
2900.62689,0.85794
2900.14474,0.85818
2899.66259,0.8584
2899.18044,0.8586
2898.69828,0.85873
2898.21613,0.85886
2897.73398,0.85903
2897.25183,0.85917
2896.76968,0.85947
2896.28752,0.85978
2895.80537,0.85988
2895.32322,0.85976
2894.84107,0.85968
2894.35892,0.85967
2893.87676,0.85966
2893.39461,0.8597
2892.91246,0.85972
2892.43031,0.85976
2891.94815,0.85978
2891.466,0.85985
2890.98385,0.85999
2890.5017,0.86014
2890.01955,0.86017
2889.53739,0.86009
2889.05524,0.86007
2888.57309,0.8601
2888.09094,0.86015
2887.60879,0.86021
2887.12663,0.86029
2886.64448,0.86036
2886.16233,0.86039
2885.68018,0.86042
2885.19803,0.86044
2884.71587,0.86044
2884.23372,0.86045
2883.75157,0.86048
2883.26942,0.86053
2882.78727,0.86056
2882.30511,0.86055
2881.82296,0.86053
2881.34081,0.86055
2880.85866,0.86059
2880.3765,0.86063
2879.89435,0.86066
2879.4122,0.86068
2878.93005,0.86067
2878.4479,0.86067
2877.96574,0.86068
2877.48359,0.86068
2877.00144,0.86066
2876.51929,0.86065
2876.03714,0.8607
2875.55498,0.86078
2875.07283,0.86097
2874.59068,0.86125
2874.10853,0.8616
2873.62638,0.86177
2873.14422,0.86162
2872.66207,0.86126
2872.17992,0.86092
2871.69777,0.86072
2871.21562,0.86054
2870.73346,0.86042
2870.25131,0.8603
2869.76916,0.86019
2869.28701,0.86008
2868.80486,0.85991
2868.3227,0.85961
2867.84055,0.85908
2867.3584,0.85807
2866.87625,0.85471
2866.39409,0.83617
2865.91194,0.78425
2865.42979,0.72748
2864.94764,0.72631
2864.46549,0.77172
2863.98333,0.80101
2863.50118,0.79889
2863.01903,0.79942
2862.53688,0.8188
2862.05473,0.84038
2861.57257,0.8524
2861.09042,0.85754
2860.60827,0.85944
2860.12612,0.86006
2859.64397,0.86015
2859.16181,0.86017
2858.67966,0.86012
2858.19751,0.86006
2857.71536,0.86
2857.23321,0.86001
2856.75105,0.86007
2856.2689,0.86
2855.78675,0.86002
2855.3046,0.86001
2854.82244,0.86004
2854.34029,0.86002
2853.85814,0.86004
2853.37599,0.86006
2852.89384,0.86002
2852.41168,0.86006
2851.92953,0.86002
2851.44738,0.86005
2850.96523,0.86001
2850.48308,0.86007
2850.00092,0.86012
2849.51877,0.86022
2849.03662,0.86041
2848.55447,0.86049
2848.07232,0.86051
2847.59016,0.86028
2847.10801,0.85992
2846.62586,0.85928
2846.14371,0.85823
2845.66156,0.85582
2845.1794,0.84479
2844.69725,0.7993
2844.2151,0.71591
2843.73295,0.66736
2843.25079,0.70369
2842.76864,0.76125
2842.28649,0.77297
2841.80434,0.76403
2841.32219,0.78147
2840.84003,0.81736
2840.35788,0.84332
2839.87573,0.85538
2839.39358,0.86015
2838.91143,0.86166
2838.42927,0.86209
2837.94712,0.86219
2837.46497,0.86226
2836.98282,0.86222
2836.50067,0.86221
2836.01851,0.86228
2835.53636,0.86249
2835.05421,0.8627
2834.57206,0.86271
2834.08991,0.86263
2833.60775,0.86259
2833.1256,0.86263
2832.64345,0.86265
2832.1613,0.86266
2831.67915,0.86266
2831.19699,0.86262
2830.71484,0.86263
2830.23269,0.86265
2829.75054,0.86268
2829.26838,0.86268
2828.78623,0.86263
2828.30408,0.86261
2827.82193,0.86258
2827.33978,0.86256
2826.85762,0.86245
2826.37547,0.86229
2825.89332,0.8621
2825.41117,0.86186
2824.92902,0.86151
2824.44686,0.86089
2823.96471,0.85965
2823.48256,0.85624
2823.00041,0.83887
2822.51826,0.77882
2822.0361,0.69115
2821.55395,0.66169
2821.0718,0.71392
2820.58965,0.76287
2820.1075,0.76203
2819.62534,0.75823
2819.14319,0.78747
2818.66104,0.82562
2818.17889,0.84816
2817.69673,0.85768
2817.21458,0.86098
2816.73243,0.86198
2816.25028,0.86235
2815.76813,0.8626
2815.28597,0.86278
2814.80382,0.86286
2814.32167,0.86296
2813.83952,0.86297
2813.35737,0.86312
2812.87521,0.86322
2812.39306,0.8633
2811.91091,0.86328
2811.42876,0.86329
2810.94661,0.86343
2810.46445,0.86355
2809.9823,0.86368
2809.50015,0.86363
2809.018,0.8636
2808.53585,0.86348
2808.05369,0.86339
2807.57154,0.86336
2807.08939,0.86337
2806.60724,0.86347
2806.12509,0.86344
2805.64293,0.86344
2805.16078,0.86333
2804.67863,0.86331
2804.19648,0.86329
2803.71432,0.86323
2803.23217,0.86307
2802.75002,0.86275
2802.26787,0.86239
2801.78572,0.86185
2801.30356,0.86083
2800.82141,0.85775
2800.33926,0.84073
2799.85711,0.78284
2799.37496,0.70259
2798.8928,0.68134
2798.41065,0.73238
2797.9285,0.77311
2797.44635,0.76947
2796.9642,0.76997
2796.48204,0.80047
2795.99989,0.83437
2795.51774,0.85276
2795.03559,0.86005
2794.55344,0.86237
2794.07128,0.86304
2793.58913,0.86337
2793.10698,0.86362
2792.62483,0.86385
2792.14267,0.864
2791.66052,0.86412
2791.17837,0.86417
2790.69622,0.8642
2790.21407,0.86429
2789.73191,0.86456
2789.24976,0.86482
2788.76761,0.86482
2788.28546,0.86463
2787.80331,0.86446
2787.32115,0.8644
2786.839,0.8644
2786.35685,0.86443
2785.8747,0.86445
2785.39255,0.86445
2784.91039,0.86448
2784.42824,0.86451
2783.94609,0.8645
2783.46394,0.86447
2782.98179,0.86444
2782.49963,0.86441
2782.01748,0.86435
2781.53533,0.86433
2781.05318,0.86432
2780.57103,0.86431
2780.08887,0.86425
2779.60672,0.8641
2779.12457,0.86386
2778.64242,0.86352
2778.16026,0.86284
2777.67811,0.86101
2777.19596,0.84981
2776.71381,0.80583
2776.23166,0.73793
2775.7495,0.71402
2775.26735,0.75412
2774.7852,0.79039
2774.30305,0.78935
2773.8209,0.78989
