cm-1,A
2771.89229,0.25085
2771.41014,0.25099
2770.92798,0.25112
2770.44583,0.25124
2769.96368,0.25136
2769.48153,0.25147
2768.99938,0.25159
2768.51722,0.25173
2768.03507,0.25188
2767.55292,0.25201
2767.07077,0.25214
2766.58861,0.25226
2766.10646,0.25239
2765.62431,0.25252
2765.14216,0.25265
2764.66001,0.25278
2764.17785,0.25292
2763.6957,0.25306
2763.21355,0.25318
2762.7314,0.2533
2762.24925,0.25343
2761.76709,0.25356
2761.28494,0.2537
2760.80279,0.25382
2760.32064,0.25395
2759.83849,0.2541
2759.35633,0.25423
2758.87418,0.25435
2758.39203,0.25446
2757.90988,0.25458
2757.42773,0.25471
2756.94557,0.25484
2756.46342,0.25498
2755.98127,0.25511
2755.49912,0.25523
2755.01696,0.25536
2754.53481,0.2555
2754.05266,0.25562
2753.57051,0.25574
2753.08836,0.25587
2752.6062,0.25601
2752.12405,0.25614
2751.6419,0.25629
2751.15975,0.25643
2750.6776,0.25656
2750.19544,0.25669
2749.71329,0.2568
2749.23114,0.25692
2748.74899,0.25705
2748.26684,0.2572
2747.78468,0.25735
2747.30253,0.25746
2746.82038,0.25755
2746.33823,0.25765
2745.85608,0.25777
2745.37392,0.2579
2744.89177,0.25804
2744.40962,0.25819
2743.92747,0.25832
2743.44532,0.25845
2742.96316,0.25856
2742.48101,0.25867
2741.99886,0.25878
2741.51671,0.25892
2741.03455,0.25905
2740.5524,0.25918
2740.07025,0.25931
2739.5881,0.25945
2739.10595,0.25958
2738.62379,0.25971
2738.14164,0.25983
2737.65949,0.25996
2737.17734,0.26008
2736.69519,0.2602
2736.21303,0.26032
2735.73088,0.26046
2735.24873,0.26059
2734.76658,0.26071
2734.28443,0.26082
2733.80227,0.26095
2733.32012,0.26107
2732.83797,0.2612
2732.35582,0.26134
2731.87367,0.26148
2731.39151,0.26161
2730.90936,0.26173
2730.42721,0.26186
2729.94506,0.26198
2729.4629,0.26211
2728.98075,0.26224
2728.4986,0.26237
2728.01645,0.2625
2727.5343,0.26264
2727.05214,0.26279
2726.56999,0.26293
2726.08784,0.26305
2725.60569,0.26316
2725.12354,0.26329
2724.64138,0.26342
2724.15923,0.26356
2723.67708,0.26369
2723.19493,0.26381
2722.71278,0.26393
2722.23062,0.26405
2721.74847,0.26417
2721.26632,0.26428
2720.78417,0.26441
2720.30202,0.26456
2719.81986,0.26471
2719.33771,0.26485
2718.85556,0.26498
2718.37341,0.2651
2717.89126,0.26522
2717.4091,0.26536
2716.92695,0.2655
2716.4448,0.26564
2715.96265,0.26577
2715.48049,0.26589
2714.99834,0.26601
2714.51619,0.26612
2714.03404,0.26625
2713.55189,0.26638
2713.06973,0.26652
2712.58758,0.26666
2712.10543,0.26679
2711.62328,0.26693
2711.14113,0.26705
2710.65897,0.26717
2710.17682,0.26729
2709.69467,0.26742
2709.21252,0.26754
2708.73037,0.26767
2708.24821,0.26781
2707.76606,0.26797
2707.28391,0.2681
2706.80176,0.26822
2706.31961,0.26834
2705.83745,0.26847
2705.3553,0.2686
2704.87315,0.26874
2704.391,0.26888
2703.90884,0.269
2703.42669,0.26912
2702.94454,0.26923
2702.46239,0.26935
2701.98024,0.26949
2701.49808,0.26965
2701.01593,0.2698
2700.53378,0.26993
2700.05163,0.27006
2699.56948,0.27019
2699.08732,0.27031
2698.60517,0.27043
2698.12302,0.27056
2697.64087,0.27069
2697.15872,0.27083
2696.67656,0.27098
2696.19441,0.27111
2695.71226,0.27123
2695.23011,0.27134
2694.74796,0.27145
2694.2658,0.27157
2693.78365,0.27172
2693.3015,0.27188
2692.81935,0.27204
2692.3372,0.27217
2691.85504,0.27229
2691.37289,0.27239
2690.89074,0.27249
2690.40859,0.27261
2689.92643,0.27274
2689.44428,0.27289
2688.96213,0.27304
2688.47998,0.27318
2687.99783,0.2733
2687.51567,0.27341
2687.03352,0.27353
2686.55137,0.27365
2686.06922,0.27378
2685.58707,0.27392
2685.10491,0.27406
2684.62276,0.2742
2684.14061,0.27433
2683.65846,0.27446
2683.17631,0.27456
2682.69415,0.27468
2682.212,0.27483
2681.72985,0.275
2681.2477,0.27515
2680.76555,0.27529
2680.28339,0.2754
2679.80124,0.2755
2679.31909,0.27562
2678.83694,0.27575
2678.35478,0.2759
2677.87263,0.27604
2677.39048,0.27617
2676.90833,0.2763
2676.42618,0.27641
2675.94402,0.27652
2675.46187,0.27664
2674.97972,0.27678
2674.49757,0.27693
2674.01542,0.27708
2673.53326,0.27722
2673.05111,0.27735
2672.56896,0.27747
2672.08681,0.27758
2671.60466,0.2777
2671.1225,0.27783
2670.64035,0.27796
2670.1582,0.27811
2669.67605,0.27826
2669.1939,0.27839
2668.71174,0.27851
2668.22959,0.27862
2667.74744,0.27874
2667.26529,0.27886
2666.78313,0.27899
2666.30098,0.27914
2665.81883,0.27929
2665.33668,0.27943
2664.85453,0.27956
2664.37237,0.27968
2663.89022,0.27979
2663.40807,0.27991
2662.92592,0.28006
2662.44377,0.28022
2661.96161,0.28037
2661.47946,0.2805
2660.99731,0.28061
2660.51516,0.28074
2660.03301,0.28087
2659.55085,0.281
2659.0687,0.28114
2658.58655,0.28129
2658.1044,0.28143
2657.62225,0.28155
2657.14009,0.28166
2656.65794,0.28179
2656.17579,0.28191
2655.69364,0.28204
2655.21149,0.28218
2654.72933,0.28233
2654.24718,0.28248
2653.76503,0.28261
2653.28288,0.28272
2652.80072,0.28284
2652.31857,0.28296
2651.83642,0.28311
2651.35427,0.28325
2650.87212,0.2834
2650.38996,0.28354
2649.90781,0.28367
2649.42566,0.2838
2648.94351,0.28392
2648.46136,0.28405
2647.9792,0.28419
2647.49705,0.28433
2647.0149,0.28448
2646.53275,0.28462
2646.0506,0.28475
2645.56844,0.28487
2645.08629,0.28498
2644.60414,0.2851
2644.12199,0.28523
2643.63984,0.28536
2643.15768,0.2855
2642.67553,0.28564
2642.19338,0.28579
2641.71123,0.28593
2641.22907,0.28606
2640.74692,0.28619
2640.26477,0.28631
2639.78262,0.28644
2639.30047,0.28658
2638.81831,0.28671
2638.33616,0.28685
2637.85401,0.28699
2637.37186,0.28712
2636.88971,0.28725
2636.40755,0.28737
2635.9254,0.2875
2635.44325,0.28764
2634.9611,0.28779
2634.47895,0.28792
2633.99679,0.28805
2633.51464,0.28817
2633.03249,0.2883
2632.55034,0.28842
2632.06819,0.28856
2631.58603,0.28872
2631.10388,0.28888
2630.62173,0.289
2630.13958,0.28911
2629.65743,0.28923
2629.17527,0.28936
2628.69312,0.28949
2628.21097,0.28963
2627.72882,0.28976
2627.24666,0.28989
2626.76451,0.29004
2626.28236,0.29019
2625.80021,0.29033
2625.31806,0.29046
2624.8359,0.29059
2624.35375,0.29073
2623.8716,0.29086
2623.38945,0.29099
2622.9073,0.29112
2622.42514,0.29124
2621.94299,0.29137
2621.46084,0.29151
2620.97869,0.29164
2620.49654,0.29177
2620.01438,0.2919
2619.53223,0.29203
2619.05008,0.29217
2618.56793,0.29231
2618.08578,0.29244
2617.60362,0.29255
2617.12147,0.29268
2616.63932,0.29282
2616.15717,0.29296
2615.67501,0.2931
2615.19286,0.29324
2614.71071,0.29337
2614.22856,0.29351
2613.74641,0.29364
2613.26425,0.29377
2612.7821,0.2939
2612.29995,0.29402
2611.8178,0.29416
2611.33565,0.2943
2610.85349,0.29445
2610.37134,0.29458
2609.88919,0.2947
2609.40704,0.29482
2608.92489,0.29495
2608.44273,0.29508
2607.96058,0.29523
2607.47843,0.29537
2606.99628,0.2955
2606.51413,0.29564
2606.03197,0.29579
2605.54982,0.29592
2605.06767,0.29604
2604.58552,0.29616
2604.10337,0.29629
2603.62121,0.29642
2603.13906,0.29656
2602.65691,0.29669
2602.17476,0.29684
2601.6926,0.29698
2601.21045,0.2971
2600.7283,0.29723
2600.24615,0.29736
2599.764,0.29749
2599.28184,0.29763
2598.79969,0.29776
2598.31754,0.29789
2597.83539,0.29802
2597.35324,0.29815
2596.87108,0.29829
2596.38893,0.29843
2595.90678,0.29857
2595.42463,0.29871
2594.94248,0.29884
2594.46032,0.29896
2593.97817,0.29909
2593.49602,0.29923
2593.01387,0.29936
2592.53172,0.2995
2592.04956,0.29964
2591.56741,0.29978
2591.08526,0.29991
2590.60311,0.30004
2590.12095,0.30017
2589.6388,0.3003
2589.15665,0.30043
2588.6745,0.30056
2588.19235,0.30071
2587.71019,0.30085
2587.22804,0.301
2586.74589,0.30113
2586.26374,0.30126
2585.78159,0.30139
2585.29943,0.30152
2584.81728,0.30165
2584.33513,0.30179
2583.85298,0.30193
2583.37083,0.30208
2582.88867,0.30223
2582.40652,0.30236
2581.92437,0.30247
2581.44222,0.30259
2580.96007,0.30272
2580.47791,0.30285
2579.99576,0.30299
2579.51361,0.30313
2579.03146,0.30327
2578.5493,0.30341
2578.06715,0.30355
2577.585,0.30368
2577.10285,0.3038
2576.6207,0.30392
2576.13854,0.30407
2575.65639,0.30423
2575.17424,0.30438
2574.69209,0.30451
2574.20994,0.30462
2573.72778,0.30474
2573.24563,0.30488
2572.76348,0.30502
2572.28133,0.30516
2571.79918,0.3053
2571.31702,0.30543
2570.83487,0.30554
2570.35272,0.30566
2569.87057,0.30578
2569.38842,0.30593
2568.90626,0.30608
2568.42411,0.30623
2567.94196,0.30639
2567.45981,0.30652
2566.97766,0.30663
2566.4955,0.30675
2566.01335,0.30688
2565.5312,0.30702
2565.04905,0.30716
2564.56689,0.30733
2564.08474,0.30748
2563.60259,0.30762
2563.12044,0.30773
2562.63829,0.30784
2562.15613,0.30795
2561.67398,0.30808
2561.19183,0.30823
2560.70968,0.3084
2560.22753,0.30854
2559.74537,0.30868
2559.26322,0.30881
2558.78107,0.30894
2558.29892,0.30905
2557.81677,0.30918
2557.33461,0.30933
2556.85246,0.30948
2556.37031,0.30962
2555.88816,0.30976
2555.40601,0.30988
2554.92385,0.31
2554.4417,0.31012
2553.95955,0.31026
2553.4774,0.3104
2552.99524,0.31055
2552.51309,0.3107
2552.03094,0.31085
2551.54879,0.31098
2551.06664,0.3111
2550.58448,0.31123
2550.10233,0.31137
2549.62018,0.31151
2549.13803,0.31165
2548.65588,0.31178
2548.17372,0.31191
2547.69157,0.31205
2547.20942,0.31217
2546.72727,0.31228
2546.24512,0.31242
2545.76296,0.31258
2545.28081,0.31274
2544.79866,0.3129
2544.31651,0.31303
2543.83436,0.31314
2543.3522,0.31325
2542.87005,0.31338
2542.3879,0.31353
2541.90575,0.31367
2541.4236,0.31382
2540.94144,0.31397
2540.45929,0.3141
2539.97714,0.31421
2539.49499,0.31433
2539.01283,0.31447
2538.53068,0.31461
2538.04853,0.31477
2537.56638,0.31492
2537.08423,0.31506
2536.60207,0.31518
2536.11992,0.3153
2535.63777,0.31541
2535.15562,0.31554
2534.67347,0.31568
2534.19131,0.31583
2533.70916,0.31599
2533.22701,0.31614
2532.74486,0.31627
2532.26271,0.3164
2531.78055,0.31651
2531.2984,0.31662
2530.81625,0.31675
2530.3341,0.3169
2529.85195,0.31706
2529.36979,0.31721
2528.88764,0.31735
2528.40549,0.31748
2527.92334,0.31761
2527.44118,0.31773
2526.95903,0.31786
2526.47688,0.31801
2525.99473,0.31816
2525.51258,0.3183
2525.03042,0.31844
2524.54827,0.31855
2524.06612,0.31866
2523.58397,0.31878
2523.10182,0.31892
2522.61966,0.31908
2522.13751,0.31923
2521.65536,0.31938
2521.17321,0.31951
2520.69106,0.31963
2520.2089,0.31974
2519.72675,0.31988
2519.2446,0.32003
2518.76245,0.32017
2518.2803,0.32031
2517.79814,0.32044
2517.31599,0.32057
2516.83384,0.3207
2516.35169,0.32084
2515.86954,0.32097
2515.38738,0.3211
2514.90523,0.32125
2514.42308,0.32141
2513.94093,0.32154
2513.45877,0.32164
2512.97662,0.32175
2512.49447,0.32188
2512.01232,0.32203
2511.53017,0.32218
2511.04801,0.32232
2510.56586,0.32246
2510.08371,0.32259
2509.60156,0.32272
2509.11941,0.32284
2508.63725,0.32296
2508.1551,0.32308
2507.67295,0.32323
2507.1908,0.32338
2506.70865,0.32352
2506.22649,0.32365
2505.74434,0.32377
2505.26219,0.32389
2504.78004,0.32401
2504.29789,0.32415
2503.81573,0.3243
2503.33358,0.32444
2502.85143,0.32458
2502.36928,0.32471
2501.88712,0.32483
2501.40497,0.32496
2500.92282,0.32509
2500.44067,0.32523
2499.95852,0.32537
2499.47636,0.32552
2498.99421,0.32567
2498.51206,0.32581
2498.02991,0.32594
2497.54776,0.32606
2497.0656,0.32618
2496.58345,0.32631
2496.1013,0.32644
2495.61915,0.32659
2495.137,0.32674
2494.65484,0.32688
2494.17269,0.32701
2493.69054,0.32713
2493.20839,0.32726
2492.72624,0.32741
2492.24408,0.32755
2491.76193,0.32769
2491.27978,0.32782
2490.79763,0.32797
2490.31548,0.32809
2489.83332,0.32821
2489.35117,0.32834
2488.86902,0.32849
2488.38687,0.32864
2487.90471,0.32877
2487.42256,0.32891
2486.94041,0.32905
2486.45826,0.32919
2485.97611,0.32933
2485.49395,0.32947
2485.0118,0.32961
2484.52965,0.32974
2484.0475,0.32987
2483.56535,0.33001
2483.08319,0.33015
2482.60104,0.33027
2482.11889,0.3304
2481.63674,0.33055
2481.15459,0.33069
2480.67243,0.33082
2480.19028,0.33096
2479.70813,0.3311
2479.22598,0.33123
2478.74383,0.33136
2478.26167,0.3315
2477.77952,0.33162
2477.29737,0.33176
2476.81522,0.33191
2476.33306,0.33205
2475.85091,0.33218
2475.36876,0.33231
2474.88661,0.33245
2474.40446,0.3326
2473.9223,0.33273
2473.44015,0.33286
2472.958,0.333
2472.47585,0.33313
2471.9937,0.33326
2471.51154,0.33339
2471.02939,0.33353
2470.54724,0.33367
2470.06509,0.3338
2469.58294,0.33395
2469.10078,0.3341
2468.61863,0.33423
2468.13648,0.33434
2467.65433,0.33446
2467.17218,0.33459
2466.69002,0.33474
2466.20787,0.33489
2465.72572,0.33502
2465.24357,0.33514
2464.76141,0.33527
2464.27926,0.33541
2463.79711,0.33555
2463.31496,0.33568
2462.83281,0.33582
2462.35065,0.33597
2461.8685,0.3361
2461.38635,0.33623
2460.9042,0.33636
2460.42205,0.3365
2459.93989,0.33665
2459.45774,0.33679
2458.97559,0.33693
2458.49344,0.33707
2458.01129,0.33719
2457.52913,0.33731
2457.04698,0.33745
2456.56483,0.33758
2456.08268,0.33772
2455.60053,0.33785
2455.11837,0.338
2454.63622,0.33815
2454.15407,0.33828
2453.67192,0.33841
2453.18977,0.33853
2452.70761,0.33867
2452.22546,0.33882
2451.74331,0.33897
2451.26116,0.3391
2450.779,0.33923
2450.29685,0.33936
2449.8147,0.33948
2449.33255,0.33961
2448.8504,0.33974
2448.36824,0.33989
2447.88609,0.34005
2447.40394,0.34018
2446.92179,0.34031
2446.43964,0.34043
2445.95748,0.34056
2445.47533,0.3407
2444.99318,0.34084
2444.51103,0.34099
2444.02888,0.34112
2443.54672,0.34124
2443.06457,0.34137
2442.58242,0.3415
2442.10027,0.34165
2441.61812,0.34179
2441.13596,0.34193
2440.65381,0.34207
2440.17166,0.34222
2439.68951,0.34236
2439.20735,0.34249
2438.7252,0.34262
2438.24305,0.34275
2437.7609,0.34289
2437.27875,0.34302
2436.79659,0.34316
2436.31444,0.3433
2435.83229,0.34344
2435.35014,0.34358
2434.86799,0.3437
2434.38583,0.34382
2433.90368,0.34394
2433.42153,0.34408
2432.93938,0.34423
2432.45723,0.3444
2431.97507,0.34455
2431.49292,0.34466
2431.01077,0.34476
2430.52862,0.34486
2430.04647,0.34499
2429.56431,0.34513
2429.08216,0.34528
2428.60001,0.34542
2428.11786,0.34556
2427.63571,0.34568
2427.15355,0.34578
2426.6714,0.34589
2426.18925,0.34604
2425.7071,0.3462
2425.22494,0.34634
2424.74279,0.34649
2424.26064,0.34664
2423.77849,0.34678
2423.29634,0.3469
2422.81418,0.34702
2422.33203,0.34716
2421.84988,0.34731
2421.36773,0.34748
2420.88558,0.34763
2420.40342,0.34776
2419.92127,0.34789
2419.43912,0.34801
2418.95697,0.34814
2418.47482,0.34827
2417.99266,0.34841
2417.51051,0.34856
2417.02836,0.3487
2416.54621,0.34884
2416.06406,0.34895
2415.5819,0.34907
2415.09975,0.34919
2414.6176,0.34934
2414.13545,0.34948
2413.65329,0.34965
2413.17114,0.3498
2412.68899,0.34993
2412.20684,0.35005
2411.72469,0.35016
2411.24253,0.35029
2410.76038,0.35043
2410.27823,0.3506
2409.79608,0.35074
2409.31393,0.35087
2408.83177,0.351
2408.34962,0.35111
2407.86747,0.35123
2407.38532,0.35135
2406.90317,0.35151
2406.42101,0.35165
2405.93886,0.35179
2405.45671,0.35194
2404.97456,0.35208
2404.49241,0.35222
2404.01025,0.35232
2403.5281,0.35246
2403.04595,0.35258
2402.5638,0.35272
2402.08165,0.35288
2401.59949,0.35303
2401.11734,0.35317
2400.63519,0.35327
2400.15304,0.3534
2399.67088,0.35351
2399.18873,0.35366
2398.70658,0.35381
2398.22443,0.35396
2397.74228,0.35411
2397.26012,0.35421
2396.77797,0.35433
2396.29582,0.35444
2395.81367,0.3546
2395.33152,0.35474
2394.84936,0.35491
2394.36721,0.35507
2393.88506,0.35517
2393.40291,0.35529
2392.92076,0.35539
2392.4386,0.35555
2391.95645,0.35566
2391.4743,0.35578
2390.99215,0.35589
2390.51,0.35597
2390.02784,0.35608
2389.54569,0.3561
2389.06354,0.35615
2388.58139,0.3561
2388.09923,0.35608
2387.61708,0.356
2387.13493,0.35587
2386.65278,0.35568
2386.17063,0.35534
2385.68847,0.35492
2385.20632,0.35431
2384.72417,0.35362
2384.24202,0.35276
2383.75987,0.35174
2383.27771,0.35054
2382.79556,0.34906
2382.31341,0.34742
2381.83126,0.34542
2381.34911,0.34323
2380.86695,0.34069
2380.3848,0.33795
2379.90265,0.33495
2379.4205,0.33163
2378.93835,0.32813
2378.45619,0.32424
2377.97404,0.32025
2377.49189,0.3159
2377.00974,0.31155
2376.52758,0.30699
2376.04543,0.30233
2375.56328,0.29769
2375.08113,0.29279
2374.59898,0.28823
2374.11682,0.28327
2373.63467,0.27877
2373.15252,0.27413
2372.67037,0.26954
2372.18822,0.26555
2371.70606,0.26079
2371.22391,0.25729
2370.74176,0.25295
2370.25961,0.24917
2369.77746,0.24618
2369.2953,0.2417
2368.81315,0.23975
2368.331,0.23599
2367.84885,0.23304
2367.3667,0.23161
2366.88454,0.22706
2366.40239,0.22663
2365.92024,0.22415
2365.43809,0.22092
2364.95594,0.22185
2364.47378,0.21767
2363.99163,0.21715
2363.50948,0.21824
2363.02733,0.21392
2362.54517,0.21602
2362.06302,0.21553
2361.58087,0.21171
2361.09872,0.21636
2360.61657,0.21517
2360.13441,0.21315
2359.65226,0.21878
2359.17011,0.21551
2358.68796,0.21492
2358.20581,0.22238
2357.72365,0.21995
2357.2415,0.22181
2356.75935,0.23037
2356.2772,0.22743
2355.79505,0.22947
2355.31289,0.23892
2354.83074,0.23674
2354.34859,0.23984
2353.86644,0.2526
2353.38429,0.25441
2352.90213,0.25793
2352.41998,0.27101
2351.93783,0.2753
2351.45568,0.27813
2350.97352,0.29243
2350.49137,0.30474
2350.00922,0.31044
2349.52707,0.3187
2349.04492,0.32656
2348.56276,0.32326
2348.08061,0.30868
2347.59846,0.299
2347.11631,0.2974
2346.63416,0.28587
2346.152,0.27149
2345.66985,0.27361
2345.1877,0.27293
2344.70555,0.25779
2344.2234,0.25647
2343.74124,0.26566
2343.25909,0.25611
2342.77694,0.2468
2342.29479,0.2583
2341.81264,0.25921
2341.33048,0.24342
2340.84833,0.24751
2340.36618,0.26048
2339.88403,0.24886
2339.40188,0.23952
2338.91972,0.2562
2338.43757,0.26096
2337.95542,0.24382
2337.47327,0.24661
2336.99111,0.2632
2336.50896,0.25396
2336.02681,0.2403
2335.54466,0.25624
2335.06251,0.26862
2334.58035,0.25147
2334.0982,0.24514
2333.61605,0.265
2333.1339,0.26681
2332.65175,0.24672
2332.16959,0.25037
2331.68744,0.27112
2331.20529,0.2646
2330.72314,0.2467
2330.24099,0.25859
2329.75883,0.2771
2329.27668,0.26546
2328.79453,0.25224
2328.31238,0.26924
2327.83023,0.28438
2327.34807,0.27053
2326.86592,0.26148
2326.38377,0.28007
2325.90162,0.291
2325.41946,0.27454
2324.93731,0.26716
2324.45516,0.28657
2323.97301,0.29581
2323.49086,0.279
2323.0087,0.27346
2322.52655,0.29396
2322.0444,0.30352
2321.56225,0.2878
2321.0801,0.2825
2320.59794,0.30187
2320.11579,0.31206
2319.63364,0.29845
2319.15149,0.29255
2318.66934,0.30967
2318.18718,0.32133
2317.70503,0.31131
2317.22288,0.30447
2316.74073,0.31777
2316.25858,0.32984
2315.77642,0.32267
2315.29427,0.31406
2314.81212,0.3232
2314.32997,0.33607
2313.84782,0.33265
2313.36566,0.32314
2312.88351,0.32792
2312.40136,0.34096
2311.91921,0.34233
2311.43705,0.33389
2310.9549,0.33412
2310.47275,0.34502
2309.9906,0.35024
2309.50845,0.34446
2309.02629,0.34126
2308.54414,0.34848
2308.06199,0.35579
2307.57984,0.35365
2307.09769,0.34896
2306.61553,0.35196
2306.13338,0.35917
2305.65123,0.36068
2305.16908,0.35674
2304.68693,0.35625
2304.20477,0.36141
2303.72262,0.3651
2303.24047,0.36334
2302.75832,0.36098
2302.27617,0.36328
2301.79401,0.36749
2301.31186,0.36805
2300.82971,0.36584
2300.34756,0.36564
2299.8654,0.36865
2299.38325,0.37108
2298.9011,0.37019
2298.41895,0.36885
2297.9368,0.3701
2297.45464,0.37243
2296.97249,0.37328
2296.49034,0.37228
2296.00819,0.37185
2295.52604,0.37359
2295.04388,0.37518
2294.56173,0.37506
2294.07958,0.37461
2293.59743,0.37496
2293.11528,0.37625
2292.63312,0.37733
2292.15097,0.37706
2291.66882,0.37676
2291.18667,0.37769
2290.70452,0.37867
2290.22236,0.37903
2289.74021,0.37915
2289.25806,0.37921
2288.77591,0.37981
2288.29375,0.38075
2287.8116,0.38105
2287.32945,0.38101
2286.8473,0.38146
2286.36515,0.38215
2285.88299,0.38261
2285.40084,0.38294
2284.91869,0.38316
2284.43654,0.38343
2283.95439,0.38389
2283.47223,0.38431
2282.99008,0.38442
2282.50793,0.38426
2282.02578,0.38422
2281.54363,0.38442
2281.06147,0.38443
2280.57932,0.38426
2280.09717,0.38437
2279.61502,0.38455
2279.13287,0.38441
2278.65071,0.38446
2278.16856,0.38476
2277.68641,0.38461
2277.20426,0.38436
2276.72211,0.38474
2276.23995,0.38502
2275.7578,0.3847
2275.27565,0.38479
2274.7935,0.3853
2274.31134,0.38517
2273.82919,0.38489
2273.34704,0.3854
2272.86489,0.38577
2272.38274,0.38535
2271.90058,0.38541
2271.41843,0.38612
2270.93628,0.38612
2270.45413,0.3857
2269.97198,0.38615
2269.48982,0.38674
2269.00767,0.38642
2268.52552,0.38624
2268.04337,0.38696
2267.56122,0.38728
2267.07906,0.38681
2266.59691,0.38695
2266.11476,0.38772
2265.63261,0.38778
2265.15046,0.38737
2264.6683,0.38777
2264.18615,0.38849
2263.704,0.38836
2263.22185,0.38805
2262.73969,0.3886
2262.25754,0.38917
2261.77539,0.38894
2261.29324,0.3888
2260.81109,0.38943
2260.32893,0.3899
2259.84678,0.38966
2259.36463,0.38962
2258.88248,0.39023
2258.40033,0.39061
2257.91817,0.39037
2257.43602,0.39039
2256.95387,0.39098
2256.47172,0.39134
2255.98957,0.39116
2255.50741,0.39118
2255.02526,0.39168
2254.54311,0.392
2254.06096,0.3919
2253.57881,0.39199
2253.09665,0.39248
2252.6145,0.39279
2252.13235,0.3927
2251.6502,0.39271
2251.16805,0.39309
2250.68589,0.39343
2250.20374,0.39344
2249.72159,0.39347
2249.23944,0.39381
2248.75728,0.39415
2248.27513,0.39418
2247.79298,0.39417
2247.31083,0.39441
2246.82868,0.39474
2246.34652,0.39486
2245.86437,0.3949
2245.38222,0.3951
2244.90007,0.3954
2244.41792,0.39556
2243.93576,0.39558
2243.45361,0.39571
2242.97146,0.39596
2242.48931,0.39617
2242.00716,0.39626
2241.525,0.39639
2241.04285,0.3966
2240.5607,0.39681
2240.07855,0.39693
2239.5964,0.39702
2239.11424,0.39719
2238.63209,0.39741
2238.14994,0.39758
2237.66779,0.39769
2237.18563,0.3978
2236.70348,0.39796
2236.22133,0.39815
2235.73918,0.39829
2235.25703,0.39843
2234.77487,0.39861
2234.29272,0.39881
2233.81057,0.39894
2233.32842,0.39904
2232.84627,0.39919
2232.36411,0.39937
2231.88196,0.39952
2231.39981,0.39963
2230.91766,0.39976
2230.43551,0.39992
2229.95335,0.40009
2229.4712,0.40026
2228.98905,0.40041
2228.5069,0.40053
2228.02475,0.40066
2227.54259,0.40082
2227.06044,0.40098
2226.57829,0.40113
2226.09614,0.40128
2225.61399,0.40143
2225.13183,0.40156
2224.64968,0.40168
2224.16753,0.40183
2223.68538,0.40199
2223.20322,0.40211
2222.72107,0.40223
2222.23892,0.40238
2221.75677,0.40254
2221.27462,0.40269
2220.79246,0.40281
2220.31031,0.40294
2219.82816,0.40307
2219.34601,0.40317
2218.86386,0.40329
2218.3817,0.40344
2217.89955,0.40358
2217.4174,0.4037
2216.93525,0.40383
2216.4531,0.40395
2215.97094,0.40407
2215.48879,0.40421
2215.00664,0.40437
2214.52449,0.4045
2214.04234,0.40462
2213.56018,0.40473
2213.07803,0.40485
2212.59588,0.40497
2212.11373,0.40511
2211.63157,0.40526
2211.14942,0.4054
2210.66727,0.40552
2210.18512,0.40561
2209.70297,0.40571
2209.22081,0.40586
2208.73866,0.40603
2208.25651,0.40619
2207.77436,0.40633
2207.29221,0.40643
2206.81005,0.40648
2206.3279,0.40656
2205.84575,0.4067
2205.3636,0.40687
2204.88145,0.40703
2204.39929,0.40719
2203.91714,0.40727
2203.43499,0.40732
2202.95284,0.40744
2202.47069,0.40764
2201.98853,0.40783
2201.50638,0.40797
2201.02423,0.40805
2200.54208,0.40806
2200.05992,0.40811
2199.57777,0.4083
2199.09562,0.40853
2198.61347,0.40873
2198.13132,0.40887
2197.64916,0.40893
2197.16701,0.40892
2196.68486,0.40898
2196.20271,0.40921
2195.72056,0.40946
2195.2384,0.40964
2194.75625,0.40975
2194.2741,0.40978
2193.79195,0.40975
2193.3098,0.40984
2192.82764,0.41009
2192.34549,0.41035
2191.86334,0.41052
2191.38119,0.41062
2190.89904,0.41064
2190.41688,0.41059
2189.93473,0.41067
2189.45258,0.41093
2188.97043,0.41119
2188.48828,0.41137
2188.00612,0.41146
2187.52397,0.41145
2187.04182,0.41138
2186.55967,0.41146
2186.07751,0.41175
2185.59536,0.41203
2185.11321,0.41222
2184.63106,0.41235
2184.14891,0.41238
2183.66675,0.4123
2183.1846,0.41235
2182.70245,0.41261
2182.2203,0.41292
2181.73815,0.41311
2181.25599,0.41323
2180.77384,0.41326
2180.29169,0.41318
2179.80954,0.41318
2179.32739,0.41344
2178.84523,0.41378
2178.36308,0.41401
2177.88093,0.41413
2177.39878,0.41415
2176.91663,0.41406
2176.43447,0.41402
2175.95232,0.41423
2175.47017,0.41458
2174.98802,0.41484
2174.50586,0.41499
2174.02371,0.41507
2173.54156,0.41501
2173.05941,0.41491
2172.57726,0.41502
2172.0951,0.41536
2171.61295,0.41565
2171.1308,0.4158
2170.64865,0.41586
2170.1665,0.41581
2169.68434,0.41567
2169.20219,0.4157
2168.72004,0.41604
2168.23789,0.41644
2167.75574,0.4167
2167.27358,0.41685
2166.79143,0.41692
2166.30928,0.41685
2165.82713,0.41678
2165.34498,0.41696
2164.86282,0.4173
2164.38067,0.41757
2163.89852,0.41772
2163.41637,0.41781
2162.93422,0.4178
2162.45206,0.41768
2161.96991,0.41764
2161.48776,0.4179
2161.00561,0.4183
2160.52345,0.41858
2160.0413,0.41875
2159.55915,0.41885
2159.077,0.41885
2158.59485,0.41879
2158.11269,0.4189
