Time (s),Heat Flow (J/s)
341.59998,2.90116
341.80002,2.915886
342,2.931772
342.19998,2.948744
342.40002,2.966292
342.6,2.984164
342.79998,3.001748
343.00002,3.019007
343.2,3.036089
343.39998,3.053784
343.60002,3.073298
343.8,3.095383
343.99998,3.117849
344.20002,3.140027
344.4,3.162046
344.59998,3.184083
344.80002,3.205823
345,3.227981
345.19998,3.250017
345.40002,3.272461
345.6,3.295677
345.79998,3.319735
346.00002,3.344528
346.2,3.36879
346.39998,3.393126
346.60002,3.417499
346.8,3.442197
346.99998,3.467145
347.20002,3.49227
347.4,3.517458
347.59998,3.542998
347.80002,3.568871
348,3.594571
348.19998,3.620239
348.40002,3.645462
348.6,3.670325
348.79998,3.695046
349.00002,3.720026
349.2,3.745129
349.39998,3.770183
349.60002,3.79531
349.8,3.820394
349.99998,3.845539
350.20002,3.870752
350.4,3.895841
350.59998,3.921022
350.80002,3.946216
351,3.971303
351.19998,3.996241
351.40002,4.021142
351.6,4.04613
351.79998,4.07116
352.00002,4.096166
352.2,4.121047
352.39998,4.145797
352.60002,4.170561
352.8,4.195069
352.99998,4.219243
353.20002,4.243468
353.4,4.2679
353.59998,4.292481
353.80002,4.317299
354,4.342139
354.19998,4.366996
354.40002,4.391758
354.6,4.416485
354.79998,4.441304
355.00002,4.466176
355.2,4.490976
355.39998,4.515869
355.60002,4.540869
355.8,4.565854
355.99998,4.590875
356.20002,4.615912
356.4,4.641062
356.59998,4.666304
356.80002,4.691674
357,4.717102
357.19998,4.742528
357.40002,4.767953
357.6,4.793323
357.79998,4.818712
358.00002,4.844173
358.2,4.869635
358.39998,4.895114
358.60002,4.920631
358.8,4.946054
358.99998,4.971699
359.20002,4.997325
359.4,5.022896
359.59998,5.048521
359.80002,5.074332
360,5.100699
360.19998,5.12714
360.40002,5.153711
360.6,5.180596
360.79998,5.207221
361.00002,5.233809
361.2,5.260452
361.39998,5.287632
361.60002,5.315332
361.8,5.343032
361.99998,5.3706
362.20002,5.398189
362.4,5.425626
362.59998,5.453194
362.80002,5.480501
363,5.507939
363.19998,5.535412
363.40002,5.56281
363.6,5.588801
363.79998,5.614417
364.00002,5.64007
364.2,5.666096
364.39998,5.691879
364.60002,5.717382
364.8,5.742944
364.99998,5.768576
365.20002,5.794193
365.4,5.819268
365.59998,5.843007
365.80002,5.866115
366,5.888224
366.19998,5.910348
366.40002,5.932564
366.6,5.953541
366.79998,5.970952
367.00002,5.987881
367.2,6.006
367.39998,6.019274
367.60002,6.030729
367.8,6.039944
367.99998,6.045816
368.20002,6.053895
368.4,6.058973
368.59998,6.062377
368.80002,6.062424
369,6.061251
369.19998,6.055326
369.40002,6.051074
369.6,6.045816
369.79998,6.037814
370.00002,6.028197
370.2,6.018956
370.39998,6.009637
370.60002,5.998018
370.8,5.984642
370.99998,5.967848
371.20002,5.950629
371.4,5.933173
371.59998,5.916603
371.80002,5.898624
372,5.880148
372.19998,5.859907
372.40002,5.839648
372.6,5.820078
372.79998,5.797205
373.00002,5.772329
373.2,5.748309
373.39998,5.723322
373.60002,5.699192
373.8,5.67441
373.99998,5.650093
374.20002,5.62585
374.4,5.600867
374.59998,5.575698
374.80002,5.549935
375,5.5236
375.19998,5.497969
375.40002,5.47243
375.6,5.446541
375.79998,5.420744
376.00002,5.395115
376.2,5.369652
376.39998,5.344005
376.60002,5.318302
376.8,5.292359
376.99998,5.26662
377.20002,5.241289
377.4,5.216089
377.59998,5.190685
377.80002,5.165337
378,5.140527
378.19998,5.116108
378.40002,5.091743
378.6,5.067398
378.79998,5.043443
379.00002,5.019451
379.2,4.996331
379.39998,4.973675
379.60002,4.950685
379.8,4.927751
379.99998,4.904669
380.20002,4.88157
380.4,4.858636
380.59998,4.836001
380.80002,4.813422
381,4.79086
381.19998,4.768189
381.40002,4.745702
381.6,4.723235
381.79998,4.700806
382.00002,4.678765
382.2,4.658116
382.39998,4.638618
382.60002,4.618174
382.8,4.597431
382.99998,4.576636
383.20002,4.556024
383.4,4.535804
383.59998,4.515714
383.80002,4.495807
384,4.4762
384.19998,4.456444
384.40002,4.436853
384.6,4.417784
384.79998,4.398902
385.00002,4.379982
385.2,4.361393
385.39998,4.343197
385.60002,4.324853
385.8,4.306431
385.99998,4.28831
386.20002,4.270171
386.4,4.252102
386.59998,4.234315
386.80002,4.216622
387,4.199499
387.19998,4.182344
387.40002,4.16517
387.6,4.148363
387.79998,4.131561
388.00002,4.11455
388.2,4.097674
388.39998,4.080873
388.60002,4.064128
388.8,4.047396
388.99998,4.030595
389.20002,4.014197
389.4,3.997916
389.59998,3.981951
389.80002,3.966263
390,3.95109
390.19998,3.936719
390.40002,3.923608
390.6,3.910474
390.79998,3.89653
391.00002,3.882938
391.2,3.869341
391.39998,3.855805
391.60002,3.842307
391.8,3.828673
391.99998,3.814971
392.20002,3.801455
392.4,3.787952
392.59998,3.774417
392.80002,3.760828
393,3.747306
393.19998,3.733736
393.40002,3.72011
393.6,3.706681
393.79998,3.693371
394.00002,3.680109
394.2,3.667003
394.39998,3.654119
394.60002,3.641199
394.8,3.628272
394.99998,3.615315
395.20002,3.602314
395.4,3.589487
395.59998,3.576771
395.80002,3.564289
396,3.551852
396.19998,3.539489
396.40002,3.527275
396.6,3.515053
396.79998,3.502895
397.00002,3.490755
397.2,3.478534
397.39998,3.466487
397.60002,3.454478
397.8,3.442665
397.99998,3.431064
398.20002,3.419407
398.4,3.407891
398.59998,3.39629
398.80002,3.384607
399,3.373155
399.19998,3.36174
399.40002,3.350566
399.6,3.340107
399.79998,3.329434
400.00002,3.318705
400.2,3.308042
400.39998,3.297351
400.60002,3.286827
400.8,3.276294
400.99998,3.265807
401.20002,3.255376
401.4,3.245103
401.59998,3.235061
401.80002,3.225038
402,3.214858
402.19998,3.205095
402.40002,3.195508
402.6,3.185911
402.79998,3.176297
403.00002,3.166793
403.2,3.157262
403.39998,3.147704
403.60002,3.138182
403.8,3.128763
403.99998,3.119538
404.20002,3.110499
404.4,3.10158
404.59998,3.0933
404.80002,3.084651
405,3.07588
405.19998,3.067027
405.40002,3.058229
405.6,3.049478
405.79998,3.04094
406.00002,3.032309
406.2,3.023947
406.39998,3.015798
406.60002,3.007687
406.8,2.999547
406.99998,2.991454
407.20002,2.983288
407.4,2.975241
407.59998,2.967315
407.80002,2.959612
408,2.952455
408.19998,2.945122
408.40002,2.93766
408.6,2.930225
408.79998,2.92269
409.00002,2.915172
409.2,2.907738
409.39998,2.900387
409.60002,2.892945
409.8,2.885584
409.99998,2.878123
410.20002,2.870681
410.4,2.863284
410.59998,2.855897
410.80002,2.848455
411,2.840947
411.19998,2.833561
411.40002,2.826286
411.6,2.819389
411.79998,2.812689
412.00002,2.806173
412.2,2.799925
412.39998,2.793743
412.60002,2.787691
412.8,2.781795
412.99998,2.775669
413.20002,2.769673
413.4,2.763684
413.59998,2.757818
413.80002,2.751915
414,2.746038
414.19998,2.740116
414.40002,2.734195
414.6,2.728373
414.79998,2.722618
415.00002,2.716864
415.2,2.711061
415.39998,2.705251
415.60002,2.699423
415.8,2.693435
415.99998,2.687588
416.20002,2.68189
416.4,2.676199
416.59998,2.670612
416.80002,2.665247
417,2.659944
417.19998,2.654598
417.40002,2.649326
417.6,2.644098
417.79998,2.638808
418.00002,2.633647
418.2,2.62853
418.39998,2.623444
418.60002,2.618302
418.8,2.613297
418.99998,2.608451
419.20002,2.603606
419.4,2.598786
419.59998,2.593996
419.80002,2.589188
420,2.584386
420.19998,2.579634
420.40002,2.574826
420.6,2.570099
420.79998,2.56542
421.00002,2.560816
421.2,2.556219
421.39998,2.551689
421.60002,2.547067
421.8,2.542543
421.99998,2.538218
422.20002,2.533984
422.4,2.529924
422.59998,2.525802
422.80002,2.521661
423,2.517582
423.19998,2.513498
423.40002,2.509487
423.6,2.505427
423.79998,2.501546
424.00002,2.49772
424.2,2.493956
424.39998,2.49015
424.60002,2.486435
424.8,2.482727
424.99998,2.478976
425.20002,2.475262
425.4,2.471573
425.59998,2.467859
425.80002,2.464201
426,2.460622
426.19998,2.456983
426.40002,2.45338
426.6,2.449802
426.79998,2.446273
427.00002,2.442838
427.2,2.439352
427.39998,2.435842
427.60002,2.432314
427.8,2.428847
427.99998,2.425356
428.20002,2.421902
428.4,2.418417
428.59998,2.415
428.80002,2.411602
429,2.408172
429.19998,2.404904
429.40002,2.40169
429.6,2.398428
429.79998,2.395141
430.00002,2.391835
430.2,2.388554
430.39998,2.385526
430.60002,2.382609
430.8,2.379569
430.99998,2.376652
431.20002,2.373754
431.4,2.370862
431.59998,2.367964
431.80002,2.365029
432,2.362155
432.19998,2.359295
432.40002,2.356415
432.6,2.353597
432.79998,2.350848
433.00002,2.348116
433.2,2.345391
433.39998,2.34266
433.60002,2.339934
433.8,2.337185
433.99998,2.334436
434.20002,2.331687
434.4,2.328924
434.59998,2.32623
434.80002,2.323574
435,2.320904
435.19998,2.318359
435.40002,2.315813
435.6,2.313273
435.79998,2.310783
436.00002,2.308349
436.2,2.305957
436.39998,2.303578
436.60002,2.301218
436.8,2.298863
436.99998,2.296521
437.20002,2.294166
437.4,2.291843
437.59998,2.289502
437.80002,2.287179
438,2.284917
438.19998,2.282686
438.40002,2.280456
438.6,2.278231
438.79998,2.276074
439.00002,2.273918
439.2,2.271767
439.39998,2.269555
439.60002,2.267344
439.8,2.265193
439.99998,2.263074
440.20002,2.261084
440.4,2.259137
440.59998,2.257184
440.80002,2.255311
441,2.253488
441.19998,2.251776
441.40002,2.250064
441.6,2.248321
441.79998,2.246572
442.00002,2.244879
442.2,2.243209
442.39998,2.241553
442.60002,2.23986
442.8,2.238208
442.99998,2.236571
443.20002,2.234901
443.4,2.233189
443.59998,2.231478
443.80002,2.22979
444,2.22806
444.19998,2.226404
444.40002,2.224767
444.6,2.223116
444.79998,2.22146
445.00002,2.219822
445.2,2.218208
445.39998,2.216571
445.60002,2.214934
445.8,2.213357
445.99998,2.211775
446.20002,2.210175
446.4,2.208617
446.59998,2.207054
446.80002,2.205477
447,2.203969
447.19998,2.202425
447.40002,2.200899
447.6,2.199396
447.79998,2.197907
448.00002,2.196386
448.2,2.194897
448.39998,2.193426
448.60002,2.191937
448.8,2.190453
448.99998,2.188983
449.20002,2.18755
449.4,2.186121
449.59998,2.184688
449.80002,2.183291
450,2.181918
450.19998,2.180559
450.40002,2.179144
450.6,2.177771
450.79998,2.176394
451.00002,2.175035
451.2,2.17368
451.39998,2.172358
451.60002,2.171073
451.8,2.169811
451.99998,2.168507
452.20002,2.167222
452.4,2.165979
452.59998,2.164694
452.80002,2.163427
453,2.162221
453.19998,2.161065
453.40002,2.159891
453.6,2.158759
453.79998,2.15764
454.00002,2.156504
454.2,2.155353
454.39998,2.154234
454.60002,2.153153
454.8,2.152076
454.99998,2.150995
455.20002,2.149895
455.4,2.148855
455.59998,2.147866
455.80002,2.14684
456,2.145856
456.19998,2.144867
456.40002,2.143878
456.6,2.142839
456.79998,2.141831
457.00002,2.140861
457.2,2.139932
457.39998,2.138981
457.60002,2.138066
457.8,2.137137
457.99998,2.136204
458.20002,2.135331
458.4,2.134453
458.59998,2.133594
458.80002,2.132735
459,2.131843
459.19998,2.130947
459.40002,2.130069
459.6,2.129233
459.79998,2.128429
460.00002,2.127593
460.2,2.12679
460.39998,2.126041
460.60002,2.125293
460.8,2.124587
460.99998,2.123894
461.20002,2.123224
461.4,2.12255
461.59998,2.121839
461.80002,2.121128
462,2.120403
462.19998,2.119692
462.40002,2.118962
462.6,2.118237
462.79998,2.117526
463.00002,2.116815
463.2,2.11609
463.39998,2.11536
463.60002,2.11465
463.8,2.113998
463.99998,2.113361
464.20002,2.112687
464.4,2.112018
464.59998,2.111325
464.80002,2.110619
465,2.109926
465.19998,2.109234
465.40002,2.108546
465.6,2.107872
465.79998,2.107254
466.00002,2.106621
466.2,2.106021
466.39998,2.105366
466.60002,2.104729
466.8,2.104096
466.99998,2.10346
467.20002,2.10286
467.4,2.102264
467.59998,2.101627
467.80002,2.101065
468,2.100488
468.19998,2.099925
468.40002,2.099362
468.6,2.098785
468.79998,2.098241
469.00002,2.097715
469.2,2.097175
469.39998,2.096649
469.60002,2.09616
469.8,2.095675
469.99998,2.095187
470.20002,2.094716
470.4,2.09425
470.59998,2.09378
470.80002,2.093291
471,2.092788
471.19998,2.092262
471.40002,2.091811
471.6,2.091363
471.79998,2.090893
472.00002,2.090404
472.2,2.089883
472.39998,2.089357
472.60002,2.088831
472.8,2.08831
472.99998,2.087766
473.20002,2.08724
473.4,2.086719
473.59998,2.086193
473.80002,2.085668
474,2.085128
474.19998,2.084658
474.40002,2.084187
474.6,2.083721
474.79998,2.083233
475.00002,2.082744
475.2,2.082297
475.39998,2.081864
475.60002,2.081431
475.8,2.08102
475.99998,2.080587
476.20002,2.080117
476.4,2.079647
476.59998,2.079255
476.80002,2.078914
477,2.078578
477.19998,2.078255
477.40002,2.077915
477.6,2.077504
477.79998,2.077201
478.00002,2.076842
478.2,2.076542
478.39998,2.07622
478.60002,2.075916
478.8,2.07558
478.99998,2.075276
479.20002,2.074954
479.4,2.074636
479.59998,2.074314
479.80002,2.07401
480,2.073729
480.19998,2.073444
480.40002,2.073177
480.6,2.072915
480.79998,2.072629
481.00002,2.072381
481.2,2.072137
481.39998,2.071889
481.60002,2.071641
481.8,2.071378
481.99998,2.071093
482.20002,2.070808
482.4,2.070545
482.59998,2.070242
482.80002,2.069957
483,2.069676
483.19998,2.069372
483.40002,2.069087
483.6,2.068806
483.79998,2.068503
484.00002,2.068181
484.2,2.067863
484.39998,2.067541
484.60002,2.067164
484.8,2.066827
484.99998,2.066505
485.20002,2.066146
485.4,2.065791
485.59998,2.065433
485.80002,2.065074
486,2.0647
486.19998,2.064305
486.40002,2.06395
486.6,2.063591
486.79998,2.063232
487.00002,2.062877
487.2,2.062519
487.39998,2.062197
487.60002,2.06186
487.8,2.061557
487.99998,2.061235
488.20002,2.060932
488.4,2.060614
488.59998,2.060311
488.80002,2.06003
489,2.059763
489.19998,2.059515
489.40002,2.059286
489.6,2.05906
489.79998,2.058812
490.00002,2.058565
490.2,2.058321
490.39998,2.058036
490.60002,2.057769
490.8,2.057526
490.99998,2.057315
491.20002,2.057159
491.4,2.056989
491.59998,2.056778
491.80002,2.056586
492,2.05636
492.19998,2.056186
492.40002,2.056012
492.6,2.055787
492.79998,2.055613
493.00002,2.055439
493.2,2.055269
493.39998,2.055132
493.60002,2.054958
493.8,2.054843
493.99998,2.054706
494.20002,2.054569
494.4,2.054418
494.59998,2.054244
494.80002,2.054088
495,2.053955
495.19998,2.053781
495.40002,2.053644
495.6,2.053493
495.79998,2.053337
496.00002,2.053182
496.2,2.053049
496.39998,2.052893
496.60002,2.052757
496.8,2.052623
496.99998,2.052486
497.20002,2.05235
497.4,2.05218
497.59998,2.052043
497.80002,2.051887
498,2.051754
498.19998,2.051617
498.40002,2.051499
498.6,2.051384
498.79998,2.051229
499.00002,2.051129
499.2,2.050996
499.39998,2.050859
499.60002,2.050704
499.8,2.050571
499.99998,2.050452
500.20002,2.050371
500.4,2.050238
500.59998,2.050156
500.80002,2.050056
501,2.049997
501.19998,2.049915
501.40002,2.049852
501.6,2.049812
501.79998,2.049749
502.00002,2.049704
502.2,2.049663
502.39998,2.049619
502.60002,2.049593
502.8,2.049571
502.99998,2.049508
503.20002,2.049445
503.4,2.049367
503.59998,2.049286
503.80002,2.049204
504,2.049108
504.19998,2.049008
504.40002,2.048945
504.6,2.048868
504.79998,2.048786
505.00002,2.048686
505.2,2.048572
505.39998,2.048453
505.60002,2.048335
505.8,2.048257
505.99998,2.048121
506.20002,2.047984
506.4,2.047832
506.59998,2.047696
506.80002,2.047522
507,2.047371
507.19998,2.047234
507.40002,2.047097
507.6,2.046964
507.79998,2.046846
508.00002,2.046727
508.2,2.046613
508.39998,2.046513
508.60002,2.046395
508.8,2.04628
508.99998,2.046162
509.20002,2.046044
509.4,2.045929
509.59998,2.04583
509.80002,2.045748
510,2.045671
510.19998,2.045608
510.40002,2.045508
510.6,2.045449
510.79998,2.045368
511.00002,2.045305
511.2,2.045282
511.39998,2.045238
511.60002,2.045231
511.8,2.045227
511.99998,2.045219
512.20002,2.045193
512.4,2.045153
512.59998,2.045127
512.80002,2.045064
513,2.045005
513.19998,2.044923
513.40002,2.044824
513.6,2.044728
513.79998,2.044628
514.00002,2.044565
514.2,2.044469
514.39998,2.044351
514.60002,2.04427
514.8,2.044192
514.99998,2.044111
515.20002,2.044011
515.4,2.043897
515.59998,2.04376
515.80002,2.043623
516,2.043472
516.19998,2.043317
516.40002,2.04318
516.6,2.043048
516.79998,2.042911
517.00002,2.042811
517.2,2.042678
517.39998,2.042542
517.60002,2.042424
517.8,2.042291
517.99998,2.042154
518.20002,2.042018
518.4,2.041885
518.59998,2.041767
518.80002,2.04163
519,2.041497
519.19998,2.041361
519.40002,2.041206
519.6,2.041054
519.79998,2.040918
520.00002,2.040781
520.2,2.040649
520.39998,2.04053
520.60002,2.040394
520.8,2.040316
520.99998,2.040217
521.20002,2.040117
521.4,2.040058
521.59998,2.039977
521.80002,2.039914
522,2.039837
522.19998,2.039756
522.40002,2.039619
522.6,2.03956
522.79998,2.039497
523.00002,2.039435
523.2,2.039394
523.39998,2.039313
523.60002,2.039213
523.8,2.039136
523.99998,2.039073
524.20002,2.039029
524.4,2.03897
524.59998,2.038907
524.80002,2.038863
525,2.038823
525.19998,2.038778
525.40002,2.038716
525.6,2.038657
525.79998,2.038631
526.00002,2.038587
526.2,2.038546
526.39998,2.038484
526.60002,2.038402
526.8,2.038325
526.99998,2.038281
527.20002,2.038237
527.4,2.038229
527.59998,2.038244
527.80002,2.038274
528,2.038307
528.19998,2.038337
528.40002,2.038329
528.6,2.038362
528.79998,2.038374
529.00002,2.038422
529.2,2.038436
529.39998,2.038448
529.60002,2.038459
529.8,2.038474
529.99998,2.038466
530.20002,2.038441
530.4,2.0384
530.59998,2.038356
530.80002,2.038349
531,2.038345
531.19998,2.038338
531.40002,2.038386
531.6,2.038401
531.79998,2.038393
532.00002,2.038368
532.2,2.038364
532.39998,2.038357
532.60002,2.038368
532.8,2.038401
532.99998,2.038394
533.20002,2.038405
533.4,2.038438
533.59998,2.03845
533.80002,2.038498
534,2.038512
534.19998,2.038505
534.40002,2.038498
534.6,2.038494
534.79998,2.038469
535.00002,2.038461
535.2,2.038439
535.39998,2.038432
535.60002,2.038406
535.8,2.038384
535.99998,2.038377
536.20002,2.03837
536.4,2.038366
536.59998,2.038378
536.80002,2.038389
537,2.038422
537.19998,2.038452
537.40002,2.038463
537.6,2.038478
537.79998,2.038507
538.00002,2.038519
538.2,2.038497
538.39998,2.038489
538.60002,2.038501
538.8,2.03846
538.99998,2.038434
539.20002,2.038409
539.4,2.038405
539.59998,2.03838
539.80002,2.038391
