Time (s),Heat Flow (mJ/s)
334.39998,22.224552
334.60002,22.224712
334.8,22.224775
334.99998,22.224819
335.20002,22.224882
335.4,22.224896
335.59998,22.224843
335.80002,22.224906
336,22.22492
336.19998,22.224843
336.40002,22.224809
336.6,22.224799
336.79998,22.22477
337.00002,22.224712
337.2,22.224581
337.39998,22.224334
337.60002,22.224179
337.8,22.223999
337.99998,22.223776
338.20002,22.223621
338.4,22.223345
338.59998,22.223001
338.80002,22.222725
339,22.222425
339.19998,22.222105
339.40002,22.221756
339.6,22.221407
339.79998,22.221063
340.00002,22.220739
340.2,22.22039
340.39998,22.219949
340.60002,22.2196
340.8,22.219227
340.99998,22.218811
341.20002,22.218389
341.4,22.218064
341.59998,22.217715
341.80002,22.217347
342,22.217022
342.19998,22.216703
342.40002,22.21645
342.6,22.216174
342.79998,22.215878
343.00002,22.215602
343.2,22.215374
343.39998,22.215151
343.60002,22.214923
343.8,22.214646
343.99998,22.214351
344.20002,22.214026
344.4,22.213677
344.59998,22.213236
344.80002,22.212742
345,22.212175
345.19998,22.211903
345.40002,22.212135
345.6,22.212517
345.79998,22.212894
346.00002,22.213101
346.2,22.213042
346.39998,22.212988
346.60002,22.212978
346.8,22.212851
346.99998,22.212841
347.20002,22.212806
347.4,22.212704
347.59998,22.212645
347.80002,22.212562
348,22.212508
348.19998,22.212328
348.40002,22.2121
348.6,22.211877
348.79998,22.211672
349.00002,22.21142
349.2,22.2111
349.39998,22.210871
349.60002,22.210643
349.8,22.210323
349.99998,22.209973
350.20002,22.209672
350.4,22.209425
350.59998,22.209269
350.80002,22.209137
351,22.208962
351.19998,22.208782
351.40002,22.208535
351.6,22.208379
351.79998,22.208561
352.00002,22.208653
352.2,22.208932
352.39998,22.209429
352.60002,22.20981
352.8,22.210211
352.99998,22.210659
353.20002,22.211065
353.4,22.211538
353.59998,22.211962
353.80002,22.212368
354,22.212768
354.19998,22.213144
354.40002,22.213404
354.6,22.213659
354.79998,22.21389
355.00002,22.21415
355.2,22.214502
355.39998,22.214877
355.60002,22.215113
355.8,22.215344
355.99998,22.215526
356.20002,22.215617
356.4,22.21563
356.59998,22.215546
356.80002,22.215299
357,22.215166
357.19998,22.21501
357.40002,22.214901
357.6,22.214799
357.79998,22.214691
358.00002,22.214467
358.2,22.214311
358.39998,22.214154
358.60002,22.214003
358.8,22.213822
358.99998,22.213738
359.20002,22.213563
359.4,22.213431
359.59998,22.213346
359.80002,22.213244
360,22.213184
360.19998,22.2131
360.40002,22.212949
360.6,22.212864
360.79998,22.212756
361.00002,22.212647
361.2,22.212496
361.39998,22.21246
361.60002,22.212376
361.8,22.212249
361.99998,22.212141
362.20002,22.212032
362.4,22.211905
362.59998,22.211748
362.80002,22.211501
363,22.211344
363.19998,22.211163
363.40002,22.211054
363.6,22.210951
363.79998,22.210963
364.00002,22.210903
364.2,22.210825
364.39998,22.210764
364.60002,22.210825
364.8,22.210915
364.99998,22.211073
365.20002,22.21106
365.4,22.210885
365.59998,22.210317
365.80002,22.209265
366,22.208219
366.19998,22.207337
366.40002,22.206237
366.6,22.205046
366.79998,22.204018
367.00002,22.203039
367.2,22.202187
367.39998,22.20157
367.60002,22.20076
367.8,22.199787
367.99998,22.198784
368.20002,22.197853
368.4,22.196928
368.59998,22.196505
368.80002,22.196903
369,22.197477
369.19998,22.197949
369.40002,22.198154
369.6,22.198293
369.79998,22.198498
370.00002,22.198582
370.2,22.198721
370.39998,22.198806
370.60002,22.198866
370.8,22.198763
370.99998,22.198726
371.20002,22.198696
371.4,22.198707
371.59998,22.198719
371.80002,22.198755
372,22.198821
372.19998,22.198978
372.40002,22.199038
372.6,22.199056
372.79998,22.199019
373.00002,22.198885
373.2,22.198686
373.39998,22.198552
373.60002,22.198467
373.8,22.198388
373.99998,22.198448
374.20002,22.198629
374.4,22.198864
374.59998,22.199045
374.80002,22.19908
375,22.199043
375.19998,22.19894
375.40002,22.19871
375.6,22.197923
375.79998,22.196854
376.00002,22.195681
376.2,22.194411
376.39998,22.192568
376.60002,22.190452
376.8,22.189038
376.99998,22.187678
377.20002,22.185901
377.4,22.18422
377.59998,22.182667
377.80002,22.182219
378,22.181771
378.19998,22.181281
378.40002,22.180423
378.6,22.179491
378.79998,22.178397
379.00002,22.177297
379.2,22.176293
379.39998,22.175199
379.60002,22.174075
379.8,22.173047
379.99998,22.172074
380.20002,22.171215
380.4,22.17038
380.59998,22.169552
380.80002,22.168717
381,22.167859
381.19998,22.166861
381.40002,22.165858
381.6,22.164854
381.79998,22.163953
382.00002,22.163046
382.2,22.162357
382.39998,22.16177
382.60002,22.16137
382.8,22.160922
382.99998,22.160457
383.20002,22.160081
383.4,22.159754
383.59998,22.159312
383.80002,22.158888
384,22.158537
384.19998,22.15812
384.40002,22.157841
384.6,22.157562
384.79998,22.157241
385.00002,22.156865
385.2,22.156562
385.39998,22.156265
385.60002,22.156131
385.8,22.156021
385.99998,22.155846
386.20002,22.155736
386.4,22.155529
386.59998,22.155281
386.80002,22.155002
387,22.154843
387.19998,22.154619
387.40002,22.154436
387.6,22.154181
387.79998,22.153836
388.00002,22.153436
388.2,22.153157
388.39998,22.15315
388.60002,22.153717
388.8,22.154435
388.99998,22.155315
389.20002,22.156195
389.4,22.156906
389.59998,22.157407
389.80002,22.157755
390,22.158159
390.19998,22.158774
390.40002,22.159315
390.6,22.159719
390.79998,22.160213
391.00002,22.160296
391.2,22.159878
391.39998,22.159526
391.60002,22.159391
391.8,22.159505
391.99998,22.159612
392.20002,22.159622
392.4,22.15964
392.59998,22.15965
392.80002,22.159636
393,22.159694
393.19998,22.159687
393.40002,22.159577
393.6,22.159377
393.79998,22.159145
394.00002,22.158841
394.2,22.158641
394.39998,22.158555
394.60002,22.158468
394.8,22.158333
394.99998,22.158133
395.20002,22.15795
395.4,22.157742
395.59998,22.157494
395.80002,22.157286
396,22.157079
396.19998,22.15683
396.40002,22.156671
396.6,22.15656
396.79998,22.15636
397.00002,22.156177
397.2,22.155993
397.39998,22.155769
397.60002,22.15561
397.8,22.155402
397.99998,22.155105
398.20002,22.154874
398.4,22.154594
398.59998,22.154289
398.80002,22.153968
399,22.15364
399.19998,22.153336
399.40002,22.153015
399.6,22.15271
399.79998,22.15243
400.00002,22.152085
400.2,22.151805
400.39998,22.151501
400.60002,22.151203
400.8,22.150875
400.99998,22.150571
401.20002,22.150153
401.4,22.1498
401.59998,22.149431
401.80002,22.149126
402,22.148846
402.19998,22.148614
402.40002,22.148366
402.6,22.148134
