"Path","File","Date Acquired","Sample","Misc"
"C:\Users\vvannost\Documents\","Pain01.d","28 Sep 2020  13:52    ","Mixture"," "
"Scan 1641 (13.116 min): Pain01.d\data.ms"
160.900,1685.000
162.200,563.000
163.000,1241.000
163.200,1258.000
165.100,1539.000
165.800,213.000
167.100,186.000
167.800,182.000
174.000,1427.000
175.000,368.000
175.800,441.000
176.900,1090.000
177.900,321.000
178.900,650.000
180.000,501.000
180.900,316.000
181.200,325.000
181.900,281.000
183.200,376.000
183.900,243.000
185.000,357.000
186.100,399.000
189.000,881.000
190.000,249.000
191.000,5938.000
192.000,1900.000
193.000,4733.000
194.100,1306.000
194.900,1695.000
195.800,328.000
197.000,2481.000
198.100,584.000
199.100,492.000
200.100,336.000
201.400,200.000
202.400,175.000
203.000,760.000
205.000,9474.000
205.900,2443.000
207.000,50192.000
208.100,13077.000
209.100,10051.000
209.900,1301.000
210.900,484.000
212.000,199.000
214.500,293.000
217.400,192.000
219.200,1847.000
221.100,106248.000
222.100,22592.000
223.100,14198.000
224.000,2118.000
225.100,3704.000
226.000,722.000
227.000,293.000
228.200,464.000
230.000,199.000
233.100,189.000
234.400,250.000
235.200,1133.000
235.900,529.000
236.100,538.000
238.100,282.000
238.900,386.000
245.800,492.000
246.900,578.000
248.100,501.000
248.900,1281.000
250.000,693.000
250.900,2607.000
251.800,649.000
252.900,3573.000
253.900,689.000
255.000,764.000
255.800,232.000
256.300,390.000
257.900,269.000
258.900,390.000
261.000,309.000
263.000,1122.000
265.000,9947.000
266.000,3187.000
267.000,18680.000
268.000,4972.000
269.000,2916.000
269.900,554.000
271.000,1165.000
273.100,237.000
277.000,441.000
277.400,291.000
279.100,7166.000
281.000,89784.000
282.000,22816.000
283.000,17360.000
283.900,2127.000
284.900,2157.000
285.700,230.000
286.700,293.000
287.800,168.000
293.000,716.000
294.000,372.000
295.100,19608.000
296.100,6537.000
297.100,2661.000
298.100,1070.000
299.100,2450.000
300.000,1030.000
301.100,595.000
304.300,267.000
305.700,305.000
309.000,748.000
310.900,623.000
312.000,364.000
312.900,635.000
314.800,606.000
316.200,158.000
316.800,211.000
321.100,464.000
322.400,286.000
323.000,1116.000
325.000,8346.000
326.000,2141.000
326.900,10801.000
327.900,2871.000
329.000,2362.000
330.100,386.000
331.100,931.000
331.800,302.000
332.400,215.000
334.000,325.000
335.000,179.000
336.800,571.000
339.000,5739.000
341.000,25440.000
341.900,9509.000
343.000,9327.000
344.100,1787.000
345.000,1426.000
346.100,417.000
347.200,214.000
349.300,177.000
351.400,477.000
352.100,445.000
353.000,1855.000
353.900,1321.000
355.000,73600.000
356.000,26616.000
357.000,14659.000
358.100,5024.000
359.100,1933.000
360.000,768.000
361.000,185.000
366.800,290.000
369.100,7709.000
370.100,2538.000
371.200,2913.000
372.000,670.000
373.100,1198.000
373.900,428.000
374.800,653.000
375.900,269.000
377.000,306.000
378.000,287.000
383.100,897.000
384.900,2220.000
385.800,622.000
386.900,933.000
387.700,242.000
390.900,304.000
391.700,169.000
395.000,178.000
396.000,205.000
397.100,1592.000
399.000,4694.000
399.900,1605.000
400.100,1631.000
400.900,12614.000
402.000,4012.000
402.800,3193.000
403.900,1173.000
404.700,231.000
405.300,762.000
406.100,464.000
407.000,390.000
410.600,167.000
413.000,1768.000
413.600,630.000
415.000,8101.000
416.000,4051.000
417.100,2719.000
418.000,484.000
419.000,359.000
421.500,267.000
422.400,166.000
423.000,477.000
425.600,490.000
427.100,641.000
429.000,42504.000
430.100,17888.000
431.000,10514.000
432.200,3487.000
433.000,1356.000
434.000,218.000
440.200,616.000
440.900,214.000
443.400,816.000
443.800,500.000
444.900,620.000
450.200,164.000
450.900,249.000
457.000,289.000
457.800,469.000
459.000,5061.000
461.000,4097.000
462.000,2570.000
463.000,1656.000
463.800,767.000
464.900,599.000
471.200,216.000
472.200,436.000
473.200,677.000
474.000,714.000
474.900,2872.000
476.000,788.000
476.900,1600.000
478.000,470.000
479.000,397.000
480.100,182.000
481.100,258.000
487.300,658.000
488.000,383.000
489.000,2561.000
490.200,836.000
491.200,750.000
491.800,451.000
498.700,628.000
499.200,207.000
499.400,197.000
