Wavelength (nm),Absorbance (AU)
433,0.009603024
434,0.006803036
435,0.006679058
436,0.005277157
437,0.004133224
438,0.003673553
439,0.00230217
440,0.002127647
441,0.001195431
442,0.000396252
443,0.00088644
444,-0.000230789
445,0
446,-0.000520706
447,-0.000766754
448,-0.000829697
449,-0.001221657
450,-0.001484394
451,-0.001346111
452,-0.001781464
453,-0.00179863
454,-0.002082825
455,-0.002336502
456,-0.002216816
457,-0.002415657
458,-0.002896309
459,-0.002771378
460,-0.002551556
461,-0.002699852
462,-0.002663612
463,-0.003152847
464,-0.00381279
465,-0.003778458
466,-0.003592014
467,-0.003175259
468,-0.00383234
469,-0.00364542
470,-0.003682137
471,-0.004127026
472,-0.004521847
473,-0.005027294
474,-0.004572868
475,-0.004650116
476,-0.00505209
477,-0.004389286
478,-0.004830837
479,-0.004750252
480,-0.00512743
481,-0.004743099
482,-0.004767895
483,-0.004274845
484,-0.004900455
485,-0.003923416
486,-0.009585381
487,0.001520634
488,-0.002937794
489,-0.003920555
490,-0.004055023
491,-0.003596783
492,-0.003801823
493,-0.003813744
494,-0.003199577
495,-0.002615929
496,-0.003399849
497,-0.002635479
498,-0.002346516
499,-0.002901077
500,-0.002061844
501,-0.001547337
502,-0.001590729
503,-0.00109911
504,-0.000805378
505,-0.000510216
506,-0.000719547
507,0.000377178
508,0.00031662
509,0.000982761
510,0.001261234
511,0.001689434
512,0.002223015
513,0.002735138
514,0.003169537
515,0.003781319
516,0.004397392
517,0.004768848
518,0.00545311
519,0.006100178
520,0.00702858
521,0.007481098
522,0.008494854
523,0.008993149
524,0.009507179
525,0.010719776
526,0.011586189
527,0.012476921
528,0.013272762
529,0.014251232
530,0.01558733
531,0.016517639
532,0.017680168
533,0.018565178
534,0.019821644
535,0.021392822
536,0.022574425
537,0.0244174
538,0.025409222
539,0.027018547
540,0.028616905
541,0.03039217
542,0.031962395
543,0.033560276
544,0.035716534
545,0.037388325
546,0.039853096
547,0.041883945
548,0.043756008
549,0.046516895
550,0.048959255
551,0.051543236
552,0.054510117
553,0.057244778
554,0.060209274
555,0.063381195
556,0.066603184
557,0.07055378
558,0.073756218
559,0.078139782
560,0.081780434
561,0.086034775
562,0.090549469
563,0.095202446
564,0.099775314
565,0.10428524
566,0.109611988
567,0.114212036
568,0.119492054
569,0.125099659
570,0.129487991
571,0.135337353
572,0.139559269
573,0.147016525
574,0.150230885
575,0.155969143
576,0.161341667
577,0.166500568
578,0.170440197
579,0.176244736
580,0.180364132
581,0.187068939
582,0.187652111
583,0.194580555
584,0.200249672
585,0.202485085
586,0.206906796
587,0.212636948
588,0.215509415
589,0.22084713
590,0.225306034
591,0.230078697
592,0.236569405
593,0.239614487
594,0.246111393
595,0.252741337
596,0.258636475
597,0.266555309
598,0.274256706
599,0.282441139
600,0.29036665
601,0.299771309
602,0.309199333
603,0.319606304
604,0.329278469
605,0.344601631
606,0.358257771
607,0.373532772
608,0.387971878
609,0.404180527
610,0.420596123
611,0.436803341
612,0.454567432
613,0.474507332
614,0.493478775
615,0.512537003
616,0.531230927
617,0.551190853
618,0.568716526
619,0.588043213
620,0.605271339
621,0.622751713
622,0.639047623
623,0.653244019
624,0.6659832
625,0.676596165
626,0.686919212
627,0.694243908
628,0.698906422
629,0.702402115
630,0.702519894
631,0.699748516
632,0.693242073
633,0.685207367
634,0.674081802
635,0.660607815
636,0.644458771
637,0.62445879
638,0.602074623
639,0.579645157
640,0.558625221
641,0.536933422
642,0.513147354
643,0.488709927
644,0.461855888
645,0.435268402
646,0.407720566
647,0.380903721
648,0.355362415
649,0.330061913
650,0.305362225
651,0.282209873
652,0.259863853
653,0.238865852
654,0.218287468
655,0.203972816
656,0.180793285
657,0.148103237
658,0.150941849
659,0.136157513
660,0.123062134
661,0.110763073
662,0.099295616
663,0.088864326
664,0.079456806
665,0.07047081
666,0.062158585
667,0.054804802
668,0.048174858
669,0.041865826
670,0.036346436
671,0.031568527
672,0.027193069
673,0.022100925
674,0.018390656
675,0.015172958
676,0.011860847
677,0.008945465
678,0.006654739
679,0.004264355
680,0.001982212
681,-4.05312E-05
682,-0.001711845
683,-0.003518581
684,-0.004459858
685,-0.00586319
686,-0.007928371
687,-0.008805752
688,-0.009917259
689,-0.0107131
690,-0.011435986
691,-0.012011051
692,-0.012960911
693,-0.013411045
694,-0.014395237
695,-0.014332771
696,-0.015356541
697,-0.014457703
698,-0.016385078
699,-0.016326904
700,-0.016676426
701,-0.016972065
702,-0.016806126
703,-0.017309189
704,-0.017814159
705,-0.018072128
706,-0.01776886
707,-0.017446995
708,-0.018794537
709,-0.019105434
710,-0.018726826
711,-0.018940449
712,-0.019314289
713,-0.018956184
714,-0.019266129
715,-0.019555092
716,-0.020118237
717,-0.020161152
718,-0.019768715
719,-0.020120621
720,-0.020442009
721,-0.020379066
722,-0.02055788
723,-0.020489216
724,-0.020347595
725,-0.020124912
726,-0.020235062
727,-0.020819664
728,-0.020499706
729,-0.020662308
730,-0.020756721
731,-0.020748615
732,-0.021698952
733,-0.021635056
734,-0.021074772
735,-0.021798611
736,-0.021661758
737,-0.021595478
738,-0.022057533
739,-0.021239281
740,-0.02172184
741,-0.022884369
742,-0.022342682
743,-0.0226717
744,-0.022521496
745,-0.022108555
746,-0.022139072
747,-0.022036076
748,-0.022724628
749,-0.02284956
750,-0.022461891
751,-0.023147583
752,-0.023216248
753,-0.022546768
754,-0.022504807
755,-0.023471355
756,-0.022885799
757,-0.022467613
758,-0.023331642
759,-0.023664474
760,-0.023097992
761,-0.024004936
762,-0.025155067
763,-0.02376461
764,-0.022612095
765,-0.023486614
766,-0.025149822
767,-0.025463581
768,-0.023135662
769,-0.022975445
770,-0.024020672
771,-0.024572849
772,-0.025430202
773,-0.025059223
774,-0.024288177
775,-0.024350166
776,-0.024537086
777,-0.024702549
778,-0.023963928
779,-0.023333073
780,-0.024434566
781,-0.024486542
782,-0.024891376
783,-0.024237156
784,-0.024716854
785,-0.025003433
786,-0.024792194
787,-0.024017334
788,-0.023975849
789,-0.024611473
790,-0.025447845
791,-0.024432659
792,-0.024520397
793,-0.024924278
794,-0.023712635
795,-0.024163246
796,-0.025927067
797,-0.025512218
798,-0.024588585
799,-0.02469492
800,-0.025247097
801,-0.025296211
802,-0.024978161
803,-0.024918556
804,-0.025700092
805,-0.025149822
806,-0.024165154
807,-0.025537014
808,-0.026000977
809,-0.025671959
810,-0.026019573
811,-0.026293278
812,-0.025809765
813,-0.025410652
814,-0.026200771
815,-0.026222706
816,-0.026115417
817,-0.026386738
818,-0.026483536
819,-0.026500702
820,-0.026241302
821,-0.026504517
822,-0.026717186
823,-0.027569771
824,-0.026893616
825,-0.026628494
826,-0.027406216
827,-0.026974678
828,-0.027224541
829,-0.027754784
830,-0.027779102
831,-0.027954578
832,-0.027956009
833,-0.027256012
834,-0.027225018
835,-0.027946949
836,-0.02795887
837,-0.028600216
838,-0.028291225
839,-0.027660847
840,-0.028275013
841,-0.027980804
842,-0.028217316
843,-0.028335094
844,-0.028036594
845,-0.028367519
846,-0.028358459
847,-0.028131008
848,-0.028473377
849,-0.028218746
850,-0.028675079
851,-0.028339386
852,-0.027457237
853,-0.027444363
854,-0.02800703
855,-0.029165268
856,-0.029139996
857,-0.028961182
858,-0.028844833
859,-0.028605461
860,-0.029033661
861,-0.028712273
862,-0.028777599
863,-0.028577805
864,-0.028737545
865,-0.029109001
866,-0.028763294
867,-0.028889656
868,-0.028730392
869,-0.028944016
870,-0.02884388
871,-0.028840065
872,-0.028883457
873,-0.028841019
874,-0.028869152
875,-0.028675079
876,-0.029244423
877,-0.02882719
878,-0.028709888
879,-0.028628826
880,-0.028722286
881,-0.029550076
882,-0.029210091
883,-0.029224396
884,-0.029047966
885,-0.028987885
886,-0.02917099
887,-0.029531956
888,-0.02940464
889,-0.02964735
890,-0.029278755
891,-0.02931118
892,-0.029359341
893,-0.029614925
894,-0.029631138
895,-0.029521465
896,-0.029305458
897,-0.029548645
898,-0.02973938
899,-0.029972076
900,-0.029724598
901,-0.029883385
902,-0.02995348
903,-0.029551029
904,-0.029839516
905,-0.030069828
906,-0.030013084
907,-0.030202389
908,-0.030527592
909,-0.030417919
910,-0.030182838
911,-0.03027916
912,-0.030323505
913,-0.030640125
914,-0.030474186
915,-0.030498505
916,-0.030191422
917,-0.030342579
918,-0.030604839
919,-0.030953407
920,-0.030872822
921,-0.031140327
922,-0.031122208
923,-0.031246185
924,-0.030954361
925,-0.03123951
926,-0.03130579
927,-0.031405926
928,-0.031471252
929,-0.031484127
930,-0.031559944
931,-0.031791687
932,-0.031601429
933,-0.031818867
934,-0.031829834
935,-0.032004356
936,-0.032239914
937,-0.032273293
938,-0.032343864
939,-0.032482624
940,-0.032073498
941,-0.032548904
942,-0.032464027
943,-0.032603741
944,-0.03284359
945,-0.032803535
946,-0.033178806
947,-0.033149719
948,-0.033411026
949,-0.033485413
950,-0.033414364
951,-0.033513069
952,-0.033564568
953,-0.033810139
954,-0.034069538
955,-0.03412056
956,-0.034163475
957,-0.034191132
958,-0.033631325
959,-0.033339024
960,-0.033731937
961,-0.033188343
962,-0.033465385
963,-0.033183575
964,-0.033429146
965,-0.032987595
966,-0.032603264
967,-0.033144951
968,-0.032894611
969,-0.033154964
970,-0.032872677
971,-0.033281326
972,-0.033106327
973,-0.032928467
974,-0.033267021
975,-0.03285265
976,-0.032549381
977,-0.032881737
978,-0.032655239
979,-0.033203125
980,-0.033234119
981,-0.033117294
982,-0.032741547
983,-0.03280735
984,-0.033000946
985,-0.032670498
986,-0.033112049
987,-0.032986164
988,-0.033333778
989,-0.033143997
990,-0.033002377
991,-0.03330946
992,-0.032678127
993,-0.032895565
994,-0.033052444
995,-0.033162594
996,-0.033116341
997,-0.033160686
998,-0.032761574
999,-0.033192635
1000,-0.03298378
1001,-0.033232212
1002,-0.033572197
1003,-0.032767296
1004,-0.033405781
1005,-0.033457279
1006,-0.033435822
1007,-0.033437252
1008,-0.03367281
1009,-0.03400135
1010,-0.033678055
1011,-0.033874035
1012,-0.034104824
1013,-0.033922672
1014,-0.033875942
1015,-0.033535957
1016,-0.034581184
1017,-0.034368038
1018,-0.033883095
1019,-0.03360939
1020,-0.034855366
1021,-0.034626961
1022,-0.034637928
1023,-0.034774303
1024,-0.034954071
1025,-0.03572607
1026,-0.035858154
1027,-0.035709858
1028,-0.035011768
1029,-0.035432816
1030,-0.035252094
1031,-0.035872936
1032,-0.035119057
1033,-0.03573513
1034,-0.03593874
1035,-0.035533905
1036,-0.03617382
1037,-0.036314487
1038,-0.035315037
1039,-0.037097454
1040,-0.036513329
1041,-0.036064148
1042,-0.03787756
1043,-0.037642479
1044,-0.037607193
1045,-0.037216663
1046,-0.037356377
1047,-0.038061142
1048,-0.036389351
1049,-0.037533283
1050,-0.036016464
1051,-0.039475441
1052,-0.038295746
1053,-0.038663864
1054,-0.037369728
1055,-0.039604664
1056,-0.038611412
1057,-0.03745079
1058,-0.038315296
1059,-0.039749146
1060,-0.037885666
1061,-0.039223194
1062,-0.041583538
1063,-0.039397717
1064,-0.039466858
1065,-0.038032532
1066,-0.045725822
1067,-0.037479401
1068,-0.037484646
1069,-0.037555695
1070,-0.039520741
1071,-0.037511349
1072,-0.042447567
1073,-0.036098957
1074,-0.043614388
1075,-0.03843832
1076,-0.042795658
1077,-0.039109707
1078,-0.039058208
1079,-0.038768291
1080,-0.040272236
1081,-0.041553497
1082,-0.041474819
1083,-0.039761543
1084,-0.039143085
1085,-0.040651321
1086,-0.040317059
1087,-0.042446136
1088,-0.042262077
1089,-0.044932842
1090,-0.038772583
1091,-0.037854195
1092,-0.039527893
1093,-0.040130138
1094,-0.045087814
1095,-0.041456699
1096,-0.042866707
1097,-0.041645527
1098,-0.041559219
1099,-0.041858196
1100,-0.044492245
