Wavelength (nm),Absorbance (AU)
915,0.000354767
916,0.000372887
917,0.000325203
918,0.000210762
919,0.000443459
920,0.000323772
921,0.00026083
922,0.000406265
923,0.000318527
924,0.000330925
925,0.000302315
926,0.000398636
927,0.000376701
928,0.000269413
929,0.000357628
930,0.000388622
931,0.000430584
932,0.000446796
933,0.000398636
934,0.0003829
935,0.000437737
936,0.000526428
937,0.000462532
938,0.000484467
939,0.000492573
940,0.000423908
941,0.000439644
942,0.000421524
943,0.000452518
944,0.00048399
945,0.000623226
946,0.000436306
947,0.00047493
948,0.000366688
949,0.000547886
950,0.000415325
951,0.000543118
952,0.000701904
953,0.000706673
954,0.000598907
955,0.000629425
956,0.00059557
957,0.000724316
958,0.000724792
959,0.000867367
960,0.000853062
961,0.000963688
962,0.000837326
963,0.000812531
964,0.000677586
965,0.000569344
966,0.000689983
967,0.000788689
968,0.000728607
969,0.00101614
970,0.000631332
971,0.000810623
972,0.000427723
973,0.000739574
974,0.000716686
975,0.000875473
976,0.000632763
977,0.000777245
978,0.000143528
979,0.000586033
980,0.000392437
981,0.000607967
982,0.000489712
983,0.000708103
984,0.000395298
985,6.58035E-05
986,7.43866E-05
987,0.000220299
988,1.57356E-05
989,0.000751019
990,0.000543118
991,0.000795841
992,0.000627518
993,0.000183582
994,0.000292301
995,2.95639E-05
996,0.000812531
997,9.77516E-05
998,0.000396252
999,0.000475407
1000,0.00027132
1001,0.000402451
1002,0.000288486
1003,0.000368595
1004,0.000734806
1005,-1.4782E-05
1006,0.000419617
1007,-0.000387669
1008,-0.000101089
1009,9.34601E-05
1010,0.000655174
1011,0.000197887
1012,0.000260353
1013,0.000794411
1014,-1.00136E-05
1015,0.000231266
1016,-0.000114441
1017,-0.000510693
1018,0.000172138
1019,-2.81334E-05
1020,0.000635624
1021,-0.000487328
1022,0.00049305
1023,-0.000229836
1024,-0.000145912
1025,0.000362396
1026,0.000339031
1027,7.34329E-05
1028,0.000620365
1029,9.9659E-05
1030,-0.000350475
1031,0.00044775
1032,0.000198841
1033,-0.000537872
1034,0.000336647
1035,0.000686646
1036,8.2016E-05
1037,-0.000180721
1038,-0.000496864
1039,3.24249E-05
1040,0.000274658
1041,0.000440121
1042,0.000252247
1043,0.000231266
1044,0.000480652
1045,-7.82013E-05
1046,-0.000637054
1047,0.000184536
1048,0.000638962
1049,0.000552177
1050,0.001319885
1051,2.14577E-05
1052,-0.000584126
1053,-0.000948429
1054,2.00272E-05
1055,0.000201225
1056,-0.0001297
1057,0.000742435
1058,0.001344204
1059,-0.00055027
1060,1.90735E-06
1061,-0.001102448
1062,-0.001157284
1063,-0.00044632
1064,0.000197887
1065,-0.000135422
1066,0.000846863
1067,0.000837803
1068,-0.001004219
1069,-0.000505924
1070,-0.001348019
1071,0.00080204
1072,0.00343132
1073,0.002282143
1074,-0.000427723
1075,-0.00177002
1076,-0.003194809
1077,-0.000394344
1078,-0.00060463
1079,0.001613617
1080,-0.000547886
1081,-0.000123978
1082,-0.001353264
1083,-0.001081944
1084,0.000367165
1085,0.002028465
1086,0.001527309
1087,0.00291729
1088,-0.001533985
1089,-0.003456116
1090,-0.002541065
1091,-0.002780437
1092,-6.58035E-05
1093,0.003995895
1094,0.004587173
1095,0.00273037
1096,-0.001331806
1097,-0.002863407
1098,-0.002450466
1099,0.002943993
1100,-0.001618862
