Wavelength (nm),Absorbance (AU)
318,0.295709133
319,0.28200531
320,0.267372131
321,0.252854824
322,0.236891747
323,0.221018791
324,0.205073357
325,0.19001627
326,0.175848007
327,0.162620544
328,0.150296211
329,0.139646053
330,0.129952908
331,0.1215868
332,0.11404705
333,0.107297421
334,0.101500988
335,0.096385956
336,0.092238426
337,0.088377476
338,0.084909439
339,0.082300663
340,0.079801559
341,0.077685356
342,0.076272011
343,0.075035572
344,0.073915005
345,0.073353291
346,0.072953224
347,0.072649479
348,0.072583675
349,0.072960377
350,0.073143482
351,0.073714256
352,0.074584484
353,0.074887753
354,0.075465679
355,0.076514721
356,0.077525616
357,0.080471992
358,0.083795071
359,0.085114479
360,0.085596085
361,0.086186886
362,0.088161469
363,0.090576172
364,0.092729092
365,0.09489584
366,0.096945763
367,0.099119663
368,0.101644993
369,0.103748798
370,0.106301785
371,0.109221458
372,0.112548351
373,0.116662979
374,0.120682716
375,0.1252985
376,0.130036831
377,0.13555336
378,0.140876293
379,0.14662838
380,0.15234375
381,0.157940865
382,0.163107395
383,0.168212891
384,0.172893047
385,0.17690134
386,0.180950165
387,0.183900356
388,0.186954021
389,0.189435005
390,0.192081928
391,0.193995953
392,0.196596146
393,0.1990242
394,0.202444553
395,0.206583023
396,0.210722446
397,0.216109753
398,0.222162724
399,0.228707314
400,0.237056732
401,0.244727135
402,0.253004074
403,0.261111736
404,0.26848793
405,0.27499485
406,0.279410839
407,0.283116817
408,0.283589363
409,0.282882214
410,0.280246735
411,0.274838924
412,0.26761961
413,0.258773327
414,0.249087811
415,0.237356663
416,0.224274158
417,0.21113348
418,0.197289944
419,0.183223724
420,0.169048786
421,0.155436993
422,0.142174244
423,0.130513191
424,0.118943214
425,0.107532024
426,0.096770287
427,0.086071968
428,0.077273846
429,0.069750786
430,0.061416626
431,0.055549145
432,0.050246716
433,0.043882847
434,0.037920952
435,0.034738064
436,0.030614376
437,0.027010441
438,0.024619102
439,0.02150631
440,0.019864559
441,0.017362118
442,0.015370846
443,0.015061378
444,0.013141155
445,0.012663364
446,0.011505127
447,0.010811329
448,0.010242939
449,0.009410858
450,0.009138107
451,0.00880909
452,0.008194447
453,0.008150101
454,0.007932663
455,0.00767374
456,0.007553101
457,0.007272243
458,0.006804943
459,0.007088184
460,0.007443905
461,0.007401466
462,0.007305145
463,0.007012367
464,0.006465912
465,0.00667429
466,0.007044315
467,0.007691383
468,0.007054806
469,0.007610798
470,0.007631779
471,0.007180691
472,0.006989479
473,0.006973743
474,0.00750351
475,0.00774765
476,0.007703304
477,0.008514404
478,0.008468151
479,0.008784771
480,0.008843422
481,0.009496689
482,0.009694099
483,0.010538101
484,0.0103302
485,0.011159897
486,0.006757259
487,0.018838882
488,0.014436245
489,0.013648033
490,0.014047623
491,0.015095711
492,0.015442371
493,0.015923977
494,0.017090797
495,0.018317223
496,0.018181324
497,0.019626617
498,0.020804405
499,0.021047592
500,0.022727489
501,0.023893833
502,0.024661541
503,0.02605772
504,0.027433395
505,0.028866768
506,0.029579639
507,0.031873226
508,0.033075809
509,0.034481525
510,0.036259174
511,0.038205147
512,0.040290833
513,0.042008877
514,0.043920994
515,0.046277523
516,0.048435211
517,0.050469398
518,0.053174973
519,0.055670261
520,0.058391094
521,0.061120987
522,0.06416893
523,0.067053795
524,0.069756985
525,0.073368549
526,0.076461315
527,0.080068588
528,0.083758831
529,0.08758831
530,0.091718674
531,0.095444679
532,0.099662781
533,0.104029179
534,0.108579636
535,0.113428116
536,0.118299961
537,0.123669624
538,0.128527164
539,0.133912563
540,0.1397295
541,0.145726681
542,0.151637077
543,0.157833576
544,0.164776325
545,0.171375751
546,0.178966522
547,0.186524391
548,0.194043159
549,0.202715397
550,0.211398125
551,0.220581532
552,0.230468273
553,0.240461826
554,0.250976563
555,0.262427807
556,0.273804665
557,0.286443233
558,0.298996449
559,0.312940121
560,0.326737881
561,0.341026783
562,0.356743336
563,0.372731209
564,0.388793468
565,0.405580044
566,0.423158169
567,0.440243244
568,0.458413601
569,0.47747612
570,0.494828224
571,0.514114857
572,0.531270027
573,0.552431583
574,0.56893301
575,0.587643623
576,0.605947018
577,0.624181271
578,0.640413284
579,0.658733845
580,0.674838543
581,0.694524765
582,0.705742836
583,0.723577976
584,0.741383076
585,0.754852295
586,0.770051479
587,0.787393093
588,0.801249027
589,0.818021774
590,0.834458351
591,0.851329803
592,0.87157917
593,0.888309956
594,0.908425808
595,0.930411339
596,0.952549934
597,0.978234768
598,1.004816532
599,1.033721924
600,1.063244343
601,1.095583439
602,1.129296303
603,1.165307522
604,1.199709415
605,1.242445469
606,1.289458752
607,1.337701797
608,1.389351845
609,1.444879055
610,1.502774239
611,1.559864044
612,1.616397858
613,1.680103302
614,1.74767065
615,1.80481863
616,1.870845795
617,1.92846632
618,1.98711586
619,2.048113346
620,2.104449272
621,2.161082268
622,2.204258442
623,2.240902901
624,2.282558441
625,2.299511433
626,2.339452267
627,2.359589577
628,2.368108749
629,2.379532337
630,2.368213654
631,2.369802475
632,2.334361076
633,2.331114769
634,2.294001579
635,2.248351574
636,2.209867477
637,2.143104076
638,2.074699402
639,2.010811806
640,1.941484451
641,1.871714592
642,1.788589478
643,1.711347103
644,1.613867283
645,1.533030033
646,1.44790554
647,1.359875679
648,1.275229931
649,1.190551758
650,1.107817173
651,1.02766943
652,0.952612877
653,0.88150835
654,0.812107563
655,0.745629311
656,0.685399055
657,0.63250351
658,0.582660198
659,0.530091286
660,0.484097958
661,0.440844059
662,0.401576519
663,0.365317822
664,0.331864357
665,0.300809383
666,0.272458076
667,0.246653557
668,0.223056793
669,0.201056957
670,0.181681156
671,0.16400528
672,0.148049355
673,0.132362366
674,0.118908405
675,0.106694221
676,0.095274925
677,0.085168839
678,0.076296329
679,0.067705631
680,0.060083866
681,0.053103924
682,0.046916962
683,0.040983677
684,0.036276817
685,0.031438351
686,0.026548386
687,0.022714615
688,0.019052505
689,0.016037941
690,0.01317215
691,0.010656834
692,0.007952213
693,0.005961895
694,0.003563881
695,0.002315521
696,0.000111103
697,-0.000103951
698,-0.002929211
699,-0.003773689
700,-0.00497818
701,-0.006010056
702,-0.006528378
703,-0.007669926
704,-0.008730412
705,-0.009449482
706,-0.009714603
707,-0.009721279
708,-0.011526108
709,-0.012255669
710,-0.012185097
711,-0.012628078
712,-0.013284206
713,-0.013300419
714,-0.013750076
715,-0.014206886
716,-0.014997959
717,-0.015201569
718,-0.014993668
719,-0.015402317
720,-0.015999317
721,-0.015921116
722,-0.016267776
723,-0.0163517
724,-0.01622963
725,-0.016087532
726,-0.016238689
727,-0.016960144
728,-0.016736984
729,-0.016863346
730,-0.017149925
731,-0.017183781
732,-0.018174648
733,-0.01813221
734,-0.017613888
735,-0.018422127
736,-0.018254757
737,-0.018201828
738,-0.018753529
739,-0.017994404
740,-0.018498898
741,-0.019712448
742,-0.019247532
743,-0.019372463
744,-0.019396305
745,-0.018907547
746,-0.018910885
747,-0.018892765
748,-0.019596577
749,-0.019819736
750,-0.019435883
751,-0.020179272
752,-0.020198345
753,-0.019538879
754,-0.019544601
755,-0.020512581
756,-0.020105362
757,-0.019649029
758,-0.020340443
759,-0.020718575
760,-0.02013588
761,-0.02118063
762,-0.02242136
763,-0.020944595
764,-0.019749165
765,-0.020626068
766,-0.022366524
767,-0.022724152
768,-0.02054739
769,-0.020235538
770,-0.021292686
771,-0.02174139
772,-0.022720337
773,-0.022389889
774,-0.021492958
775,-0.021718502
776,-0.021919727
777,-0.022070885
778,-0.021308899
779,-0.020575047
780,-0.021740913
781,-0.021914005
782,-0.022271633
783,-0.021604061
784,-0.022090435
785,-0.022396564
786,-0.022292614
787,-0.021421909
788,-0.021348953
789,-0.022123337
790,-0.022909164
791,-0.021894455
792,-0.021897316
793,-0.022444248
794,-0.021079063
795,-0.021667957
796,-0.023341179
797,-0.022941113
798,-0.021970749
799,-0.022046566
800,-0.022702694
801,-0.022735596
802,-0.022429943
803,-0.022386074
804,-0.023217678
805,-0.022611618
806,-0.021478176
807,-0.023006439
808,-0.023403168
809,-0.023100376
810,-0.023467541
811,-0.023711681
812,-0.023365498
813,-0.022873402
814,-0.023654938
815,-0.02368021
816,-0.02364397
817,-0.023842335
818,-0.023910999
819,-0.023971081
820,-0.023768902
821,-0.0239501
822,-0.024262428
823,-0.025108814
824,-0.024481773
825,-0.024043083
826,-0.024845123
827,-0.024411678
828,-0.024739265
829,-0.025198936
830,-0.025158405
831,-0.025354385
832,-0.025385857
833,-0.024569511
834,-0.024666309
835,-0.02530241
836,-0.0253582
837,-0.025978565
838,-0.02575922
839,-0.025087357
840,-0.025585651
841,-0.02540493
842,-0.025653362
843,-0.025767326
844,-0.025545597
845,-0.025792599
846,-0.025816441
847,-0.025571346
848,-0.02605772
849,-0.025720596
850,-0.026125908
851,-0.025810719
852,-0.024893284
853,-0.024971008
854,-0.025589943
855,-0.026708603
856,-0.026654243
857,-0.026587963
858,-0.026482105
859,-0.026219845
860,-0.026616096
861,-0.026200771
862,-0.026360989
863,-0.026002407
864,-0.026283264
865,-0.026718616
866,-0.026325703
867,-0.026520252
868,-0.026333809
869,-0.026524544
870,-0.026411057
871,-0.026538372
872,-0.026447773
873,-0.02649498
874,-0.02657032
875,-0.026245594
876,-0.026759148
877,-0.026394844
878,-0.026239872
879,-0.026159286
880,-0.026313305
881,-0.027114391
882,-0.026851654
883,-0.026932716
884,-0.026556492
885,-0.026651382
886,-0.026898861
887,-0.027222633
888,-0.027179241
889,-0.027288437
890,-0.02706337
891,-0.027035713
892,-0.027061939
893,-0.027246475
894,-0.027274132
895,-0.027354717
896,-0.027090073
897,-0.027305603
898,-0.027417183
899,-0.027565479
900,-0.027333736
901,-0.027505398
902,-0.027750969
903,-0.027392387
904,-0.027625084
905,-0.027694702
906,-0.027696609
907,-0.027906418
908,-0.028175831
909,-0.028123856
910,-0.027804852
911,-0.027902603
912,-0.028106689
913,-0.028244495
914,-0.028295517
915,-0.028159142
916,-0.027726173
917,-0.028017998
918,-0.028209686
919,-0.028520584
920,-0.028580666
921,-0.028812408
922,-0.028647423
923,-0.028819561
924,-0.028618813
925,-0.028848648
926,-0.028771877
927,-0.028796196
928,-0.028936386
929,-0.028888702
930,-0.028950214
931,-0.029213428
932,-0.028969288
933,-0.028944492
934,-0.029154778
935,-0.029154778
936,-0.029367447
937,-0.029329777
938,-0.02926445
939,-0.029374599
940,-0.029158592
941,-0.029520512
942,-0.029513836
943,-0.02959013
944,-0.02954483
945,-0.029808998
946,-0.029914379
947,-0.029923916
948,-0.029832363
949,-0.030166626
950,-0.029864311
951,-0.029980183
952,-0.029828548
953,-0.030164719
954,-0.03041029
955,-0.030063152
956,-0.030278206
957,-0.029922009
958,-0.029428482
959,-0.029284954
960,-0.029379845
961,-0.02887249
962,-0.028855801
963,-0.028860569
964,-0.02879715
965,-0.02882719
966,-0.028448105
967,-0.028720856
968,-0.028829098
969,-0.028872967
970,-0.028657436
971,-0.029046059
972,-0.029080868
973,-0.028944016
974,-0.02890873
975,-0.02877903
976,-0.028814316
977,-0.028913498
978,-0.028945446
979,-0.029349804
980,-0.029469013
981,-0.029092789
982,-0.029169559
983,-0.029666424
984,-0.029372215
985,-0.029702663
986,-0.029652596
987,-0.029870033
988,-0.030123711
989,-0.029993057
990,-0.030306816
991,-0.03004837
992,-0.029584885
993,-0.030380249
994,-0.030300617
995,-0.030700684
996,-0.030299187
997,-0.030430317
998,-0.029933453
999,-0.030382633
1000,-0.031019688
1001,-0.03094101
1002,-0.030944347
1003,-0.030413151
1004,-0.030982971
1005,-0.030975342
1006,-0.031096935
1007,-0.030879498
1008,-0.031451702
1009,-0.031721592
1010,-0.031994343
1011,-0.031841278
1012,-0.031682014
1013,-0.032038212
1014,-0.031830788
1015,-0.031946659
1016,-0.033105373
1017,-0.033284187
1018,-0.032935143
1019,-0.031575203
1020,-0.032295704
1021,-0.033081532
1022,-0.032842159
1023,-0.032338142
1024,-0.033110142
1025,-0.033690453
1026,-0.034011364
1027,-0.03361845
1028,-0.033249378
1029,-0.033595562
1030,-0.033351421
1031,-0.034080982
1032,-0.032400131
1033,-0.033865452
1034,-0.034278393
1035,-0.033518314
1036,-0.035159588
1037,-0.033878326
1038,-0.03477478
1039,-0.034856319
1040,-0.03445816
1041,-0.034845352
1042,-0.034090519
1043,-0.035423756
1044,-0.036117554
1045,-0.034257889
1046,-0.036208153
1047,-0.035264015
1048,-0.033900261
1049,-0.036442757
1050,-0.034655094
1051,-0.036768913
1052,-0.035480976
1053,-0.034581661
1054,-0.035494804
1055,-0.037697315
1056,-0.036030769
1057,-0.037163258
1058,-0.034205914
1059,-0.033869743
1060,-0.036215305
1061,-0.035721302
1062,-0.036053658
1063,-0.037815094
1064,-0.036239624
1065,-0.033681393
1066,-0.040314198
1067,-0.034393787
1068,-0.034642696
1069,-0.032702446
1070,-0.037725449
1071,-0.03663063
1072,-0.037140846
1073,-0.034662724
1074,-0.042089462
1075,-0.038990974
1076,-0.037721634
1077,-0.038337708
1078,-0.036597729
1079,-0.034602165
1080,-0.034025192
1081,-0.038648605
1082,-0.037265301
1083,-0.037745953
1084,-0.037248135
1085,-0.035678387
1086,-0.037719727
1087,-0.038971424
1088,-0.04090929
1089,-0.041837215
1090,-0.03100872
1091,-0.033355236
1092,-0.032699108
1093,-0.032526493
1094,-0.034710884
1095,-0.037448406
1096,-0.037997246
1097,-0.036212444
1098,-0.039895535
1099,-0.034838676
1100,-0.042212963
