Wavelength (nm),Absorbance (AU)
349,0.02453804
350,0.024374485
351,0.024592876
352,0.024775505
353,0.024851322
354,0.02503109
355,0.024497986
356,0.023959637
357,0.024306774
358,0.024902821
359,0.02654171
360,0.027240276
361,0.026816845
362,0.02620554
363,0.026169777
364,0.026676655
365,0.027310848
366,0.0276618
367,0.028012753
368,0.028315544
369,0.028715611
370,0.029177666
371,0.029482365
372,0.029898167
373,0.030561924
374,0.031395912
375,0.031983852
376,0.033014297
377,0.0338974
378,0.034845352
379,0.035609245
380,0.036950111
381,0.037427425
382,0.038525581
383,0.039144993
384,0.040064812
385,0.04077673
386,0.041420937
387,0.042251587
388,0.04253006
389,0.042555332
390,0.043016911
391,0.043601036
392,0.044154644
393,0.044241905
394,0.044546127
395,0.045395374
396,0.046005249
397,0.04727602
398,0.048286915
399,0.049064159
400,0.050323009
401,0.051975727
402,0.053133011
403,0.054767609
404,0.056099892
405,0.057051182
406,0.05739212
407,0.057879925
408,0.058216095
409,0.058237076
410,0.05756855
411,0.056811333
412,0.055850983
413,0.054214478
414,0.052258492
415,0.050187588
416,0.047943592
417,0.045708179
418,0.043470383
419,0.041193962
420,0.038909912
421,0.036748886
422,0.034284592
423,0.032168388
424,0.029914856
425,0.028057098
426,0.026185513
427,0.024861813
428,0.023046494
429,0.021987915
430,0.020925999
431,0.019357681
432,0.018173218
433,0.017825603
434,0.016629219
435,0.015539646
436,0.015303135
437,0.014684677
438,0.014416218
439,0.013856411
440,0.013411045
441,0.013449192
442,0.012637615
443,0.012456417
444,0.012148857
445,0.012097359
446,0.011712074
447,0.011402607
448,0.011438847
449,0.011255741
450,0.011117935
451,0.011189938
452,0.010930538
453,0.010989666
454,0.01085186
455,0.010883808
456,0.010749817
457,0.01087904
458,0.010937691
459,0.010748863
460,0.010641098
461,0.010502815
462,0.010520935
463,0.010753632
464,0.010844707
465,0.010678291
466,0.010451794
467,0.010203362
468,0.010401249
469,0.01020813
470,0.010258675
471,0.010288715
472,0.010302544
473,0.010309219
474,0.010212421
475,0.010432243
476,0.010294437
477,0.010474205
478,0.010434628
479,0.010207176
480,0.010562897
481,0.010550976
482,0.010497093
483,0.010724545
484,0.010692596
485,0.012751579
486,0.009788036
487,0.010457516
488,0.009848595
489,0.010938168
490,0.011022091
491,0.011240959
492,0.011097431
493,0.011175632
494,0.011339188
495,0.011637211
496,0.011607647
497,0.011786461
498,0.011755943
499,0.011773586
500,0.011972427
501,0.012378216
502,0.012537479
503,0.012591362
504,0.012598991
505,0.013037205
506,0.012954712
507,0.013392925
508,0.013494968
509,0.013773441
510,0.014026642
511,0.014395714
512,0.014641762
513,0.014920712
514,0.015007019
515,0.015441895
516,0.016072273
517,0.016286373
518,0.016686916
519,0.01715374
520,0.017475128
521,0.017923832
522,0.018568993
523,0.018968582
524,0.019207954
525,0.020026207
526,0.020287514
527,0.020923138
528,0.021478653
529,0.022122383
530,0.022842407
531,0.023297787
532,0.024057388
533,0.024868965
534,0.025504112
535,0.026352406
536,0.026997566
537,0.028039455
538,0.028828144
539,0.029601574
540,0.030605316
541,0.03161478
542,0.032509327
543,0.033306122
544,0.034598351
545,0.035709858
546,0.036973953
547,0.038389206
548,0.039492607
549,0.040802956
550,0.04220438
551,0.043784142
552,0.045465469
553,0.046984673
554,0.04861021
555,0.050727844
556,0.052633762
557,0.054647446
558,0.056652069
559,0.059134483
560,0.06140995
561,0.063844681
562,0.066285133
563,0.069041252
564,0.071667194
565,0.07452631
566,0.077584267
567,0.080311298
568,0.083331585
569,0.086852551
570,0.089764118
571,0.092947483
572,0.095544815
573,0.099207878
574,0.102053642
575,0.10493803
576,0.108107567
577,0.111106873
578,0.113618374
579,0.116581917
580,0.119375706
581,0.122908115
582,0.124181271
583,0.126151085
584,0.130247593
585,0.132343292
586,0.134300709
587,0.137447834
588,0.139383793
589,0.14192915
590,0.144716263
591,0.147563934
592,0.15148592
593,0.153980732
594,0.157086849
595,0.160667419
596,0.16424799
597,0.168703556
598,0.173390865
599,0.17858839
600,0.183409691
601,0.189024925
602,0.194768906
603,0.201024532
604,0.206326008
605,0.213589668
606,0.221657276
607,0.230104446
608,0.239078999
609,0.248487473
610,0.258503437
611,0.268640995
612,0.279023647
613,0.28985405
614,0.301023483
615,0.312334538
616,0.323184013
617,0.33457613
618,0.345266819
619,0.356599808
620,0.366769314
621,0.376656532
622,0.386244774
623,0.394494057
624,0.402541637
625,0.408407211
626,0.414314747
627,0.418596745
628,0.421331882
629,0.42296505
630,0.423018456
631,0.421536446
632,0.417968273
633,0.413241863
634,0.406633854
635,0.39871788
636,0.389452934
637,0.378108978
638,0.365778923
639,0.352544785
640,0.339597702
641,0.326181412
642,0.311378956
643,0.296757221
644,0.281064034
645,0.265660286
646,0.249979019
647,0.234721184
648,0.219738483
649,0.204947472
650,0.190766335
651,0.176956654
652,0.16397953
653,0.151808739
654,0.139941216
655,0.130322933
656,0.11871767
657,0.108226299
658,0.10078764
659,0.091808319
660,0.084075928
661,0.076698303
662,0.070112705
663,0.063980579
664,0.058516026
665,0.053287506
666,0.048493862
667,0.04416132
668,0.040263176
669,0.036696434
670,0.033450603
671,0.030736446
672,0.027988911
673,0.02523756
674,0.023098469
675,0.021114349
676,0.019277096
677,0.017663479
678,0.016096115
679,0.014759064
680,0.013327122
681,0.012406349
682,0.01128006
683,0.010293007
684,0.009590626
685,0.008810997
686,0.007956505
687,0.007344723
688,0.00658083
689,0.006200314
690,0.005746841
691,0.005302429
692,0.004720688
693,0.00454855
694,0.004188061
695,0.003876686
696,0.003586769
697,0.003574848
698,0.002938271
699,0.002973557
700,0.002738953
701,0.002525806
702,0.002398491
703,0.002271175
704,0.00203371
705,0.001862526
706,0.00191164
707,0.001828671
708,0.001607895
709,0.001411438
710,0.001410961
711,0.001324654
712,0.001243114
713,0.001114845
714,0.001079559
715,0.001122952
716,0.000892162
717,0.00084734
718,0.000827312
719,0.000727654
720,0.000574112
721,0.000583649
722,0.000549316
723,0.000606537
724,0.000532627
725,0.000506878
726,0.00053072
727,0.000494957
728,0.000451088
729,0.00044775
730,0.00043726
731,0.000439167
732,0.000185966
733,0.000234127
734,0.000210285
735,9.34601E-05
736,6.34193E-05
737,0.000147343
738,-6.67572E-06
739,0.000113964
740,-7.39098E-05
741,-0.000144482
742,-7.72476E-05
743,-0.000287056
744,-0.000100613
745,-0.000181198
746,-8.05855E-05
747,-0.000195026
748,-0.000243664
749,-0.000374794
750,-0.000366211
751,-0.000402927
752,-0.000279903
753,-0.000248909
754,-0.000284195
755,-0.000380993
756,-0.00040102
757,-0.000257969
758,-0.000354767
759,-0.000452518
760,-0.000401497
761,-0.000536919
762,-0.000790119
763,-0.000632763
764,-0.000512123
765,-0.000499725
766,-0.000626564
767,-0.000693798
768,-0.000652313
769,-0.000619888
770,-0.000572681
771,-0.000711441
772,-0.000994205
773,-0.000861645
774,-0.000843525
775,-0.000721931
776,-0.000852585
777,-0.000986576
778,-0.000888348
779,-0.000684738
780,-0.000774384
781,-0.000896931
782,-0.000950813
783,-0.000843048
784,-0.000862122
785,-0.000976086
786,-0.000959396
787,-0.000788689
788,-0.000773907
789,-0.000997543
790,-0.001145363
791,-0.000912666
792,-0.000872135
793,-0.001143932
794,-0.000958443
795,-0.00087738
796,-0.001131535
797,-0.001119137
798,-0.001110077
799,-0.001015186
800,-0.001173496
801,-0.001291275
802,-0.001084328
803,-0.001070499
804,-0.001399517
805,-0.001259804
806,-0.000891209
807,-0.001272202
808,-0.001341343
809,-0.001166344
810,-0.001281261
811,-0.001431942
812,-0.001262665
813,-0.001298428
814,-0.001491547
815,-0.001503944
816,-0.001428127
817,-0.001380444
818,-0.001542091
819,-0.001444817
820,-0.001447201
821,-0.001533508
822,-0.001536369
823,-0.001787186
824,-0.001704693
825,-0.00153923
826,-0.001729488
827,-0.001684666
828,-0.001525402
829,-0.001692295
830,-0.001723766
831,-0.001739025
832,-0.001739502
833,-0.001660347
834,-0.001609802
835,-0.001715183
836,-0.001808167
837,-0.001917839
838,-0.001927376
839,-0.001803398
840,-0.001851559
841,-0.001806736
842,-0.001723766
843,-0.001791
844,-0.00185585
845,-0.001851082
846,-0.001974583
847,-0.001792908
848,-0.001897812
849,-0.001885891
850,-0.002014637
851,-0.001897335
852,-0.001897812
853,-0.001844406
854,-0.001764774
855,-0.002015114
856,-0.001978874
857,-0.001924038
858,-0.002085686
859,-0.002040863
860,-0.002029419
861,-0.002158165
862,-0.001991272
863,-0.002123833
864,-0.001966953
865,-0.002149582
866,-0.001991272
867,-0.00223732
868,-0.002170086
869,-0.00211525
870,-0.002214909
871,-0.002117157
872,-0.002259254
873,-0.00219202
874,-0.0021348
875,-0.002140999
876,-0.002185822
877,-0.002219677
878,-0.002150059
879,-0.0023489
880,-0.002243519
881,-0.002459049
882,-0.002298832
883,-0.002386093
884,-0.002340794
885,-0.002513409
886,-0.002327442
887,-0.002431393
888,-0.002398968
889,-0.002409935
890,-0.00248909
891,-0.002503395
892,-0.002362728
893,-0.002373219
894,-0.002512455
895,-0.002554417
896,-0.002365589
897,-0.002367496
898,-0.002542019
899,-0.002638817
900,-0.002484798
901,-0.002571106
902,-0.002578735
903,-0.002445221
904,-0.002608299
905,-0.002648354
906,-0.002684593
907,-0.002673149
908,-0.002631187
909,-0.002743244
910,-0.00266695
911,-0.002788067
912,-0.002807617
913,-0.00252533
914,-0.00281477
915,-0.002878189
916,-0.002589226
917,-0.002561092
918,-0.002750874
919,-0.002828598
920,-0.002631664
921,-0.002676964
922,-0.002833366
923,-0.002963543
924,-0.002836227
925,-0.002830029
926,-0.002815247
927,-0.002803326
928,-0.002930641
929,-0.002761364
930,-0.002771378
931,-0.003032207
932,-0.002798557
933,-0.002937794
934,-0.00277853
935,-0.00285244
936,-0.002902508
937,-0.003086567
938,-0.002883911
939,-0.00301981
940,-0.002640247
941,-0.002942085
942,-0.003004074
943,-0.003008366
944,-0.00304842
945,-0.003017426
946,-0.003229618
947,-0.002915382
948,-0.00292635
949,-0.003014088
950,-0.002839565
951,-0.002997875
952,-0.002855778
953,-0.002715111
954,-0.003110886
955,-0.002951622
956,-0.002968311
957,-0.003089905
958,-0.002856731
959,-0.002792358
960,-0.003153324
961,-0.00304985
962,-0.003208637
963,-0.002911568
964,-0.003307819
965,-0.003023624
966,-0.002856731
967,-0.002967358
968,-0.002902985
969,-0.003568172
970,-0.00304985
971,-0.003489971
972,-0.003442764
973,-0.00310421
974,-0.003149033
975,-0.003373146
976,-0.003623486
977,-0.003490448
978,-0.003501892
979,-0.003558636
980,-0.003600121
981,-0.003782749
982,-0.0032444
983,-0.003593922
984,-0.003891468
985,-0.00369978
986,-0.003446579
987,-0.004057884
988,-0.004077911
989,-0.00430727
990,-0.004401684
991,-0.004668713
992,-0.003983498
993,-0.004349232
994,-0.004474163
995,-0.004496098
996,-0.004054546
997,-0.003848076
998,-0.004137993
999,-0.004740238
1000,-0.004597664
1001,-0.004488468
1002,-0.004649639
1003,-0.003867626
1004,-0.004691124
1005,-0.004636765
1006,-0.004840374
1007,-0.00440073
1008,-0.004565239
1009,-0.004894733
1010,-0.005242348
1011,-0.004827499
1012,-0.00442791
1013,-0.004779816
1014,-0.004761219
1015,-0.004570007
1016,-0.005481243
1017,-0.004718781
1018,-0.005228996
1019,-0.004491329
1020,-0.005795956
1021,-0.005374908
1022,-0.005543709
1023,-0.005284786
1024,-0.005204201
1025,-0.006030083
1026,-0.006456375
1027,-0.005663872
1028,-0.0053339
1029,-0.005927563
1030,-0.00534296
1031,-0.00615263
1032,-0.005257607
1033,-0.005992889
1034,-0.005393982
1035,-0.00582695
1036,-0.006252766
1037,-0.006842136
1038,-0.00650692
1039,-0.00503397
1040,-0.005939484
1041,-0.005311966
1042,-0.007935524
1043,-0.006999493
1044,-0.006958008
1045,-0.006130219
1046,-0.006738663
1047,-0.00695467
1048,-0.005535126
1049,-0.007078171
1050,-0.006307602
1051,-0.00639534
1052,-0.00714922
1053,-0.008426189
1054,-0.007139683
1055,-0.009330273
1056,-0.006633759
1057,-0.007592678
1058,-0.006978989
1059,-0.006291866
1060,-0.009085178
1061,-0.009579182
1062,-0.009138584
1063,-0.009799004
1064,-0.009366512
1065,-0.005371571
1066,-0.012163162
1067,-0.007702351
1068,-0.007260799
1069,-0.005935192
1070,-0.008191109
1071,-0.007107735
1072,-0.010649204
1073,-0.005877972
1074,-0.01059103
1075,-0.009866714
1076,-0.007454872
1077,-0.005921841
1078,-0.009903908
1079,-0.008040428
1080,-0.009157658
1081,-0.012399197
1082,-0.014369965
1083,-0.013962269
1084,-0.008457184
1085,-0.009971619
1086,-0.011324883
1087,-0.007474899
1088,-0.008914471
1089,-0.012174606
1090,-0.00455761
1091,-0.009450436
1092,-0.00631237
1093,-0.010106087
1094,-0.011606693
1095,-0.009559155
1096,-0.010258198
1097,-0.010914326
1098,-0.014818192
1099,-0.013079643
1100,-0.017586708
