Wavelength (nm),Absorbance (AU)
679,0.035456657
680,0.032261372
681,0.02955389
682,0.026946545
683,0.024611473
684,0.022698879
685,0.020805836
686,0.018945694
687,0.017439365
688,0.01593256
689,0.014741898
690,0.013587952
691,0.012504101
692,0.011457443
693,0.010716438
694,0.00992012
695,0.009189606
696,0.008449078
697,0.008090496
698,0.007213593
699,0.006919384
700,0.006267548
701,0.005919933
702,0.005638599
703,0.005296707
704,0.00485754
705,0.004535675
706,0.004394054
707,0.004268646
708,0.003758907
709,0.003546238
710,0.003448486
711,0.003227711
712,0.003038406
713,0.002803802
714,0.002757549
715,0.002778053
716,0.002351284
717,0.002334118
718,0.00223732
719,0.002114773
720,0.001843929
721,0.001877785
722,0.001702309
723,0.001746655
724,0.001739979
725,0.00165844
726,0.001675606
727,0.00148201
728,0.001458645
729,0.001513481
730,0.001481533
731,0.001367569
732,0.0011549
733,0.001259327
734,0.001172066
735,0.000975132
736,0.001090527
737,0.001039505
738,0.000917912
739,0.001058578
740,0.000862122
741,0.000677586
742,0.000713348
743,0.000573635
744,0.000676632
745,0.000733852
746,0.000788689
747,0.000696182
748,0.000604153
749,0.000477791
750,0.000465393
751,0.00041914
752,0.000477791
753,0.000615597
754,0.00059557
755,0.000397205
756,0.000389576
757,0.000499725
758,0.0004282
759,0.000243664
760,0.000391483
761,7.96318E-05
762,-0.000123978
763,0.000204563
764,0.000295639
765,0.000212193
766,6.96182E-05
767,-5.19753E-05
768,0.000155926
769,8.67844E-05
770,0.000203609
771,-5.19753E-05
772,-0.000248909
773,-0.00014019
774,3.71933E-05
775,4.62532E-05
776,-0.00010252
777,-0.00018549
778,1.04904E-05
779,5.43594E-05
780,-3.71933E-05
781,-0.000171661
782,-0.00022316
783,-0.000130653
784,-0.00012207
785,-0.00023365
786,-0.000291348
787,-7.05719E-05
788,-7.62939E-06
789,-0.000251293
790,-0.000368595
791,-0.000117779
792,-8.86917E-05
793,-0.000339508
794,-0.00021553
795,-0.000196934
796,-0.000408649
797,-0.000323772
798,-0.000342369
799,-0.000217915
800,-0.00039196
801,-0.000507355
802,-0.000346184
803,-0.000388145
804,-0.000614166
805,-0.000463009
806,-0.000212193
807,-0.000469685
808,-0.000593662
809,-0.000422955
810,-0.000612736
811,-0.00070858
812,-0.000494957
813,-0.000449181
814,-0.000680923
815,-0.000668049
816,-0.000615597
817,-0.00066185
818,-0.000722408
819,-0.000789165
820,-0.000679493
821,-0.000713825
822,-0.000782967
823,-0.00091362
824,-0.000824451
825,-0.000782967
826,-0.000905991
827,-0.000822067
828,-0.000872135
829,-0.001007557
830,-0.000879765
831,-0.000992775
832,-0.000981808
833,-0.000785828
834,-0.00092268
835,-0.000958443
836,-0.000843525
837,-0.001117706
838,-0.001049995
839,-0.001015663
840,-0.001037121
841,-0.000987053
842,-0.001031399
843,-0.001037121
844,-0.001027107
845,-0.001039505
846,-0.001104355
847,-0.000997543
848,-0.001186848
849,-0.001166821
850,-0.001300812
851,-0.001154423
852,-0.001031876
853,-0.001117229
854,-0.000984192
855,-0.001213551
856,-0.001347065
857,-0.001196861
858,-0.001253128
859,-0.001236916
860,-0.001349449
861,-0.00135088
862,-0.001342297
863,-0.00124073
864,-0.001161575
865,-0.001467228
866,-0.001351357
867,-0.001513481
868,-0.001451969
869,-0.001360893
870,-0.001355171
871,-0.001274109
872,-0.001384735
873,-0.001459122
874,-0.001491547
875,-0.001376152
876,-0.001543999
877,-0.001497746
878,-0.001461029
879,-0.001423836
880,-0.001363277
881,-0.001708984
882,-0.001531601
883,-0.00159502
884,-0.001430035
885,-0.001712799
886,-0.001556873
887,-0.00171423
888,-0.001723289
889,-0.001672268
890,-0.001556873
891,-0.001652241
892,-0.001533985
893,-0.001764774
894,-0.001882553
895,-0.001700401
896,-0.001647472
897,-0.001728058
898,-0.001763821
899,-0.001719952
900,-0.001792908
901,-0.001847267
902,-0.001829624
903,-0.001636505
904,-0.001931667
905,-0.001926422
906,-0.001895905
907,-0.00191927
908,-0.001969814
909,-0.002031803
910,-0.001921654
911,-0.001978874
912,-0.001950741
913,-0.001866817
914,-0.002171516
915,-0.002061844
916,-0.00186491
917,-0.00197649
918,-0.001966953
919,-0.002206802
920,-0.001860142
921,-0.001949787
922,-0.002141953
923,-0.002132893
924,-0.00211525
925,-0.002168179
926,-0.002064705
927,-0.002055168
928,-0.001961231
929,-0.002134323
930,-0.002077103
931,-0.002233505
932,-0.002053738
933,-0.002110004
934,-0.002178192
935,-0.002120495
936,-0.002194881
937,-0.002175808
938,-0.002094269
939,-0.002233982
940,-0.002020836
941,-0.00228405
942,-0.002295971
943,-0.002300739
944,-0.002227306
945,-0.002298832
946,-0.002351761
947,-0.002221584
948,-0.002206802
949,-0.00229454
950,-0.002379894
951,-0.002126217
952,-0.002084255
953,-0.0020051
954,-0.002408028
955,-0.002308846
956,-0.002149105
957,-0.002428055
958,-0.001899719
959,-0.002056599
960,-0.00231266
961,-0.002013206
962,-0.002141953
963,-0.001980782
964,-0.002156734
965,-0.002281666
966,-0.001846313
967,-0.002243996
968,-0.002163887
969,-0.00248003
970,-0.002481461
971,-0.002525806
972,-0.002364159
973,-0.002583504
974,-0.002511978
975,-0.002313614
976,-0.002846718
977,-0.002905369
978,-0.002524376
979,-0.00278616
980,-0.002682209
981,-0.002802372
982,-0.002768993
983,-0.003241062
984,-0.003013611
985,-0.002524853
986,-0.002735615
987,-0.003389359
988,-0.00327158
989,-0.003129482
990,-0.003110409
991,-0.003944874
992,-0.002765179
993,-0.003556252
994,-0.003535271
995,-0.003395557
996,-0.003698826
997,-0.003543854
998,-0.003376007
999,-0.003507137
1000,-0.003378868
1001,-0.004242897
1002,-0.004132271
1003,-0.00358057
1004,-0.003649235
1005,-0.003522873
1006,-0.003403664
1007,-0.004169464
1008,-0.00421524
1009,-0.003611088
1010,-0.00383234
1011,-0.004092693
1012,-0.003930092
1013,-0.004810333
1014,-0.005087376
1015,-0.003547668
1016,-0.004972935
1017,-0.004448414
1018,-0.004678249
1019,-0.003243446
1020,-0.004237652
1021,-0.005082607
1022,-0.004715443
1023,-0.00433588
1024,-0.004464626
1025,-0.005336285
1026,-0.006578922
1027,-0.005209446
1028,-0.004487514
1029,-0.005296707
1030,-0.004607677
1031,-0.005826473
1032,-0.003781319
1033,-0.005459309
1034,-0.004832745
1035,-0.004643917
1036,-0.005530357
1037,-0.006213665
1038,-0.004899979
1039,-0.005009174
1040,-0.005123138
1041,-0.005730152
1042,-0.006356239
1043,-0.006104469
1044,-0.006212234
1045,-0.005279541
1046,-0.006196976
1047,-0.006867886
1048,-0.005030155
1049,-0.006238937
1050,-0.005394936
1051,-0.005759239
1052,-0.006978035
1053,-0.006244183
1054,-0.006632328
1055,-0.007053852
1056,-0.006706715
1057,-0.006979942
1058,-0.006399155
1059,-0.006414413
1060,-0.006761551
1061,-0.007884502
1062,-0.009148121
1063,-0.008620262
1064,-0.006371975
1065,-0.005530834
1066,-0.013066292
1067,-0.004509449
1068,-0.005731106
1069,-0.005320549
1070,-0.006608963
1071,-0.005275726
1072,-0.009135723
1073,-0.004731178
1074,-0.009102821
1075,-0.003948212
1076,-0.009235859
1077,-0.01059103
1078,-0.00749445
1079,-0.008030891
1080,-0.006144524
1081,-0.008340836
1082,-0.008659363
1083,-0.011190414
1084,-0.009833336
1085,-0.008135319
1086,-0.009739399
1087,-0.008572102
1088,-0.007935047
1089,-0.01103735
1090,-0.00582552
1091,-0.009228706
1092,-0.010786533
1093,-0.00988245
1094,-0.009787083
1095,-0.008122444
1096,-0.0098176
1097,-0.00858736
1098,-0.016590595
1099,-0.012948513
1100,-0.016525269
